,article_num,article_sha256,article_id,quiz_task_uuid,tua_uuid,schema_namespace,schema_sha256,question_Number,answer_uuid,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,num_users,num_answer_choices,target_text,question_text,answer_content,prereq_passed
110,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,M,0.16666666666666666,0.8333333333333334,M,M,M,0.08333333333333333,6,6,M,Does the passage contain... (check all that apply):,M,True
143,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,8e2e3d06-5a72-4164-bbbd-39dedbdba951,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,6642213f-f85e-415a-aef3-eb64e59d4a9a,checklist,1,0.8,0.2,[],,,0.8,5,6,,Does the passage contain... (check all that apply):,"Estimates of the likelihood/probability or frequency of an event (past, present, or future)",True
131,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.0,1.0,L,L,L,0.0,3,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
138,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.0,1.0,L,L,L,0.0,3,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
137,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,39bf4ab0-9b63-4499-aebb-33f1cb3ec71b,checklist,9,0.3333333333333333,0.6666666666666667,[],,,0.3333333333333333,3,10,,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,Other logical fallacy,True
136,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.0,1.0,L,L,L,0.0,3,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
135,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,7831ea7f-613d-4603-9990-60698db3656d,checklist,7,0.3333333333333333,0.6666666666666667,[],,,0.3333333333333333,3,10,,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,Appeal to Ignorance,True
134,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.0,1.0,L,L,L,0.0,3,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
133,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.0,1.0,L,L,L,0.0,3,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
171,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,6f3c0d96-eea3-480d-b675-4f138c466983,0899427e-c235-4dd1-98bf-160056d35317,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,6,L,Does the passage contain... (check all that apply):,L,True
189,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,6f3c0d96-eea3-480d-b675-4f138c466983,0899427e-c235-4dd1-98bf-160056d35317,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.0,1.0,L,L,L,0.0,4,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
190,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,6f3c0d96-eea3-480d-b675-4f138c466983,0899427e-c235-4dd1-98bf-160056d35317,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.0,1.0,L,L,L,0.0,4,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
187,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,6f3c0d96-eea3-480d-b675-4f138c466983,0899427e-c235-4dd1-98bf-160056d35317,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.0,1.0,L,L,L,0.0,4,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
149,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,8e2e3d06-5a72-4164-bbbd-39dedbdba951,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,2,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
151,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,8e2e3d06-5a72-4164-bbbd-39dedbdba951,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,2,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
170,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,6f3c0d96-eea3-480d-b675-4f138c466983,0899427e-c235-4dd1-98bf-160056d35317,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,6,L,Does the passage contain... (check all that apply):,L,True
169,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,6f3c0d96-eea3-480d-b675-4f138c466983,0899427e-c235-4dd1-98bf-160056d35317,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,6,L,Does the passage contain... (check all that apply):,L,True
141,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,9,8384e5bf-d0a7-4d3d-a5e6-ceb51a63faab,ordinal,5,0.8006240210491449,0.8006240210491449,[],,,0.8006240210491449,4,10,,"How difficult was this task for you, on the whole?",5: Middling difficulty,True
154,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,8e2e3d06-5a72-4164-bbbd-39dedbdba951,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,2,cb1390d1-9a3e-4550-a3a9-36ace1ffdca0,checklist,6,0.5,0.5,[],,,0.5,4,6,,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,No misleading reasoning about probability or frequency,True
153,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,8e2e3d06-5a72-4164-bbbd-39dedbdba951,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,2,9fb36658-3735-41e9-a46b-cf0d47c0ed6e,checklist,5,0.5,0.5,[],,,0.5,4,6,,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,Other misleading reasoning about probability or frequency,True
150,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,8e2e3d06-5a72-4164-bbbd-39dedbdba951,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,2,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
168,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,6f3c0d96-eea3-480d-b675-4f138c466983,0899427e-c235-4dd1-98bf-160056d35317,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,1237866c-7089-42d1-a1e2-9f90b9d61148,checklist,3,0.6,0.4,[],,,0.6,5,6,,Does the passage contain... (check all that apply):,Misleading reasoning,True
164,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,8e2e3d06-5a72-4164-bbbd-39dedbdba951,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,9,8384e5bf-d0a7-4d3d-a5e6-ceb51a63faab,ordinal,5,0.8390359525563189,0.8390359525563189,[],,,0.8390359525563189,4,10,,"How difficult was this task for you, on the whole?",5: Middling difficulty,True
167,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,6f3c0d96-eea3-480d-b675-4f138c466983,0899427e-c235-4dd1-98bf-160056d35317,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,M,0.2,0.8,M,M,M,0.1,5,6,M,Does the passage contain... (check all that apply):,M,True
188,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,6f3c0d96-eea3-480d-b675-4f138c466983,0899427e-c235-4dd1-98bf-160056d35317,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.0,1.0,L,L,L,0.0,4,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
166,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,6f3c0d96-eea3-480d-b675-4f138c466983,0899427e-c235-4dd1-98bf-160056d35317,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,M,0.2,0.8,M,M,M,0.1,5,6,M,Does the passage contain... (check all that apply):,M,True
163,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,8e2e3d06-5a72-4164-bbbd-39dedbdba951,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,8,XXX,0,0,0.0,0.0,0,0,0,0.0,0,0,0,"You said that there was an ""Other"" form of misleading reasoning. Briefly describe what is wrong with it.",zero,True
196,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,6f3c0d96-eea3-480d-b675-4f138c466983,0899427e-c235-4dd1-98bf-160056d35317,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,9,ecffcf14-fdc8-4359-b91c-a41d68f2a8c4,ordinal,3,0.8014334086717694,0.8014334086717694,[],,,0.8014334086717694,4,10,,"How difficult was this task for you, on the whole?",3,True
147,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,8e2e3d06-5a72-4164-bbbd-39dedbdba951,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,6,L,Does the passage contain... (check all that apply):,L,True
152,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,8e2e3d06-5a72-4164-bbbd-39dedbdba951,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,2,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
186,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,6f3c0d96-eea3-480d-b675-4f138c466983,0899427e-c235-4dd1-98bf-160056d35317,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,M,0.25,0.75,M,M,M,0.125,4,10,M,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,M,True
162,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,8e2e3d06-5a72-4164-bbbd-39dedbdba951,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,7,bde68fe4-031a-471c-a587-3ff8751df954,ordinal,1,0.8648259251435817,0.8648259251435817,[],,,0.8648259251435817,3,5,,How misleading is the argument?,Extremely,True
146,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,8e2e3d06-5a72-4164-bbbd-39dedbdba951,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,6,L,Does the passage contain... (check all that apply):,L,True
145,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,8e2e3d06-5a72-4164-bbbd-39dedbdba951,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,6,L,Does the passage contain... (check all that apply):,L,True
144,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,8e2e3d06-5a72-4164-bbbd-39dedbdba951,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,M,0.2,0.8,M,M,M,0.1,5,6,M,Does the passage contain... (check all that apply):,M,True
197,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,6f3c0d96-eea3-480d-b675-4f138c466983,0899427e-c235-4dd1-98bf-160056d35317,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,10,d1ca4968-9555-464f-b098-db4a2f52b7a8,ordinal,9,0.7605078530008333,0.7605078530008333,[],,,0.7605078530008333,4,10,,"How confident are you about your answers, on the whole?",9,True
165,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,8e2e3d06-5a72-4164-bbbd-39dedbdba951,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,10,69646cca-7754-4054-bae7-e32fcc20b138,ordinal,5,0.8014334086717694,0.8014334086717694,[],,,0.8014334086717694,4,10,,"How confident are you about your answers, on the whole?",5: 50-50 that I had it on any given item,True
148,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,8e2e3d06-5a72-4164-bbbd-39dedbdba951,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,6,L,Does the passage contain... (check all that apply):,L,True
185,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,6f3c0d96-eea3-480d-b675-4f138c466983,0899427e-c235-4dd1-98bf-160056d35317,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,M,0.25,0.75,M,M,M,0.125,4,10,M,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,M,True
142,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,10,a57dc5cc-4561-4c00-90ef-dd11770d0f08,ordinal,3,0.7050029255581973,0.7050029255581973,[],,,0.7050029255581973,4,10,,"How confident are you about your answers, on the whole?",3,True
192,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,6f3c0d96-eea3-480d-b675-4f138c466983,0899427e-c235-4dd1-98bf-160056d35317,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.0,1.0,L,L,L,0.0,4,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
248,100055,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,raw_303be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,25c06d34-fb1a-48e2-b2f8-027b821144b7,dd43173c-cee1-4862-a469-62fad6024b2f,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,9,8384e5bf-d0a7-4d3d-a5e6-ceb51a63faab,ordinal,5,0.8858832505079116,0.8858832505079116,[],,,0.8858832505079116,4,10,,"How difficult was this task for you, on the whole?",5: Middling difficulty,True
201,100055,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,raw_303be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,a44ace1c-0e34-4994-9bcd-65a5d23e1be8,91dcf39e-cfd6-4e4b-8216-e5939eda7c35,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,6,L,Does the passage contain... (check all that apply):,L,True
203,100055,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,raw_303be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,a44ace1c-0e34-4994-9bcd-65a5d23e1be8,91dcf39e-cfd6-4e4b-8216-e5939eda7c35,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,M,0.2,0.8,M,M,M,0.1,5,6,M,Does the passage contain... (check all that apply):,M,True
202,100055,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,raw_303be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,a44ace1c-0e34-4994-9bcd-65a5d23e1be8,91dcf39e-cfd6-4e4b-8216-e5939eda7c35,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,6,L,Does the passage contain... (check all that apply):,L,True
246,100055,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,raw_303be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,25c06d34-fb1a-48e2-b2f8-027b821144b7,dd43173c-cee1-4862-a469-62fad6024b2f,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,7,bde68fe4-031a-471c-a587-3ff8751df954,ordinal,1,0.7853812700750918,0.7853812700750918,[],,,0.7853812700750918,3,5,,How misleading is the argument?,Extremely,True
243,100055,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,raw_303be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,25c06d34-fb1a-48e2-b2f8-027b821144b7,dd43173c-cee1-4862-a469-62fad6024b2f,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.0,1.0,L,L,L,0.0,2,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
247,100055,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,raw_303be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,25c06d34-fb1a-48e2-b2f8-027b821144b7,dd43173c-cee1-4862-a469-62fad6024b2f,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,8,XXX,0,0,0.0,0.0,0,0,0,0.0,0,0,0,"You said that there was an ""Other"" form of misleading reasoning. Briefly describe what is wrong with it.",zero,True
222,100055,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,raw_303be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,a44ace1c-0e34-4994-9bcd-65a5d23e1be8,91dcf39e-cfd6-4e4b-8216-e5939eda7c35,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,9,ecffcf14-fdc8-4359-b91c-a41d68f2a8c4,ordinal,3,0.8014334086717694,0.8014334086717694,[],,,0.8014334086717694,4,10,,"How difficult was this task for you, on the whole?",3,True
224,100055,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,raw_303be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,25c06d34-fb1a-48e2-b2f8-027b821144b7,dd43173c-cee1-4862-a469-62fad6024b2f,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,6642213f-f85e-415a-aef3-eb64e59d4a9a,checklist,1,0.4,0.6,[],,,0.4,5,6,,Does the passage contain... (check all that apply):,"Estimates of the likelihood/probability or frequency of an event (past, present, or future)",True
229,100055,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,raw_303be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,25c06d34-fb1a-48e2-b2f8-027b821144b7,dd43173c-cee1-4862-a469-62fad6024b2f,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,M,0.2,0.8,M,M,M,0.1,5,6,M,Does the passage contain... (check all that apply):,M,True
