schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1,T1.Q2,T1.Q5,T1.Q6,T1.Q7,T1.Q10,T1.Q11,T1.Q12.A1,T1.Q12.A2,T1.Q12.A3,T1.Q12.A4,T1.Q12.A5,T1.Q13,T1.Q14
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e7db7917-2cda-449f-a03a-e44713c1dce0,https://pe.goodlylabs.org/project/BETA_Probability/task/2203,17,20,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,7fdeb831-84a6-420e-b569-67d5ac923e6c,805f06f2-0f4d-481e-9f0e-6bc249b27684,2019-10-04 19:39:06.655521,2019-10-04 19:43:11.149933,244.494412,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Yes,Mostly justified,"Yes, implicitly","Yes, multiple numbers",Similar comparison number given for context (e.g. for previous year or nearby place),Explicitly,"No, not at all",0,0,0,0,0,4,8
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e7db7917-2cda-449f-a03a-e44713c1dce0,https://pe.goodlylabs.org/project/BETA_Probability/task/2203,17,20,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,0f729604-62ce-4f7a-bfea-73f7af4024a1,c56a533a-deab-4c1a-a516-e8994c45e84c,2019-10-04 20:08:12.567207,2019-10-04 20:11:21.898026,189.330819,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Maybe,Somewhat justified,No,"Yes, multiple numbers","Number given, no comparison number given",No,"No, not at all",0,0,0,0,0,5: Middling difficulty,5: 50-50
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e7db7917-2cda-449f-a03a-e44713c1dce0,https://pe.goodlylabs.org/project/BETA_Probability/task/2203,17,20,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,74f6b608-5e64-420d-a533-b2af89e03dcb,aa6922da-994c-4d34-aa93-ae9abc41d8f7,2019-10-04 22:08:25.936294,2019-10-04 22:12:33.954246,248.017952,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Maybe,Mostly justified,No,"Yes, multiple numbers","Number given, no comparison number given",No,"No, not at all",0,0,0,0,0,4,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e7db7917-2cda-449f-a03a-e44713c1dce0,https://pe.goodlylabs.org/project/BETA_Probability/task/2203,17,20,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,65851e7c-39f0-490e-95b8-b06525da7c6c,59deb714-60fb-4368-ac51-101d628951ef,2019-10-04 22:21:26.348666,2019-10-04 22:51:00.801651,1774.452985,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",No,Mostly justified,"Yes, explicitly","Yes, multiple numbers",Similar comparison number given for context (e.g. for previous year or nearby place),Implicitly,I can't tell,0,0,0,0,0,4,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e7db7917-2cda-449f-a03a-e44713c1dce0,https://pe.goodlylabs.org/project/BETA_Probability/task/2203,17,20,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,5b11196f-7fb0-4c59-a65f-0457cea8f5f0,03d36f1f-7b8a-4dd4-9ebe-246a1461a007,2019-10-04 23:50:12.481791,2019-10-04 23:52:30.951858,138.470067,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Yes,Mostly justified,No,"Yes, multiple numbers","Number given, no comparison number given",No,"No, not at all",0,0,0,0,0,5: Middling difficulty,8
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e7db7917-2cda-449f-a03a-e44713c1dce0,https://pe.goodlylabs.org/project/BETA_Probability/task/2203,17,20,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,4888cd7d-9b8a-4637-abd4-519d1c3115d5,50b97722-8671-4131-8a54-409491b48a1e,2019-10-04 23:51:31.757392,2019-10-04 23:54:04.443108,152.685716,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Maybe,Somewhat justified,No,"Yes, multiple numbers",No numbers,No,I can't tell,0,0,0,0,0,6,6
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e7db7917-2cda-449f-a03a-e44713c1dce0,https://pe.goodlylabs.org/project/BETA_Probability/task/2203,17,20,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,1e9964c6-e48e-4af5-abac-5762ea05e075,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-10-05 00:20:23.688963,2019-10-05 00:23:12.034491,168.345528,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Mostly justified,"Yes, explicitly",No,,,"No, not at all",0,0,0,0,0,5: Middling difficulty,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,1c09e65a-39e9-434d-9e3b-3ec23849e26f,https://pe.goodlylabs.org/project/BETA_Probability/task/2204,16,20,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,a07f8757-ba89-4860-935a-f280294ea0b2,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-09-28 01:24:16.906755,2019-09-28 01:38:59.527538,882.620783,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",No,Not at all justified,No,No,,,I can't tell,0,0,0,0,0,8,4
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,1c09e65a-39e9-434d-9e3b-3ec23849e26f,https://pe.goodlylabs.org/project/BETA_Probability/task/2204,16,20,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,dec7fdcf-b46c-404d-9473-1af153cca546,12d9718f-030a-487e-872c-46372f945e17,2019-09-28 05:35:57.080574,2019-09-28 05:38:43.584373,166.503799,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",No,Not at all justified,No,No,,,I can't tell,0,0,0,0,0,4,6
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,1c09e65a-39e9-434d-9e3b-3ec23849e26f,https://pe.goodlylabs.org/project/BETA_Probability/task/2204,16,20,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,7ac4f899-8fb2-4290-ad30-46f3d10c9560,46e5521a-ef02-429c-be24-87e99725319d,2019-10-02 02:40:34.544312,2019-10-02 02:43:45.888643,191.344331,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",No,Not at all justified,No,No,,,"No, not at all",0,0,0,0,0,4,8
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,1c09e65a-39e9-434d-9e3b-3ec23849e26f,https://pe.goodlylabs.org/project/BETA_Probability/task/2204,16,20,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,54b93660-672f-4dde-9325-66d958e20083,ad9e9ff6-b175-4aa0-a5f9-6d6df546a0da,2019-10-03 17:19:52.414056,2019-10-03 17:28:55.549718,543.135662,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Yes,Slightly justified,No,"Yes, one number","Number given, no comparison number given",No,"No, not at all",0,0,0,0,0,4,6
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,1c09e65a-39e9-434d-9e3b-3ec23849e26f,https://pe.goodlylabs.org/project/BETA_Probability/task/2204,16,20,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,30deedb0-70f1-4026-8ad8-f2f8ccc5fea0,40e8da50-18a7-4eaf-aba1-69b3ee956fc1,2019-10-03 19:43:04.458585,2019-10-03 19:44:50.902133,106.443548,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Slightly justified,No,No,,,"No, not at all",0,0,0,0,0,3,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,1c09e65a-39e9-434d-9e3b-3ec23849e26f,https://pe.goodlylabs.org/project/BETA_Probability/task/2204,16,20,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,bcff79b6-09d4-45c6-bf57-802478dbb899,ba9277ba-57bf-48b8-9796-0e765c4d484d,2019-10-04 05:48:37.700268,2019-10-04 05:58:50.936895,613.236627,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Completely justified,No,No,,,"No, not at all",0,0,0,0,0,6,5: 50-50
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,1c09e65a-39e9-434d-9e3b-3ec23849e26f,https://pe.goodlylabs.org/project/BETA_Probability/task/2204,16,20,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,5d289877-d129-4ed6-99cf-f71bd3ac5e69,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-10-04 06:13:24.895265,2019-10-04 06:55:16.196057,2511.300792,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",No,Completely justified,No,No,,,I can't tell,0,0,0,0,0,2,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,1c09e65a-39e9-434d-9e3b-3ec23849e26f,https://pe.goodlylabs.org/project/BETA_Probability/task/2204,16,20,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,8dcc8e4a-19ec-40f1-9370-6ef83796b0c3,782cf148-ffac-43f1-99aa-27a9d64b5212,2019-10-04 07:18:17.955850,2019-10-04 07:21:46.629196,208.673346,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",No,Somewhat justified,No,"Yes, one number",No numbers,Explicitly,"No, not at all",0,0,0,0,0,4,8
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,1c09e65a-39e9-434d-9e3b-3ec23849e26f,https://pe.goodlylabs.org/project/BETA_Probability/task/2204,16,20,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,bdae44a6-44c1-41d1-b63e-af21f11db261,6a76c935-dac8-40f8-88b1-97cf893331ad,2019-10-04 08:41:54.470520,2019-10-04 08:47:05.876048,311.405528,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",No,Somewhat justified,No,No,,,"No, not at all",0,0,0,0,0,2,9
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,1c09e65a-39e9-434d-9e3b-3ec23849e26f,https://pe.goodlylabs.org/project/BETA_Probability/task/2204,16,20,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,19a73ecf-2e28-4f60-a97a-5bf101fe86a9,bd786026-bad5-4fa8-9a3a-38ca03a16412,2019-10-04 19:18:38.332533,2019-10-04 19:23:26.198586,287.866053,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Maybe,Slightly justified,No,No,,,"No, not at all",0,0,0,0,0,4,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,1c09e65a-39e9-434d-9e3b-3ec23849e26f,https://pe.goodlylabs.org/project/BETA_Probability/task/2204,16,20,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,0c22d6ce-5e24-46fc-9248-52cb80e6705c,805f06f2-0f4d-481e-9f0e-6bc249b27684,2019-10-04 19:40:38.716773,2019-10-04 19:44:18.732613,220.01584,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",No,Not at all justified,No,No,,,"No, not at all",0,0,0,0,0,1: Easier than anything I've ever done in a classroom setting,10: 100% certain about all my answers
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,1c09e65a-39e9-434d-9e3b-3ec23849e26f,https://pe.goodlylabs.org/project/BETA_Probability/task/2204,16,20,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,2a47253c-9719-476b-8a38-399639fa054c,c56a533a-deab-4c1a-a516-e8994c45e84c,2019-10-04 20:09:05.391924,2019-10-04 20:12:17.313353,191.921429,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Maybe,Not at all justified,No,No,,,"No, not at all",0,0,0,0,0,5: Middling difficulty,5: 50-50
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,1c09e65a-39e9-434d-9e3b-3ec23849e26f,https://pe.goodlylabs.org/project/BETA_Probability/task/2204,16,20,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,53f6c83d-6628-4c02-a27c-d169772911a5,aa6922da-994c-4d34-aa93-ae9abc41d8f7,2019-10-04 22:11:12.554046,2019-10-04 22:13:21.913042,129.358996,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Maybe,Somewhat justified,No,No,,,"No, not at all",0,0,0,0,0,3,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,1c09e65a-39e9-434d-9e3b-3ec23849e26f,https://pe.goodlylabs.org/project/BETA_Probability/task/2204,16,20,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,a9de0710-f951-40d2-94ef-610fe4d739d6,03d36f1f-7b8a-4dd4-9ebe-246a1461a007,2019-10-04 23:50:56.324645,2019-10-04 23:53:08.799464,132.474819,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Not at all justified,No,No,,,"No, not at all",0,0,0,0,0,2,9
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,1c09e65a-39e9-434d-9e3b-3ec23849e26f,https://pe.goodlylabs.org/project/BETA_Probability/task/2204,16,20,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,0c7bec20-cddf-4722-9bc0-81a4db6662c1,50b97722-8671-4131-8a54-409491b48a1e,2019-10-04 23:52:02.496895,2019-10-04 23:54:47.305931,164.809036,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",No,Somewhat justified,No,No,,,I can't tell,0,0,0,0,0,1: Easier than anything I've ever done in a classroom setting,9
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,1c09e65a-39e9-434d-9e3b-3ec23849e26f,https://pe.goodlylabs.org/project/BETA_Probability/task/2204,16,20,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,72d1f756-6582-4847-be9a-aab0c2026cc6,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-10-05 00:21:56.938406,2019-10-05 00:50:02.374058,1685.435652,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",No,Not at all justified,No,No,,,I can't tell,0,0,0,0,0,6,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,0b5a0a55-3e78-4772-8be7-54ed31244e9c,https://pe.goodlylabs.org/project/BETA_Probability/task/2205,16,20,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,5fc1ce09-6ad2-4fc0-82ed-25d456a6edcb,12d9718f-030a-487e-872c-46372f945e17,2019-09-28 05:37:47.968566,2019-09-28 05:43:11.257711,323.289145,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Somewhat justified,No,No,,,I can't tell,0,0,0,0,0,4,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,0b5a0a55-3e78-4772-8be7-54ed31244e9c,https://pe.goodlylabs.org/project/BETA_Probability/task/2205,16,20,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,e137a1ac-322b-4852-b90a-8127c487fe5c,46e5521a-ef02-429c-be24-87e99725319d,2019-10-02 02:43:16.710703,2019-10-02 02:44:45.791160,89.080457,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Maybe,Slightly justified,"Yes, implicitly",No,,,I can't tell,0,0,0,0,0,5: Middling difficulty,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,0b5a0a55-3e78-4772-8be7-54ed31244e9c,https://pe.goodlylabs.org/project/BETA_Probability/task/2205,16,20,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,8b30e656-1453-48ed-a1c0-4494d37a0962,ad9e9ff6-b175-4aa0-a5f9-6d6df546a0da,2019-10-03 17:22:54.332775,2019-10-03 17:35:39.757654,765.424879,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Maybe,Mostly justified,"Yes, implicitly",No,,,"No, not at all",0,0,0,0,0,4,8
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,0b5a0a55-3e78-4772-8be7-54ed31244e9c,https://pe.goodlylabs.org/project/BETA_Probability/task/2205,16,20,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,55181111-6448-4013-93d9-74c2333aa63e,40e8da50-18a7-4eaf-aba1-69b3ee956fc1,2019-10-03 19:43:51.674653,2019-10-03 19:46:33.989976,162.315323,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q13, T1.Q14",Yes,Not at all justified,"Yes, implicitly",No,,,"Yes, explicitly",0,0,0,0,1,5: Middling difficulty,5: 50-50
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,0b5a0a55-3e78-4772-8be7-54ed31244e9c,https://pe.goodlylabs.org/project/BETA_Probability/task/2205,16,20,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,33faac11-3f8c-4632-98a2-8c744dc670a2,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-10-03 22:27:33.132269,2019-10-03 22:35:25.755574,472.623305,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Not at all justified,"Yes, explicitly",No,,,"No, not at all",0,0,0,0,0,5: Middling difficulty,6
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,0b5a0a55-3e78-4772-8be7-54ed31244e9c,https://pe.goodlylabs.org/project/BETA_Probability/task/2205,16,20,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,ab81827b-5875-4765-a363-817ffeae277d,ba9277ba-57bf-48b8-9796-0e765c4d484d,2019-10-04 05:53:16.143000,2019-10-04 06:02:08.370604,532.227604,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Somewhat justified,"Yes, explicitly",No,,,I can't tell,0,0,0,0,0,3,9
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,0b5a0a55-3e78-4772-8be7-54ed31244e9c,https://pe.goodlylabs.org/project/BETA_Probability/task/2205,16,20,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,ea54889e-bd41-4cca-9246-ba47d3ff3b83,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-10-04 06:53:31.930512,2019-10-04 07:01:11.221982,459.29147,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q13, T1.Q14",Yes,Mostly justified,"Yes, implicitly",No,,,"Yes, implicitly",0,0,0,0,1,5: Middling difficulty,3
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,0b5a0a55-3e78-4772-8be7-54ed31244e9c,https://pe.goodlylabs.org/project/BETA_Probability/task/2205,16,20,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,af425baf-676f-4e13-a3ad-1ced5d48401f,6a76c935-dac8-40f8-88b1-97cf893331ad,2019-10-04 08:46:27.271657,2019-10-04 08:49:30.138760,182.867103,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Somewhat justified,"Yes, implicitly",No,,,I can't tell,0,0,0,0,0,7,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,0b5a0a55-3e78-4772-8be7-54ed31244e9c,https://pe.goodlylabs.org/project/BETA_Probability/task/2205,16,20,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,97d8a478-948a-4ab3-8fc9-b59a42e951fb,bd786026-bad5-4fa8-9a3a-38ca03a16412,2019-10-04 19:22:32.742718,2019-10-04 19:25:38.579465,185.836747,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Slightly justified,No,No,,,I can't tell,0,0,0,0,0,6,6
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,0b5a0a55-3e78-4772-8be7-54ed31244e9c,https://pe.goodlylabs.org/project/BETA_Probability/task/2205,16,20,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,61d04ce1-b195-4efe-a206-e27a8075cc99,805f06f2-0f4d-481e-9f0e-6bc249b27684,2019-10-04 19:43:11.403551,2019-10-04 19:46:42.173495,210.769944,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",No,Slightly justified,"Yes, explicitly",No,,,"No, not at all",0,0,0,0,0,4,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,0b5a0a55-3e78-4772-8be7-54ed31244e9c,https://pe.goodlylabs.org/project/BETA_Probability/task/2205,16,20,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,b939346d-c036-4f1e-bc3c-ed22f1bcd9aa,c56a533a-deab-4c1a-a516-e8994c45e84c,2019-10-04 20:11:22.106644,2019-10-04 20:13:37.064466,134.957822,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Maybe,Not at all justified,No,No,,,"No, not at all",0,0,0,0,0,5: Middling difficulty,5: 50-50
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,0b5a0a55-3e78-4772-8be7-54ed31244e9c,https://pe.goodlylabs.org/project/BETA_Probability/task/2205,16,20,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,f50dcee7-7200-49f2-98ec-ffb8b55326ba,782cf148-ffac-43f1-99aa-27a9d64b5212,2019-10-04 07:20:29.765802,2019-10-04 20:59:33.824073,49144.058271,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Slightly justified,No,No,,,"No, not at all",0,0,0,0,0,3,8
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,0b5a0a55-3e78-4772-8be7-54ed31244e9c,https://pe.goodlylabs.org/project/BETA_Probability/task/2205,16,20,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,643c1e6a-8ea0-462a-ba37-98aa9ff2c209,aa6922da-994c-4d34-aa93-ae9abc41d8f7,2019-10-04 22:12:34.216906,2019-10-04 22:14:39.970921,125.754015,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Slightly justified,"Yes, explicitly",No,,,"No, not at all",0,0,0,0,0,4,6
