sha256,article_number,filename,generator_uuid,generator_name,quiz_task_uuid,topic_name,case_number,offsets
a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,100003,"""politicalarticle4.txt""",fa31508b-9efd-4fa9-bb21-1ea187c9be2a,Demo2_DataHunt_Evidence,392c97f5-fdfe-4538-8720-3eda706bd580,Evidence,1,"[[898, 1036, ""the Chinese destroyer \""approached within 45 yards\"" of the front of the US ship, adding that the Decatur \""maneuvered to prevent a collision""], [1138, 1303, ""The close encounter would give the ship's captains just seconds to react to any course change, said Carl Schuster, a former US Navy captain who spent 12 years at sea""]]"
a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,100003,"""politicalarticle4.txt""",fccc47a4-05f5-41bd-910f-1d9237e143fd,Demo3_DataHunt_ArgumentRelevance,57d6581e-f063-4d69-a4bc-ccd51d5345fc,Arguments,3,"[[3214, 3782, ""In a sign of the increasing tensions, late last week US Secretary of Defense James Mattis pulled out of a planned visit to Beijing later in October, two US officials told CNN.\n\nMattis had originally planned to visit the Chinese capital to meet with senior Chinese officials to discuss security issues. The last-minute cancellation of the unannounced trip has not been publicly confirmed by the Pentagon.\n\nTensions have been growing across multiple fronts, from the Trump administration's tariffs on Chinese goods to new sanctions announced against the Chinese military""], [3785, 5545, ""At a news conference last week, President Donald Trump said his often-mentioned friendship with Chinese leader Xi Jinping may have come to an end.\n\""He may not be a friend of mine anymore. But I think he probably respects me,\"" Trump said.\n\nThose comments came after Trump accused China of meddling in the upcoming US elections.\n\nSpeaking at the United Nations Security Council last week Trump said the Chinese government was attempting to interfere in the 2018 midterm elections to tilt them against the Republicans.\n\nTrump is right that China uses its media to influence foreign opinion, but so does Washington\n\n\""They do not want me or us to win because I am the first president ever to challenge China on trade,\"" Trump said. \""We are winning on trade. We are winning at every level. We don't want them to meddle or interfere in our upcoming election.\""\n\nThe Trump administration imposed 10% tariffs on $200 billion in Chinese goods on September 24, in addition to the trade measures already in place. The Chinese government responded in kind, with 5% to 10% tariffs on $60 billion in US goods.\n\nFollowing the new round of tariffs, Beijing called off planned trade talks with Washington, leaving no end in sight for the trade war.\n\""How could you negotiate with someone when he puts a knife on your neck?\"" Chinese deputy trade negotiator Wang Shouwen said at a news conference last Tuesday, saying that resuming the talks would be difficult.\nIn another sign of the growing tensions, the Chinese government canceled a port visit to Hong Kong by the USS Wasp, a US Navy amphibious assault ship, last week.\n\nIt followed closely the decision by the US government to sanction Chinese military figures over their purchases of Russian combat aircraft and missile systems""], [1604, 1686, ""This incident comes amid heightened US-China tensions over a broad range of issues""]]"
a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,100003,"""politicalarticle4.txt""",fccc47a4-05f5-41bd-910f-1d9237e143fd,Demo3_DataHunt_ArgumentRelevance,bfcc454c-59de-4539-92d0-5fd33d61621c,Arguments,2,"[[2364, 2777, ""The US has been repeatedly sending warships to the islands and the adjacent waters in the South China Sea, which has seriously threatened China's sovereignty and safety,\"" Chinese Defense Ministry spokesman Wu Qian said Tuesday.\n\n\""The Chinese military will resolutely perform its defense duties and continue to take all necessary measures to safeguard our sovereignty and the regional peace and stability,\"" Wu said""], [2780, 2975, ""Schuster said China seems to be adopting \""a more aggressive response policy\"" to US ships, emboldened in part by last year's collisions between US destroyers and merchant ships in the Asia-Pacific""]]"
a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,100003,"""politicalarticle4.txt""",fccc47a4-05f5-41bd-910f-1d9237e143fd,Demo3_DataHunt_ArgumentRelevance,f9c16a22-b1a7-479e-a652-ac8fade21199,Arguments,1,"[[168, 1036, ""A US Navy ship had an \""unsafe\"" interaction with a Chinese warship Sunday while the US vessel was conducting a freedom of navigation operation near the disputed Spratly Islands in the South China Sea, causing the US ship to maneuver \""to prevent a collision,\"" according to US defense officials.\n\n\""A (People's Republic of China) Luyang destroyer approached USS Decatur in an unsafe and unprofessional maneuver in the vicinity of Gaven Reef in the South China Sea,\"" Capt. Charles Brown, a spokesman for US Pacific Fleet, told CNN in a statement confirming the incident.\n\nBrown said the Chinese warship \""conducted a series of increasingly aggressive maneuvers accompanied by warnings for the Decatur to depart the area.\""\nHe added that the Chinese destroyer \""approached within 45 yards\"" of the front of the US ship, adding that the Decatur \""maneuvered to prevent a collision""], [1138, 1602, ""The close encounter would give the ship's captains just seconds to react to any course change, said Carl Schuster, a former US Navy captain who spent 12 years at sea.\n\n\""This was very dangerous. Captains get very nervous when ships get closer than 1,000 yards,\"" said Schuster, now a Hawaii Pacific University professor.\nMinute rudder and engine speed corrections are needed to keep ships separated and even a slight miscalculation can result in a collision, he said""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",5a95e268-b22a-4085-87fa-fbe950ad59f5,Demo3_DataHunt_Probability,d06a5414-67d3-412d-8378-0b08d8c8e0ec,Probability,1,"[[1545, 1560, ""are expected to""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",5ec3f25a-c3ab-4569-800f-360521355d1e,Demo2_DataHunt_Language,1b20e3b8-f437-4c28-8a1b-06ca9fca9ec2,Language,3,"[[1337, 1346, ""visionary""], [1461, 1474, ""congratulated""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",5ec3f25a-c3ab-4569-800f-360521355d1e,Demo2_DataHunt_Language,2f30022d-44eb-474a-a071-57afd33be1d1,Language,4,"[[1698, 1709, ""as left out""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",5ec3f25a-c3ab-4569-800f-360521355d1e,Demo2_DataHunt_Language,36d61c6a-9c93-4505-aaae-2cac94d871e2,Language,1,"[[59, 101, ""the US is no longer the world's piggy bank""], [636, 686, ""the U.S. won't be the world's \""piggy bank\"" anymore""], [1069, 1117, ""we will no longer be the piggy bank of the world""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",5ec3f25a-c3ab-4569-800f-360521355d1e,Demo2_DataHunt_Language,4c5f1cc3-fb70-48b9-bce5-50743d5ae0b3,Language,8,"[[1952, 1986, ""that's resulted escalating tariffs""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",5ec3f25a-c3ab-4569-800f-360521355d1e,Demo2_DataHunt_Language,4e2c20ee-f800-49f2-acb8-a07001228ace,Language,6,"[[1895, 1916, ""Washingtonand Beijing""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",5ec3f25a-c3ab-4569-800f-360521355d1e,Demo2_DataHunt_Language,d69ba6b7-ab4e-4fd7-b1a9-aefa18aa8a41,Language,2,"[[689, 757, ""It's a bullish day for America. It's a bullish day for North America""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",5ec3f25a-c3ab-4569-800f-360521355d1e,Demo2_DataHunt_Language,dd3e3978-81f0-4c6e-a7fe-b261747a4035,Language,7,"[[1923, 1930, ""grapple""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",5ec3f25a-c3ab-4569-800f-360521355d1e,Demo2_DataHunt_Language,f30a6245-e143-48f9-9bda-b8e9749fac30,Language,5,"[[1786, 1793, ""refused""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",80cce3ba-fdab-4843-a929-84bd7f7f748d,2019_04_16 URAP Quoted Source,23e2bf8d-34e3-4741-96dd-8a34c54ffe23,Quoted Sources,1,"[[154, 235, ""When countries come to the table and bargain fairly, we sign deals,\"" says Navarro""], [389, 457, ""It's a bullish day for America. It's a bullish day for North America""], [475, 540, ""Peter Navarro, one of President Donald Trump's top trade advisors""], [542, 686, ""told CNBC on Monday the last-minute deal to bring Canada on board to replace NAFTA shows that the U.S. won't be the world's \""piggy bank\"" anymore""], [689, 767, ""It's a bullish day for America. It's a bullish day for North America,\"" Navarro""], [951, 1180, ""When countries come to the table and bargain fairly, we sign deals,\"" said Navarro. \""Trump has basically declared that we will no longer be the piggy bank of the world. We are free traders. All we seek is free and reciprocal trade""], [1303, 1391, ""President Donald J. Trump was the visionary on this. He was very involved,\"" said Navarro""], [1393, 1511, ""He said Lighthizer and Kushner worked well as a team and \""should be congratulated for bringing this to the finish line""], [1617, 1675, ""But [it] won't be ratified for many months after,\"" Navarro""], [1999, 2180, ""accuse China of intellectual property theft and appropriating U.S. technology by forcing American companies that want to do business there into joint ventures with Chinese companies""], [2182, 2243, ""China's trade practices harm the global economy, Navarro said""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",830e645a-fbc2-4aa4-8d34-2c38d3286c82,Demo3_DataHunt_Reasoning,686aba8e-a4ad-4276-864d-582ce9eb05fa,Reasoning,1,"[[951, 1180, ""When countries come to the table and bargain fairly, we sign deals,\"" said Navarro. \""Trump has basically declared that we will no longer be the piggy bank of the world. We are free traders. All we seek is free and reciprocal trade""], [1988, 2180, ""But he did accuse China of intellectual property theft and appropriating U.S. technology by forcing American companies that want to do business there into joint ventures with Chinese companies""], [2182, 2243, ""China's trade practices harm the global economy, Navarro said""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",9b1d8dd3-61c8-4ffa-81ff-27269f556bb7,Demo3_DataHunt_Language,0c8cc911-e384-4878-b69a-04ba66dc8fea,Language,2,"[[689, 757, ""It's a bullish day for America. It's a bullish day for North America""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",9b1d8dd3-61c8-4ffa-81ff-27269f556bb7,Demo3_DataHunt_Language,3f96bbda-90d7-4778-9e68-20902df7191f,Language,8,"[[1952, 1986, ""that's resulted escalating tariffs""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",9b1d8dd3-61c8-4ffa-81ff-27269f556bb7,Demo3_DataHunt_Language,6eae84e3-92e9-4b60-8edb-9a096d53f05d,Language,4,"[[1698, 1709, ""as left out""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",9b1d8dd3-61c8-4ffa-81ff-27269f556bb7,Demo3_DataHunt_Language,962ea529-8271-4070-ae24-e7b60a968a59,Language,6,"[[1895, 1916, ""Washingtonand Beijing""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",9b1d8dd3-61c8-4ffa-81ff-27269f556bb7,Demo3_DataHunt_Language,9fa30025-7334-46f5-b13a-a668dcb08f35,Language,5,"[[1786, 1793, ""refused""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",9b1d8dd3-61c8-4ffa-81ff-27269f556bb7,Demo3_DataHunt_Language,abfc43f8-0ee5-4350-b748-8dbfd2aa7af9,Language,3,"[[1337, 1346, ""visionary""], [1461, 1474, ""congratulated""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",9b1d8dd3-61c8-4ffa-81ff-27269f556bb7,Demo3_DataHunt_Language,dfb76441-c2a0-4550-8ac4-e228eb514ab2,Language,1,"[[59, 101, ""the US is no longer the world's piggy bank""], [636, 686, ""the U.S. won't be the world's \""piggy bank\"" anymore""], [1069, 1117, ""we will no longer be the piggy bank of the world""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",9b1d8dd3-61c8-4ffa-81ff-27269f556bb7,Demo3_DataHunt_Language,e1b09969-680d-4af2-b6b6-1b8fe0f77cb0,Language,7,"[[1923, 1930, ""grapple""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",aff117fc-f1ba-4a81-b085-f2c67749c6a4,Demo3_DataHunt_SourceRelevance2,67819b73-f8f3-4544-91c6-4b32093b4bd0,Quoted Sources,1,"[[154, 274, ""When countries come to the table and bargain fairly, we sign deals,\"" says Navarro, one of the president's trade advisors""], [389, 472, ""It's a bullish day for America. It's a bullish day for North America,\"" Navarro says""], [475, 772, ""Peter Navarro, one of President Donald Trump's top trade advisors, told CNBC on Monday the last-minute deal to bring Canada on board to replace NAFTA shows that the U.S. won't be the world's \""piggy bank\"" anymore.\n\""It's a bullish day for America. It's a bullish day for North America,\"" Navarro said""], [951, 1180, ""When countries come to the table and bargain fairly, we sign deals,\"" said Navarro. \""Trump has basically declared that we will no longer be the piggy bank of the world. We are free traders. All we seek is free and reciprocal trade""], [1303, 1511, ""President Donald J. Trump was the visionary on this. He was very involved,\"" said Navarro. He said Lighthizer and Kushner worked well as a team and \""should be congratulated for bringing this to the finish line""], [1617, 1680, ""But [it] won't be ratified for many months after,\"" Navarro said""], [1778, 1785, ""Navarro""], [1995, 2243, ""did accuse China of intellectual property theft and appropriating U.S. technology by forcing American companies that want to do business there into joint ventures with Chinese companies.\nChina's trade practices harm the global economy, Navarro said""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",bf9e939b-394f-42cf-a749-466bfd749360,Demo3_DataHunt_SourceRelevance,e8111913-ec0f-480c-bcd7-67e679b49db9,Quoted Sources,1,"[[154, 274, ""When countries come to the table and bargain fairly, we sign deals,\"" says Navarro, one of the president's trade advisors""], [389, 472, ""It's a bullish day for America. It's a bullish day for North America,\"" Navarro says""], [475, 772, ""Peter Navarro, one of President Donald Trump's top trade advisors, told CNBC on Monday the last-minute deal to bring Canada on board to replace NAFTA shows that the U.S. won't be the world's \""piggy bank\"" anymore.\n\""It's a bullish day for America. It's a bullish day for North America,\"" Navarro said""], [951, 1180, ""When countries come to the table and bargain fairly, we sign deals,\"" said Navarro. \""Trump has basically declared that we will no longer be the piggy bank of the world. We are free traders. All we seek is free and reciprocal trade""], [1303, 1511, ""President Donald J. Trump was the visionary on this. He was very involved,\"" said Navarro. He said Lighthizer and Kushner worked well as a team and \""should be congratulated for bringing this to the finish line""], [1617, 1680, ""But [it] won't be ratified for many months after,\"" Navarro said""], [1778, 1785, ""Navarro""], [1995, 2243, ""did accuse China of intellectual property theft and appropriating U.S. technology by forcing American companies that want to do business there into joint ventures with Chinese companies.\nChina's trade practices harm the global economy, Navarro said""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",c73ceca4-e396-4ce5-90d6-0b140dc1ba59,Demo2_DataHunt_Probability,65eb547f-5fdb-40e8-b131-7a0017fd69e3,Probability,1,"[[1545, 1560, ""are expected to""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",cb7153f4-ef20-47bb-ac83-aca82b7e3b69,Demo3_DataHunt_ArgumentRelevance2,334fa9a0-54b4-47d7-88e5-2fe91d2dcd58,Arguments,3,"[[1303, 1511, ""President Donald J. Trump was the visionary on this. He was very involved,\"" said Navarro. He said Lighthizer and Kushner worked well as a team and \""should be congratulated for bringing this to the finish line""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",cb7153f4-ef20-47bb-ac83-aca82b7e3b69,Demo3_DataHunt_ArgumentRelevance2,64cf9b60-df8f-4bc0-a4cb-a0cabcdeaaaa,Arguments,1,"[[562, 686, ""the last-minute deal to bring Canada on board to replace NAFTA shows that the U.S. won't be the world's \""piggy bank\"" anymore""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",cb7153f4-ef20-47bb-ac83-aca82b7e3b69,Demo3_DataHunt_ArgumentRelevance2,7648de6f-7438-4880-bd67-2c678fd3e0f1,Arguments,2,"[[1035, 1180, ""Trump has basically declared that we will no longer be the piggy bank of the world. We are free traders. All we seek is free and reciprocal trade""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",cb7153f4-ef20-47bb-ac83-aca82b7e3b69,Demo3_DataHunt_ArgumentRelevance2,cfbb0e0c-46c7-48a0-9168-917fe38d5bca,Arguments,4,"[[1778, 1785, ""Navarro""], [1995, 2243, ""did accuse China of intellectual property theft and appropriating U.S. technology by forcing American companies that want to do business there into joint ventures with Chinese companies.\nChina's trade practices harm the global economy, Navarro said""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",d3e914e9-fbaf-49d4-975e-7e2689aedb9d,Sp 19 April Quoted Source,5a08c9b7-9adb-40d6-8698-9a84f3a646f8,Quoted Sources,1,"[[154, 235, ""When countries come to the table and bargain fairly, we sign deals,\"" says Navarro""], [389, 457, ""It's a bullish day for America. It's a bullish day for North America""], [475, 540, ""Peter Navarro, one of President Donald Trump's top trade advisors""], [542, 686, ""told CNBC on Monday the last-minute deal to bring Canada on board to replace NAFTA shows that the U.S. won't be the world's \""piggy bank\"" anymore""], [689, 767, ""It's a bullish day for America. It's a bullish day for North America,\"" Navarro""], [951, 1180, ""When countries come to the table and bargain fairly, we sign deals,\"" said Navarro. \""Trump has basically declared that we will no longer be the piggy bank of the world. We are free traders. All we seek is free and reciprocal trade""], [1303, 1391, ""President Donald J. Trump was the visionary on this. He was very involved,\"" said Navarro""], [1393, 1511, ""He said Lighthizer and Kushner worked well as a team and \""should be congratulated for bringing this to the finish line""], [1617, 1675, ""But [it] won't be ratified for many months after,\"" Navarro""], [1999, 2180, ""accuse China of intellectual property theft and appropriating U.S. technology by forcing American companies that want to do business there into joint ventures with Chinese companies""], [2182, 2243, ""China's trade practices harm the global economy, Navarro said""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",efca7e73-8369-4b43-ae13-a4cb12b30acb,Demo3_DataHunt_ArgumentRelevance3,26b7fd1a-1be1-4150-bab7-98931839d974,Arguments,2,"[[1035, 1180, ""Trump has basically declared that we will no longer be the piggy bank of the world. We are free traders. All we seek is free and reciprocal trade""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",efca7e73-8369-4b43-ae13-a4cb12b30acb,Demo3_DataHunt_ArgumentRelevance3,8f7d5511-2cbb-4662-ae62-4d4d4cd6c21c,Arguments,3,"[[1303, 1511, ""President Donald J. Trump was the visionary on this. He was very involved,\"" said Navarro. He said Lighthizer and Kushner worked well as a team and \""should be congratulated for bringing this to the finish line""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",efca7e73-8369-4b43-ae13-a4cb12b30acb,Demo3_DataHunt_ArgumentRelevance3,95f9e9a1-771e-4b66-ac26-88d22b81643c,Arguments,4,"[[1778, 1785, ""Navarro""], [1995, 2243, ""did accuse China of intellectual property theft and appropriating U.S. technology by forcing American companies that want to do business there into joint ventures with Chinese companies.\nChina's trade practices harm the global economy, Navarro said""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",efca7e73-8369-4b43-ae13-a4cb12b30acb,Demo3_DataHunt_ArgumentRelevance3,f3a41cc2-1598-455b-8817-ad9dfb78ba0a,Arguments,1,"[[562, 686, ""the last-minute deal to bring Canada on board to replace NAFTA shows that the U.S. won't be the world's \""piggy bank\"" anymore""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",fccc47a4-05f5-41bd-910f-1d9237e143fd,Demo3_DataHunt_ArgumentRelevance,356d60dd-b247-416a-8724-bae4fcdca7e9,Arguments,3,"[[1303, 1511, ""President Donald J. Trump was the visionary on this. He was very involved,\"" said Navarro. He said Lighthizer and Kushner worked well as a team and \""should be congratulated for bringing this to the finish line""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",fccc47a4-05f5-41bd-910f-1d9237e143fd,Demo3_DataHunt_ArgumentRelevance,3f74ea5c-4a79-4c59-9bd9-63f111c87f09,Arguments,4,"[[1778, 1785, ""Navarro""], [1995, 2243, ""did accuse China of intellectual property theft and appropriating U.S. technology by forcing American companies that want to do business there into joint ventures with Chinese companies.\nChina's trade practices harm the global economy, Navarro said""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",fccc47a4-05f5-41bd-910f-1d9237e143fd,Demo3_DataHunt_ArgumentRelevance,e088433c-f727-4b3c-8787-f1640a126338,Arguments,1,"[[562, 686, ""the last-minute deal to bring Canada on board to replace NAFTA shows that the U.S. won't be the world's \""piggy bank\"" anymore""]]"
2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,100004,"""politicalarticle1.txt""",fccc47a4-05f5-41bd-910f-1d9237e143fd,Demo3_DataHunt_ArgumentRelevance,e36cfa91-0d68-4e58-a9c8-fdce5ae7ef14,Arguments,2,"[[1035, 1180, ""Trump has basically declared that we will no longer be the piggy bank of the world. We are free traders. All we seek is free and reciprocal trade""]]"
01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,100005,"""brain_science.txt""",16745b43-092f-4a21-9e6e-cc6a147f9f51,Election_Language,70e21ef6-b191-400f-a631-c8cf712b78b6,Language,1,"[[6103, 6114, ""how whether""], [6233, 6261, ""when you’re playing the odds""], [2942, 2958, ""It’s no surprise""]]"
01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,100005,"""brain_science.txt""",1ea4843e-827b-4288-b333-92e3609d6ee0,Election_Arguments,5ccff025-7da0-4edd-8472-14d5bf5144d4,Arguments,1,"[[522, 871, ""These two political classes are so dissimilar that people like to joke they are “wired differently.”\nBut it turns out that might literally be true. Recent brain science suggests there are measurable differences in how liberal and conservative brains process information—distinctions that could have significant impact on what happens on Election Day""], [2408, 2807, ""Progressivism, the pursuit of progress, is, by definition, the pursuit of change, of new things. So, we might expect to see progressive ideology in people with more active dopamine circuits. And that’s just what we do find. Researchers from the University of California discovered that people who inherit particularly active dopamine receptor genes are more likely to subscribe to a liberal ideology""], [3097, 3310, ""Similarly, people with lower levels of dopamine and higher levels of the “Here & Now” brain chemicals are more likely to take their enjoyment from the appreciation of things they already have. They value tradition""], [3503, 3620, ""genes that code for a less active dopamine system have been linked to people who identify as conservative politically""]]"
01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,100005,"""brain_science.txt""",1ea4843e-827b-4288-b333-92e3609d6ee0,Election_Arguments,a3de9a73-17a0-43c3-8692-540f27c37673,Arguments,2,"[[3962, 4347, ""A 2017 study conducted by the Public Religion Research Institute found that liberals were more likely than conservatives to express political opinions on social media, contact elected officials, donate money to a political campaign, and attend a political rally. If a hundred liberals are marching down the street, it’s most likely a protest. With conservatives, it’s probably a parade""]]"
01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,100005,"""brain_science.txt""",1ea4843e-827b-4288-b333-92e3609d6ee0,Election_Arguments,bdc62ea3-730a-499d-9606-0411b6eb9ad3,Arguments,3,"[[4349, 4660, ""But even though under ordinary circumstances liberals are more engaged in the political process, liberals don’t always have the enthusiasm edge. Why? Because conservative brains, chemically inclined toward preserving the here and now, are more sensitive to threats that might undermine their current way of life""], [4662, 5057, ""When a group of volunteers were divided by political affiliation, researchers found that, compared to liberals, conservatives had a stronger physiological reaction to frightening images, such as a spider crawling on a man’s face. Also, when presented with a selection of positive and negative images, conservatives spent more time gazing at the negative images—pictures that represented a threat""], [5059, 5367, ""This neuroscience suggests that the current confrontational political climate may be helping the conservative cause. News articles that describe public harassment by activists, for example, trigger threat circuits in the brain and can turn the ordinarily complacent conservative into an enthusiastic partisan""]]"
01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,100005,"""brain_science.txt""",458b761b-04e7-4400-8f0d-574e5819455e,Election_Probability,df2a4b53-b3b1-4ef9-93c4-b7f9e77bae4f,Probability,1,"[[398, 421, ""The stereotypes tell us""], [573, 592, ""people like to joke""], [2079, 2086, ""we know""], [5717, 5887, ""it’s important to remember that neuroscientists study large groups of people and report on the averages. So, within each group there are plenty who buck the overall trend""], [5950, 6038, ""Most scientific study tells us something about groups, but very little about individuals""], [6156, 6179, ""could have consequences""], [5567, 5572, ""might""], [2942, 2958, ""It’s no surprise""], [2296, 2301, ""Often""], [2242, 2265, ""more likely than others""], [230, 241, ""We all know""]]"
01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,100005,"""brain_science.txt""",57f1738f-94a2-4999-965e-4584d068dee2,Election_Reasoning2,3573ee1d-64eb-4e21-a9bd-444152493c5a,Reasoning,1,"[[0, 46, ""How Brain Science Could Determine the Midterms""], [6206, 6227, ""Biology isn’t destiny""]]"
01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,100005,"""brain_science.txt""",57f1738f-94a2-4999-965e-4584d068dee2,Election_Reasoning2,6f6743bc-2057-4b4e-890a-06951ab1b49e,Reasoning,2,"[[47, 166, ""Ever wonder why liberals and conservatives vote the way they do? It turns out they might literally be wired differently""]]"
01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,100005,"""brain_science.txt""",57f1738f-94a2-4999-965e-4584d068dee2,Election_Reasoning2,81c739e6-d40d-4f4c-a4ab-154264efe2ed,Reasoning,3,"[[230, 241, ""We all know""]]"
01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,100005,"""brain_science.txt""",57f1738f-94a2-4999-965e-4584d068dee2,Election_Reasoning2,a1ca7581-757d-4466-a57f-7373abd91c78,Reasoning,4,"[[2408, 2503, ""Progressivism, the pursuit of progress, is, by definition, the pursuit of change, of new things""]]"
01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,100005,"""brain_science.txt""",61ae14ea-dfd5-4366-ba1d-f7fca4526fa9,Election_Language3,f26b2184-daa2-4c1d-aebc-8b946fff44f9,Language,1,"[[6103, 6114, ""how whether""], [6233, 6261, ""when you’re playing the odds""], [2942, 2958, ""It’s no surprise""]]"
