,20.11.2019 10:35,Unnamed: 0,answer_uuid,article_batch_name,article_filename,article_number,article_sha256,article_text_length,case_number,end_pos,ericwimsatt,ericwimsatt-ThinkPad-T440s,extra,file:///home/ericwimsatt/.config/libreoffice/4;,highlight_count,namespace,start_pos,target_text,task_uuid,topic_name,tua_batch_final,tua_batch_name,tua_batch_uuid,tua_group_name,tua_group_uuid,tua_uuid
216,,,,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,FamilyFacingJailforLiving.txt,100040.0,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042.0,3.0,3735.0,,,{},,3.0,NYU_Form,3539.0,"The family has only a few weeks before their court date next month. If they don\u2019t get everything settled with the insurance company before then, they face fines, court costs and possible jail time",e08964ac-5a9c-4192-b99a-cae53ef3ff20,Arguments,True,Adjudicator nick task 1990 article number 100040,cd63b760-5133-4923-a26e-03276ba9e52c,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,0e44d4cc-7e3b-4f75-9330-3b466ae6be8c
207,,,,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,FamilyFacingJailforLiving.txt,100040.0,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042.0,1.0,683.0,,,{},,6.0,NYU_Form,249.0,"Last year, the Navari family was devastated on Christmas Eve when their home caught fire and destroyed all they had. Pam Navari thought things couldn\u2019t get any worse after the fire. However, thanks to the government, she was wrong. Now, as the family battles the insurance company to pay for the damage, they are also battling government who says it\u2019s illegal for them to live in an RV in their own driveway while they conduct repairs",e08964ac-5a9c-4192-b99a-cae53ef3ff20,Arguments,True,Adjudicator nick task 1990 article number 100040,cd63b760-5133-4923-a26e-03276ba9e52c,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,de0bb8e5-d175-4172-8d04-1d96f3b65f7a
208,,,,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,FamilyFacingJailforLiving.txt,100040.0,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042.0,1.0,3107.0,,,{},,6.0,NYU_Form,3076.0,this is the nature of the state,e08964ac-5a9c-4192-b99a-cae53ef3ff20,Arguments,True,Adjudicator nick task 1990 article number 100040,cd63b760-5133-4923-a26e-03276ba9e52c,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,de0bb8e5-d175-4172-8d04-1d96f3b65f7a
209,,,,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,FamilyFacingJailforLiving.txt,100040.0,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042.0,1.0,4041.0,,,{},,6.0,NYU_Form,3847.0,"his action by city officials should come as no surprise, however, as government has shown us that they are willing to steal homes from elderly retirees over $8 in property taxes. Shameful indeed",e08964ac-5a9c-4192-b99a-cae53ef3ff20,Arguments,True,Adjudicator nick task 1990 article number 100040,cd63b760-5133-4923-a26e-03276ba9e52c,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,de0bb8e5-d175-4172-8d04-1d96f3b65f7a
210,,,,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,FamilyFacingJailforLiving.txt,100040.0,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042.0,1.0,2052.0,,,{},,6.0,NYU_Form,1933.0,"Having nothing better to do, the city actually sent enforcers out to the property to threaten and intimidate the family",e08964ac-5a9c-4192-b99a-cae53ef3ff20,Arguments,True,Adjudicator nick task 1990 article number 100040,cd63b760-5133-4923-a26e-03276ba9e52c,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,de0bb8e5-d175-4172-8d04-1d96f3b65f7a
211,,,,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,FamilyFacingJailforLiving.txt,100040.0,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042.0,1.0,1930.0,,,{},,6.0,NYU_Form,1788.0,city officials couldn\u2019t care less about a family emergency and the family is now in violation of city ordinances which could land them in jail,e08964ac-5a9c-4192-b99a-cae53ef3ff20,Arguments,True,Adjudicator nick task 1990 article number 100040,cd63b760-5133-4923-a26e-03276ba9e52c,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,de0bb8e5-d175-4172-8d04-1d96f3b65f7a
212,,,,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,FamilyFacingJailforLiving.txt,100040.0,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042.0,1.0,3844.0,,,{},,6.0,NYU_Form,3742.0,this is what a family attempting to rebuild their home after a fire looks like in the land of the free,e08964ac-5a9c-4192-b99a-cae53ef3ff20,Arguments,True,Adjudicator nick task 1990 article number 100040,cd63b760-5133-4923-a26e-03276ba9e52c,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,de0bb8e5-d175-4172-8d04-1d96f3b65f7a
198,,,,NYU_Articles/Day 3/JesusisKingSundayService.txt,JesusisKingSundayService.txt,100041.0,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,1822.0,2.0,1347.0,,,{},,2.0,NYU_Form,1157.0,"The same thing that people are using to say 'We don\u2019t know if he\u2019s sincere,' is what God is using to be able to save more. That you can see how low I had sunk,"" West said to the congregation",a94ccd2a-05c5-4510-8ef9-e8ebc4a293fd,Arguments,True,Adjudicator nick task 1991 article number 100041,3ea2d001-7136-4111-bd6e-c8caed82d2f6,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,3b6dd3a4-6273-4e80-b767-092e31cb7349
199,,,,NYU_Articles/Day 3/JesusisKingSundayService.txt,JesusisKingSundayService.txt,100041.0,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,1822.0,2.0,1566.0,,,{},,2.0,NYU_Form,1494.0,West told the crowd he\u2019s using that reach to spread the church\u2019s message,a94ccd2a-05c5-4510-8ef9-e8ebc4a293fd,Arguments,True,Adjudicator nick task 1991 article number 100041,3ea2d001-7136-4111-bd6e-c8caed82d2f6,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,3b6dd3a4-6273-4e80-b767-092e31cb7349
195,,,,NYU_Articles/Day 3/JesusisKingSundayService.txt,JesusisKingSundayService.txt,100041.0,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,1822.0,1.0,668.0,,,{},,3.0,NYU_Form,264.0,"Kanye West attended two services at Lakewood Church on Sunday. The first was a question and answer segment during Lakewood's Sunday morning service and the second was West's ""Jesus is King: Sunday Service Experience.""\n\nWest and his choir performed for about two hours during the evening service. It was live-streamed on the church's social media pages and website.\n\nLines of fans wrapped around the block",a94ccd2a-05c5-4510-8ef9-e8ebc4a293fd,Arguments,True,Adjudicator nick task 1991 article number 100041,3ea2d001-7136-4111-bd6e-c8caed82d2f6,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,a8520c9f-9547-4f50-b87d-a0f795294f10
196,,,,NYU_Articles/Day 3/JesusisKingSundayService.txt,JesusisKingSundayService.txt,100041.0,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,1822.0,1.0,999.0,,,{},,3.0,NYU_Form,671.0,"Osteen said he invited West because the rapper reaches people that church normally can\u2019t.\n\n""We traveled all the way from College Station,"" Melanie Rodriguez said.\n\n""I\u2019m actually really surprised by the mayhem. I thought people had written Kanye off. I was surprised to see so much support for him tonight,"" Chinedu Anikwata said",a94ccd2a-05c5-4510-8ef9-e8ebc4a293fd,Arguments,True,Adjudicator nick task 1991 article number 100041,3ea2d001-7136-4111-bd6e-c8caed82d2f6,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,a8520c9f-9547-4f50-b87d-a0f795294f10
197,,,,NYU_Articles/Day 3/JesusisKingSundayService.txt,JesusisKingSundayService.txt,100041.0,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,1822.0,1.0,1491.0,,,{},,3.0,NYU_Form,1351.0,"One girl had tears in her eyes and said 'If Kanye can change, I can change.' I think he reaches people we can\u2019t normally reach,"" Osteen said",a94ccd2a-05c5-4510-8ef9-e8ebc4a293fd,Arguments,True,Adjudicator nick task 1991 article number 100041,3ea2d001-7136-4111-bd6e-c8caed82d2f6,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,a8520c9f-9547-4f50-b87d-a0f795294f10
228,,,,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,SchiffNamedinWHOfficial.txt,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563.0,2.0,515.0,,,{},,1.0,NYU_Form,261.0,"How a guy who has such little regard for proper handling of classified information was ever permitted to be ON the House Intelligence Committee, let alone LEADING it is a question that may have future historians scratching their heads for decades to come",c3d0fcef-66ab-476c-8188-d48ccc9658ff,Arguments,True,Adjudicator scottpeterson task 2029 article number 100042,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,9a070f18-1d9b-4016-b797-f96c1cd69e8d
229,,,,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,SchiffNamedinWHOfficial.txt,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563.0,3.0,910.0,,,{},,5.0,NYU_Form,721.0,"If there were an (R) after his name, this would be front-page headline news. Not that the Media(D) cares about such things when they can\u2019t be weaponized against their Republican adversaries",c3d0fcef-66ab-476c-8188-d48ccc9658ff,Arguments,True,Adjudicator scottpeterson task 2029 article number 100042,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,ea0cf639-f4b4-47cb-ade0-1f71a76ca2d2
230,,,,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,SchiffNamedinWHOfficial.txt,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563.0,3.0,5152.0,,,{},,5.0,NYU_Form,4935.0,"Politico\u2019s decision to print the false testimony of Hill and Vindman as fact, which Patel\u2019s lawsuit makes clear was in close coordination with Schiff and his team on Capitol Hill, could seriously cost the media outlet",c3d0fcef-66ab-476c-8188-d48ccc9658ff,Arguments,True,Adjudicator scottpeterson task 2029 article number 100042,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,ea0cf639-f4b4-47cb-ade0-1f71a76ca2d2
231,,,,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,SchiffNamedinWHOfficial.txt,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563.0,3.0,5562.0,,,{},,5.0,NYU_Form,5332.0,What will it take to force a return to professionalism in an industry that has shown a 95% Anti-Trump bias during this Impeachment witchhunt? Maybe watching a large media outlet or two sued into insolvency will get their attention,c3d0fcef-66ab-476c-8188-d48ccc9658ff,Arguments,True,Adjudicator scottpeterson task 2029 article number 100042,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,ea0cf639-f4b4-47cb-ade0-1f71a76ca2d2
232,,,,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,SchiffNamedinWHOfficial.txt,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563.0,3.0,4286.0,,,{},,5.0,NYU_Form,4162.0,"Significantly, they also knew that Schiff was a wholly unreliable source because of his penchant to tell lies and to mislead",c3d0fcef-66ab-476c-8188-d48ccc9658ff,Arguments,True,Adjudicator scottpeterson task 2029 article number 100042,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,ea0cf639-f4b4-47cb-ade0-1f71a76ca2d2
233,,,,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,SchiffNamedinWHOfficial.txt,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563.0,3.0,4160.0,,,{},,5.0,NYU_Form,3983.0,"Politico, Bertrand, and Allbritton knew that Schiff had a preconceived agenda that he was actively promoting. They knew about Schiff\u2019s extreme bias and hatred of President Trump",c3d0fcef-66ab-476c-8188-d48ccc9658ff,Arguments,True,Adjudicator scottpeterson task 2029 article number 100042,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,ea0cf639-f4b4-47cb-ade0-1f71a76ca2d2
225,,,,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,SchiffNamedinWHOfficial.txt,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563.0,1.0,258.0,,,{},,3.0,NYU_Form,145.0,How will Shifty\u2019s abuse of power narrative against Trump take off if Schiff himself is accused of abusing his own,c3d0fcef-66ab-476c-8188-d48ccc9658ff,Arguments,True,Adjudicator scottpeterson task 2029 article number 100042,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,357331a4-a39c-4a88-8715-a6b2c69bb16e
226,,,,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,SchiffNamedinWHOfficial.txt,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563.0,1.0,2567.0,,,{},,3.0,NYU_Form,2234.0,"When Schiff was conducting his super-secret Kangaroo Court in the basement, statements were made about Kash Patel by Fiona Hill and Alex Vinderman about Patel\u2019s contact with the White House that were simply false. That information was leaked \u2018in real time\u2019 by either Schiff or by his staffers to Politico, by encrypted messaging apps",c3d0fcef-66ab-476c-8188-d48ccc9658ff,Arguments,True,Adjudicator scottpeterson task 2029 article number 100042,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,357331a4-a39c-4a88-8715-a6b2c69bb16e
227,,,,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,SchiffNamedinWHOfficial.txt,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563.0,1.0,718.0,,,{},,3.0,NYU_Form,587.0,But this little twist could NOT come at a worse time for Schiff\u2019s narrative-building. It exposes him for what a weasel he really is,c3d0fcef-66ab-476c-8188-d48ccc9658ff,Arguments,True,Adjudicator scottpeterson task 2029 article number 100042,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,357331a4-a39c-4a88-8715-a6b2c69bb16e
234,,,,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,SchiffNamedinWHOfficial.txt,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563.0,4.0,1298.0,,,{},,5.0,NYU_Form,956.0,"House Intelligence Committee chairman Rep. Adam Schiff (D-CA) \u201cacted in concert\u201d with Politico to leak allegedly false information from the impeachment inquiry as part of a \u201cscheme\u201d to advance the \u201cinquisition\u201d against President Donald Trump, according to an explosive defamation lawsuit filed by a senior Trump White House official on Monday",c3d0fcef-66ab-476c-8188-d48ccc9658ff,Arguments,True,Adjudicator scottpeterson task 2029 article number 100042,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,2ab13428-7916-4f25-8260-edac8eec87dc
235,,,,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,SchiffNamedinWHOfficial.txt,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563.0,4.0,1531.0,,,{},,5.0,NYU_Form,1300.0,"White House official Kash Patel, who is a senior counterterrorism official on the National Security Council (NSC), filed the lawsuit in Virginia court in which he says Schiff \u201cweaponized the media\u201d to advance his impeachment agenda",c3d0fcef-66ab-476c-8188-d48ccc9658ff,Arguments,True,Adjudicator scottpeterson task 2029 article number 100042,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,2ab13428-7916-4f25-8260-edac8eec87dc
236,,,,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,SchiffNamedinWHOfficial.txt,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563.0,4.0,2160.0,,,{},,5.0,NYU_Form,2029.0,Patel accuses the defendants of defaming him by working with Schiff and members of his staff to disseminate false stories about him,c3d0fcef-66ab-476c-8188-d48ccc9658ff,Arguments,True,Adjudicator scottpeterson task 2029 article number 100042,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,2ab13428-7916-4f25-8260-edac8eec87dc
237,,,,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,SchiffNamedinWHOfficial.txt,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563.0,4.0,2026.0,,,{},,5.0,NYU_Form,1762.0,"Patel on Monday filed the defamation suit in Virginia state court against Politico, Natasha Bertrand, a reporter for the establishment media outlet, and Robert Allbritton, the publisher and executive chairman of the media organization, all identified as defendants",c3d0fcef-66ab-476c-8188-d48ccc9658ff,Arguments,True,Adjudicator scottpeterson task 2029 article number 100042,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,2ab13428-7916-4f25-8260-edac8eec87dc
238,,,,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,SchiffNamedinWHOfficial.txt,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563.0,4.0,3980.0,,,{},,5.0,NYU_Form,3380.0,"Here\u2019s what he alleges:\n\nBetween October 23, 2019, and November 8, 2019, the Defendants, acting in concert with Schiff, made, published and republished numerous false factual statements of or concerning Kash without privilege of any kind. \u2026 On November 8, 2019, Schiff released the transcripts of Hill and Vindman\u2019s closed-door, secret interviews conducted in the Capitol Visitor Center. The transcripts demonstrate that Politico, Bertrand, Schiff, and his staffers misled the public in the First and Second Politico Pieces, and intentionally lied about the substance of Hill and Vindman\u2019s interviews",c3d0fcef-66ab-476c-8188-d48ccc9658ff,Arguments,True,Adjudicator scottpeterson task 2029 article number 100042,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,2ab13428-7916-4f25-8260-edac8eec87dc
239,,,,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,SchiffNamedinWHOfficial.txt,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563.0,5.0,3378.0,,,{},,1.0,NYU_Form,2570.0,"One of the stories Politico wrote opens with the following paragraphs, the slant in reporting is pretty evident:\n\nThe decorated Army officer who testified to House investigators on Tuesday told lawmakers that a close associate of Republican Rep. Devin Nunes \u201cmisrepresented\u201d himself to President Donald Trump in an effort to involve himself further in Ukraine policy, according to two people familiar with his closed-door deposition.\n\nLt. Col. Alexander Vindman, the National Security Council\u2019s top Ukraine expert, told lawmakers that after attending Ukrainian President Volodymyr Zelensky\u2019s inauguration in May as part of a delegation led by Energy Secretary Rick Perry, Vindman had been looking forward to debriefing Trump and giving a positive account of Zelensky\u2019s vision for Ukraine\u2019s future. \u2014 Politico",c3d0fcef-66ab-476c-8188-d48ccc9658ff,Arguments,True,Adjudicator scottpeterson task 2029 article number 100042,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,15fe581e-d33a-4c94-a58a-99a606cb6d26
240,,,,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,SchiffNamedinWHOfficial.txt,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563.0,6.0,4862.0,,,{},,1.0,NYU_Form,4289.0,"Patel vehemently denies the allegations made by Bertrand, noting in the court document:\n\nDefendants\u2019 reporting was categorically and knowingly false. At no time prior to October 30, 2019 had Kash ever communicated with the President on any matters involving Ukraine. Kash never supplied any Ukraine \u201cmaterials\u201d to the President. Kash is proud of his record as a dedicated national security professional who is entrusted to handle our nation\u2019s most sensitive matters. At no time did Kash stray from his mission to protect the homeland in service to the President and the NSC",c3d0fcef-66ab-476c-8188-d48ccc9658ff,Arguments,True,Adjudicator scottpeterson task 2029 article number 100042,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,0ba4d447-b116-4585-a221-332ee8c95090
250,,,,NYU_Articles/Day4/ShooterCommitsSuicideAfterBeing.txt,ShooterCommitsSuicideAfterBeing.txt,100043.0,d1a27dc55d4704fbbb9ede3958d88ee37f118049cc6e19fc242d49f7d3d0cf5d,1269.0,2.0,1267.0,,,{},,1.0,NYU_Form,1164.0,Oklahoma is considered a very \u201cgun friendly\u201d state and both concealed and open carry are allowed by law,6373c2c0-e049-406e-88e3-8f3d9a78b52e,Arguments,True,Adjudicator scottpeterson task 2030 article number 100043,2ea2f0ce-1ecd-4965-8f1a-6f61f1dc431f,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,3491c884-a34f-43f2-8bb3-3444c0ab38d8
247,,,,NYU_Articles/Day4/ShooterCommitsSuicideAfterBeing.txt,ShooterCommitsSuicideAfterBeing.txt,100043.0,d1a27dc55d4704fbbb9ede3958d88ee37f118049cc6e19fc242d49f7d3d0cf5d,1269.0,1.0,234.0,,,{},,3.0,NYU_Form,110.0,Two victims and the suspect are all deceased following a shooting by a suspect dressed in all black at a Walmart in Oklahoma,6373c2c0-e049-406e-88e3-8f3d9a78b52e,Arguments,True,Adjudicator scottpeterson task 2030 article number 100043,2ea2f0ce-1ecd-4965-8f1a-6f61f1dc431f,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,273bfb5c-45d8-4609-8e0c-b2d0aabc2f6a
248,,,,NYU_Articles/Day4/ShooterCommitsSuicideAfterBeing.txt,ShooterCommitsSuicideAfterBeing.txt,100043.0,d1a27dc55d4704fbbb9ede3958d88ee37f118049cc6e19fc242d49f7d3d0cf5d,1269.0,1.0,1072.0,,,{},,3.0,NYU_Form,958.0,"According to witness reports, the shooter turned the gun on himself when a nearby citizen drew a concealed firearm",6373c2c0-e049-406e-88e3-8f3d9a78b52e,Arguments,True,Adjudicator scottpeterson task 2030 article number 100043,2ea2f0ce-1ecd-4965-8f1a-6f61f1dc431f,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,273bfb5c-45d8-4609-8e0c-b2d0aabc2f6a
249,,,,NYU_Articles/Day4/ShooterCommitsSuicideAfterBeing.txt,ShooterCommitsSuicideAfterBeing.txt,100043.0,d1a27dc55d4704fbbb9ede3958d88ee37f118049cc6e19fc242d49f7d3d0cf5d,1269.0,1.0,735.0,,,{},,3.0,NYU_Form,302.0,"Shots rang out at the Walmart just before 10am Monday morning, and authorities responded to the scene a short time later.\n\nAerial footage from Reuters shows police cordoning off a large area of the parking lot.\n\nPolice are also seen looking at a red vehicle that appears to have multiple bullet holes in the windshield. A handgun was found at the scene.\n\nNo staff members were involved in the shooting and the store was not evacuated",6373c2c0-e049-406e-88e3-8f3d9a78b52e,Arguments,True,Adjudicator scottpeterson task 2030 article number 100043,2ea2f0ce-1ecd-4965-8f1a-6f61f1dc431f,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,273bfb5c-45d8-4609-8e0c-b2d0aabc2f6a
260,,,,NYU_Articles/Day4/RudyGiulianihascompletelyberserk.txt,RudyGiulianihascompletelyberserk.txt,100044.0,ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,1582.0,2.0,974.0,,,{},,1.0,NYU_Form,827.0,Rudy asserted earlier today that House impeachment hearings have consisted of \u201c3 witnesses so far and no evidence has been presented of any offense,4e9a2120-bf5d-4d35-811c-eb6b96fb5559,Arguments,True,Adjudicator scottpeterson task 2031 article number 100044,af3d4a9c-119a-4d09-8825-7a7e0d7625d7,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,51d5dfb7-4209-4641-9911-e79743d5d5db
261,,,,NYU_Articles/Day4/RudyGiulianihascompletelyberserk.txt,RudyGiulianihascompletelyberserk.txt,100044.0,ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,1582.0,3.0,1134.0,,,{},,1.0,NYU_Form,977.0,"Perhaps he\u2019s too far gone to have understood what he was watching, because the witnesses definitely spelled out an impeachable offense in the Ukraine scnadal",4e9a2120-bf5d-4d35-811c-eb6b96fb5559,Arguments,True,Adjudicator scottpeterson task 2031 article number 100044,af3d4a9c-119a-4d09-8825-7a7e0d7625d7,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,b8e97169-eb72-453f-9f48-39a103a345ca
262,,,,NYU_Articles/Day4/RudyGiulianihascompletelyberserk.txt,RudyGiulianihascompletelyberserk.txt,100044.0,ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,1582.0,4.0,1284.0,,,{},,1.0,NYU_Form,1148.0,Trump\u2019s tweet about one of the witnesses was itself a felony that\u2019ll add an extra few years onto the end of his eventual prison sentence,4e9a2120-bf5d-4d35-811c-eb6b96fb5559,Arguments,True,Adjudicator scottpeterson task 2031 article number 100044,af3d4a9c-119a-4d09-8825-7a7e0d7625d7,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,063e73ff-2808-4b91-bacf-502647796391
257,,,,NYU_Articles/Day4/RudyGiulianihascompletelyberserk.txt,RudyGiulianihascompletelyberserk.txt,100044.0,ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,1582.0,1.0,350.0,,,{},,3.0,NYU_Form,135.0,Who is Annoymous? What is Annoymous? These are the questions we\u2019re left asking after Rudy Giuliani had a completely incoherent meltdown tonight that\u2019s left us wondering if perhaps he\u2019s finally and completely snapped,4e9a2120-bf5d-4d35-811c-eb6b96fb5559,Arguments,True,Adjudicator scottpeterson task 2031 article number 100044,af3d4a9c-119a-4d09-8825-7a7e0d7625d7,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,b3310bdc-c42d-4c4c-8188-fe5a93146f90
