,article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,task_uuid,tua_uuid,namespace,topic_name,case_number,answer_uuid,extra,highlight_count,start_pos,end_pos,target_text
135,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,100038,SchiffClaimsHeDoesNot.txt,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,cff16540-8771-49e3-bf2b-154e37be4edd,Adjudicator nick task 1948 article number 100038,True,c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,052316fd-2b9c-4cf8-bf1d-c457a0e0aed4,NYU_Form,Arguments,2,,{},3,998,1140,"Schiff flatly denied Jordan\u2019s claim, \u201cFirst, as the gentleman knows, that\u2019s a false statement: I do not know the identity of the whistleblower"
136,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,100038,SchiffClaimsHeDoesNot.txt,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,cff16540-8771-49e3-bf2b-154e37be4edd,Adjudicator nick task 1948 article number 100038,True,c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,052316fd-2b9c-4cf8-bf1d-c457a0e0aed4,NYU_Form,Arguments,2,,{},3,1411,1487,Schiff has repeatedly denied that he knows the identity of the whistleblower
137,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,100038,SchiffClaimsHeDoesNot.txt,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,cff16540-8771-49e3-bf2b-154e37be4edd,Adjudicator nick task 1948 article number 100038,True,c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,052316fd-2b9c-4cf8-bf1d-c457a0e0aed4,NYU_Form,Arguments,2,,{},3,1295,1407,"Schiff: First, as the gentleman knows, that's a false statement: I do not know the identity of the whistleblower"
132,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,100038,SchiffClaimsHeDoesNot.txt,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,cff16540-8771-49e3-bf2b-154e37be4edd,Adjudicator nick task 1948 article number 100038,True,c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,0f0a6798-d762-4e72-b6b2-0ed27345d5fe,NYU_Form,Arguments,1,,{},3,139,994,"The first open House Intelligence Committee hearings in the impeachment probe into President Donald Trump began with Republican lawmakers requesting a chance to question the whistleblower who filed the complaint that led to the impeachment inquiry.\n\nRep. Jim Jordan (R-Ohio) asked Intelligence Committee Chairman Adam Schiff (D-Calif.) when they would get a chance to question the whistleblower, pointing out that Schiff and members of his staff communicated with the whistleblower before the individual filed a complaint with the Inspector General of the Intelligence Community.\n\n\u201cOf the 435 members of Congress, you are the only member who knows who that individual is. And your staff is the only staff of any member of Congress who has had a chance to talk with that individual. We like that opportunity. When might that happen in this proceeding today"
133,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,100038,SchiffClaimsHeDoesNot.txt,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,cff16540-8771-49e3-bf2b-154e37be4edd,Adjudicator nick task 1948 article number 100038,True,c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,0f0a6798-d762-4e72-b6b2-0ed27345d5fe,NYU_Form,Arguments,1,,{},3,2208,2327,RepAdamSchiff is the ONLY member of Congress who knows the identity of the \u201cWhistleblower\u201d who started this entire sham
134,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,100038,SchiffClaimsHeDoesNot.txt,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,cff16540-8771-49e3-bf2b-154e37be4edd,Adjudicator nick task 1948 article number 100038,True,c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,0f0a6798-d762-4e72-b6b2-0ed27345d5fe,NYU_Form,Arguments,1,,{},3,1193,1266,"Jordan: Of the 435 members of Congress, you are the only member who knows"
138,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,100038,SchiffClaimsHeDoesNot.txt,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,cff16540-8771-49e3-bf2b-154e37be4edd,Adjudicator nick task 1948 article number 100038,True,c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,f999a036-d113-4cd4-929f-38ff98da21bb,NYU_Form,Arguments,3,,{},4,1498,2088,"The Washington Post\u2019s fact-checker called his comments that he did not communicate with the whistleblower \u201cflat-out false,\u201d as IJR has previously reported.\n\nDuring a September 17 interview on MSNBC, Schiff said, \u201cWe have not spoken directly with the whistleblower.\u201d The California congressman later claimed he wasn\u2019t sure that the whistleblower who contacted his office was the same individual who filed the complaint.\n\nBut, the Post\u2019s fact-checker hit Schiff with four Pinocchios, saying, \u201cThe explanation that Schiff was not sure it was the same whistleblower especially strains credulity"
139,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,100038,SchiffClaimsHeDoesNot.txt,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,cff16540-8771-49e3-bf2b-154e37be4edd,Adjudicator nick task 1948 article number 100038,True,c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,f999a036-d113-4cd4-929f-38ff98da21bb,NYU_Form,Arguments,3,,{},4,2412,2558,The lawmaker heading the impeachment inquiry misled reporters about his committee's contacts with the whistleblower before the complaint was filed
140,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,100038,SchiffClaimsHeDoesNot.txt,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,cff16540-8771-49e3-bf2b-154e37be4edd,Adjudicator nick task 1948 article number 100038,True,c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,f999a036-d113-4cd4-929f-38ff98da21bb,NYU_Form,Arguments,3,,{},4,2576,2697,"Reminder: the Chairman was caught misleading a reporter about communication with the whistleblower, barely four weeks ago"
141,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,100038,SchiffClaimsHeDoesNot.txt,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,cff16540-8771-49e3-bf2b-154e37be4edd,Adjudicator nick task 1948 article number 100038,True,c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,f999a036-d113-4cd4-929f-38ff98da21bb,NYU_Form,Arguments,3,,{},4,2978,3136,The House Republican Conference\u2019s Twitter account shared the Times\u2019 story that said Schiff\u2019s office communicated with the whistleblower prior to the complaint
184,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,100039,DoctorTellsCNNTrump’sWalter.txt,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,f4950e43-fbf6-40fd-9048-7b770db923d3,Adjudicator nick task 1989 article number 100039,True,90adf822-3e46-476b-9854-75658862df5d,1fe65498-f996-40c1-8db8-f483492b20de,NYU_Form,Arguments,3,,{},1,1261,2652,"NO QUESTION, THIS SOUNDS A BIT UNUSUAL. I MEAN TYPICALLY EVEN WITH THIS WHITE HOUSE, WE\u2019VE GOTTEN PLENTY OF NOTICE IN THE PAST THAT THE PRESIDENT WAS GOING TO BE GETTING A PHYSICAL EXAM, THAT IT WAS GOING TO TAKE PLACE AT WALTER REED, WHICH IT HAS IN THE PAST. EVERYONE INSTITUTION-WIDE RECEIVED NOTICE, AND IT DOESN\u2019T SEEM LIKE THAT HAPPENED IN THIS CASE.\u2019\n\nAccording to CNN:\n\n\u2018MEDICAL STAFF AT WALTER REED DID NOT GET A STAFF-WIDE NOTICE ABOUT A PRESIDENTIAL VISIT TO THE MEDICAL CENTER IN BETHESDA, MARYLAND, AHEAD OF TRUMP\u2019S ARRIVAL ACCORDING TO THAT SOURCE.\n\n\u2018TYPICALLY WALTER REED\u2019S MEDICAL STAFF WOULD GET A GENERAL NOTICE ABOUT A \u201cVIP\u201d VISIT TO THE MEDICAL CENTER AHEAD OF A PRESIDENTIAL VISIT, NOTIFYING THEM OF CERTAIN CLOSURES AT THE FACILITY. THAT DID NOT HAPPEN THIS TIME, INDICATING THE VISIT WAS A NON-ROUTINE VISIT AND SCHEDULED LAST MINUTE.\u2019\n\nTypically, all medical staff at Walter Reed would be aware if the president was coming. However, it is possible that a small group of doctors involved in Trump\u2019s medical exams were notified before he arrived.\n\nCNN reported:\n\n\u2018THE PRESIDENT\u2019S MOTORCADE DROVE TO THE MEDICAL CENTER UNANNOUNCED, WITH REPORTERS UNDER DIRECTION NOT TO REPORT HIS MOVEMENT UNTIL THEY ARRIVED SATURDAY AT WALTER REED. TRUMP TYPICALLY TAKES THE MARINE ONE HELICOPTER TO WALTER REED, BUT ON SATURDAY\u2019S CLEAR-SKIED DAY, THE PRESIDENT OPTED FOR THE MOTORCADE"
185,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,100039,DoctorTellsCNNTrump’sWalter.txt,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,f4950e43-fbf6-40fd-9048-7b770db923d3,Adjudicator nick task 1989 article number 100039,True,90adf822-3e46-476b-9854-75658862df5d,78e87580-6bac-444f-ab5d-234a16b5f4d1,NYU_Form,Arguments,5,,{},1,2989,3064,ACTIVELY TRYING TO FIND AND REPORT CONSPIRACY THEORIES REALLY NEEDS TO STOP
182,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,100039,DoctorTellsCNNTrump’sWalter.txt,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,f4950e43-fbf6-40fd-9048-7b770db923d3,Adjudicator nick task 1989 article number 100039,True,90adf822-3e46-476b-9854-75658862df5d,724d82f1-b84a-4b9e-b5ba-b2d910d75b3f,NYU_Form,Arguments,2,,{},2,530,1244,"However, CNN\u2019s Dr. Sanjay Gupta said on Sunday that it wasn\u2019t a typical medical exam done every year for presidents. He said that if a president has medical issues that is usually done by doctors on duty at the White House and there isn\u2019t a need to go to the hospital.\n\nCNN: \nPresident Trump's visit to Walter Reed on Saturday did not follow the protocol of a routine presidential medical exam, according to a person familiar with the matter. https://cnn.it/2Kv6NQy \nTrump's visit to Walter Reed 'not protocol' for routine visit, source says\nPresident Donald Trump's visit to Walter Reed on Saturday did not follow the protocol of a routine presidential medical exam, according to a person familiar with the matter"
183,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,100039,DoctorTellsCNNTrump’sWalter.txt,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,f4950e43-fbf6-40fd-9048-7b770db923d3,Adjudicator nick task 1989 article number 100039,True,90adf822-3e46-476b-9854-75658862df5d,724d82f1-b84a-4b9e-b5ba-b2d910d75b3f,NYU_Form,Arguments,2,,{},2,3126,3279,although several experts familiar with White House medical procedures said that routine labs can be performed at the White House\u2019s on-site medical clinic
179,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,100039,DoctorTellsCNNTrump’sWalter.txt,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,f4950e43-fbf6-40fd-9048-7b770db923d3,Adjudicator nick task 1989 article number 100039,True,90adf822-3e46-476b-9854-75658862df5d,b517d1b4-68bc-4af3-95ea-155812a53bc7,NYU_Form,Arguments,1,,{},3,346,527,It was just announced that Mr. Trump spent more than two hours at Walter Reed Medical Center on Saturday. The White House said that he was having medical tests as part of a physical
180,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,100039,DoctorTellsCNNTrump’sWalter.txt,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,f4950e43-fbf6-40fd-9048-7b770db923d3,Adjudicator nick task 1989 article number 100039,True,90adf822-3e46-476b-9854-75658862df5d,b517d1b4-68bc-4af3-95ea-155812a53bc7,NYU_Form,Arguments,1,,{},3,2656,2986,"White House press secretary Stephanie Grisham said:\n\n\u2018WE\u2019RE NOT GOING TO GET INTO SECURITY AND MOVEMENT PROTOCOLS WHEN IT COMES TO THE PRESIDENT, BUT AS MY STATEMENTS SAID HE\u2019S IN GOOD HEALTH AND IT WAS A ROUTINE CHECKUP AS PART OF HIS ANNUAL PHYSICAL. I\u2019VE GIVEN PLENTY OF ON THE RECORD STATEMENTS THAT WERE TRUTHFUL AND ACCURATE"
181,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,100039,DoctorTellsCNNTrump’sWalter.txt,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,f4950e43-fbf6-40fd-9048-7b770db923d3,Adjudicator nick task 1989 article number 100039,True,90adf822-3e46-476b-9854-75658862df5d,b517d1b4-68bc-4af3-95ea-155812a53bc7,NYU_Form,Arguments,1,,{},3,3068,3124,Grisham said that Trump underwent a \u201cquick exam and labs
213,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,100040,FamilyFacingJailforLiving.txt,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,cd63b760-5133-4923-a26e-03276ba9e52c,Adjudicator nick task 1990 article number 100040,True,e08964ac-5a9c-4192-b99a-cae53ef3ff20,e45195bf-45d6-4f2a-93b9-94882e3b9513,NYU_Form,Arguments,2,,{},1,829,1277,"They actually sought out permission from city officials first, and were approved.\n\n\u201cWe called the alderman, the mayor was aware of it. We were told as long as I was approved by the homeowners (association) board, then we could get a temporary permit. They were OK with it,\u201d Navari said.\n\nDespite being told it was okay, one apparently heartless board member reneged on the decision and made it their mission to make the Navari\u2019s lives a living hell"
214,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,100040,FamilyFacingJailforLiving.txt,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,cd63b760-5133-4923-a26e-03276ba9e52c,Adjudicator nick task 1990 article number 100040,True,e08964ac-5a9c-4192-b99a-cae53ef3ff20,0e44d4cc-7e3b-4f75-9330-3b466ae6be8c,NYU_Form,Arguments,3,,{},3,2139,2418,"Now, we are not just having to fight this insurance company. This week we had to go in-front of the City. Since the President of the HOA never sent a letter to the Home Land Management company. We are now in violation of zoning ordinance. Yesterday we received a citation summons"
215,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,100040,FamilyFacingJailforLiving.txt,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,cd63b760-5133-4923-a26e-03276ba9e52c,Adjudicator nick task 1990 article number 100040,True,e08964ac-5a9c-4192-b99a-cae53ef3ff20,0e44d4cc-7e3b-4f75-9330-3b466ae6be8c,NYU_Form,Arguments,3,,{},3,3152,3301,"They are hoping their attorney reaches a settlement with the insurance company in time before they are forced out on the street, or worse, go to jail"
216,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,100040,FamilyFacingJailforLiving.txt,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,cd63b760-5133-4923-a26e-03276ba9e52c,Adjudicator nick task 1990 article number 100040,True,e08964ac-5a9c-4192-b99a-cae53ef3ff20,0e44d4cc-7e3b-4f75-9330-3b466ae6be8c,NYU_Form,Arguments,3,,{},3,3539,3735,"The family has only a few weeks before their court date next month. If they don\u2019t get everything settled with the insurance company before then, they face fines, court costs and possible jail time"
207,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,100040,FamilyFacingJailforLiving.txt,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,cd63b760-5133-4923-a26e-03276ba9e52c,Adjudicator nick task 1990 article number 100040,True,e08964ac-5a9c-4192-b99a-cae53ef3ff20,de0bb8e5-d175-4172-8d04-1d96f3b65f7a,NYU_Form,Arguments,1,,{},6,249,683,"Last year, the Navari family was devastated on Christmas Eve when their home caught fire and destroyed all they had. Pam Navari thought things couldn\u2019t get any worse after the fire. However, thanks to the government, she was wrong. Now, as the family battles the insurance company to pay for the damage, they are also battling government who says it\u2019s illegal for them to live in an RV in their own driveway while they conduct repairs"
208,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,100040,FamilyFacingJailforLiving.txt,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,cd63b760-5133-4923-a26e-03276ba9e52c,Adjudicator nick task 1990 article number 100040,True,e08964ac-5a9c-4192-b99a-cae53ef3ff20,de0bb8e5-d175-4172-8d04-1d96f3b65f7a,NYU_Form,Arguments,1,,{},6,3076,3107,this is the nature of the state
209,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,100040,FamilyFacingJailforLiving.txt,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,cd63b760-5133-4923-a26e-03276ba9e52c,Adjudicator nick task 1990 article number 100040,True,e08964ac-5a9c-4192-b99a-cae53ef3ff20,de0bb8e5-d175-4172-8d04-1d96f3b65f7a,NYU_Form,Arguments,1,,{},6,3847,4041,"his action by city officials should come as no surprise, however, as government has shown us that they are willing to steal homes from elderly retirees over $8 in property taxes. Shameful indeed"
210,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,100040,FamilyFacingJailforLiving.txt,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,cd63b760-5133-4923-a26e-03276ba9e52c,Adjudicator nick task 1990 article number 100040,True,e08964ac-5a9c-4192-b99a-cae53ef3ff20,de0bb8e5-d175-4172-8d04-1d96f3b65f7a,NYU_Form,Arguments,1,,{},6,1933,2052,"Having nothing better to do, the city actually sent enforcers out to the property to threaten and intimidate the family"
211,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,100040,FamilyFacingJailforLiving.txt,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,cd63b760-5133-4923-a26e-03276ba9e52c,Adjudicator nick task 1990 article number 100040,True,e08964ac-5a9c-4192-b99a-cae53ef3ff20,de0bb8e5-d175-4172-8d04-1d96f3b65f7a,NYU_Form,Arguments,1,,{},6,1788,1930,city officials couldn\u2019t care less about a family emergency and the family is now in violation of city ordinances which could land them in jail
212,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,100040,FamilyFacingJailforLiving.txt,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,cd63b760-5133-4923-a26e-03276ba9e52c,Adjudicator nick task 1990 article number 100040,True,e08964ac-5a9c-4192-b99a-cae53ef3ff20,de0bb8e5-d175-4172-8d04-1d96f3b65f7a,NYU_Form,Arguments,1,,{},6,3742,3844,this is what a family attempting to rebuild their home after a fire looks like in the land of the free
198,NYU_Articles/Day 3/JesusisKingSundayService.txt,100041,JesusisKingSundayService.txt,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,1822,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,3ea2d001-7136-4111-bd6e-c8caed82d2f6,Adjudicator nick task 1991 article number 100041,True,a94ccd2a-05c5-4510-8ef9-e8ebc4a293fd,3b6dd3a4-6273-4e80-b767-092e31cb7349,NYU_Form,Arguments,2,,{},2,1157,1347,"The same thing that people are using to say 'We don\u2019t know if he\u2019s sincere,' is what God is using to be able to save more. That you can see how low I had sunk,"" West said to the congregation"
199,NYU_Articles/Day 3/JesusisKingSundayService.txt,100041,JesusisKingSundayService.txt,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,1822,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,3ea2d001-7136-4111-bd6e-c8caed82d2f6,Adjudicator nick task 1991 article number 100041,True,a94ccd2a-05c5-4510-8ef9-e8ebc4a293fd,3b6dd3a4-6273-4e80-b767-092e31cb7349,NYU_Form,Arguments,2,,{},2,1494,1566,West told the crowd he\u2019s using that reach to spread the church\u2019s message
195,NYU_Articles/Day 3/JesusisKingSundayService.txt,100041,JesusisKingSundayService.txt,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,1822,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,3ea2d001-7136-4111-bd6e-c8caed82d2f6,Adjudicator nick task 1991 article number 100041,True,a94ccd2a-05c5-4510-8ef9-e8ebc4a293fd,a8520c9f-9547-4f50-b87d-a0f795294f10,NYU_Form,Arguments,1,,{},3,264,668,"Kanye West attended two services at Lakewood Church on Sunday. The first was a question and answer segment during Lakewood's Sunday morning service and the second was West's ""Jesus is King: Sunday Service Experience.""\n\nWest and his choir performed for about two hours during the evening service. It was live-streamed on the church's social media pages and website.\n\nLines of fans wrapped around the block"
196,NYU_Articles/Day 3/JesusisKingSundayService.txt,100041,JesusisKingSundayService.txt,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,1822,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,3ea2d001-7136-4111-bd6e-c8caed82d2f6,Adjudicator nick task 1991 article number 100041,True,a94ccd2a-05c5-4510-8ef9-e8ebc4a293fd,a8520c9f-9547-4f50-b87d-a0f795294f10,NYU_Form,Arguments,1,,{},3,671,999,"Osteen said he invited West because the rapper reaches people that church normally can\u2019t.\n\n""We traveled all the way from College Station,"" Melanie Rodriguez said.\n\n""I\u2019m actually really surprised by the mayhem. I thought people had written Kanye off. I was surprised to see so much support for him tonight,"" Chinedu Anikwata said"
197,NYU_Articles/Day 3/JesusisKingSundayService.txt,100041,JesusisKingSundayService.txt,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,1822,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,3ea2d001-7136-4111-bd6e-c8caed82d2f6,Adjudicator nick task 1991 article number 100041,True,a94ccd2a-05c5-4510-8ef9-e8ebc4a293fd,a8520c9f-9547-4f50-b87d-a0f795294f10,NYU_Form,Arguments,1,,{},3,1351,1491,"One girl had tears in her eyes and said 'If Kanye can change, I can change.' I think he reaches people we can\u2019t normally reach,"" Osteen said"
228,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,100042,SchiffNamedinWHOfficial.txt,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,Adjudicator scottpeterson task 2029 article number 100042,True,c3d0fcef-66ab-476c-8188-d48ccc9658ff,9a070f18-1d9b-4016-b797-f96c1cd69e8d,NYU_Form,Arguments,2,,{},1,261,515,"How a guy who has such little regard for proper handling of classified information was ever permitted to be ON the House Intelligence Committee, let alone LEADING it is a question that may have future historians scratching their heads for decades to come"
229,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,100042,SchiffNamedinWHOfficial.txt,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,Adjudicator scottpeterson task 2029 article number 100042,True,c3d0fcef-66ab-476c-8188-d48ccc9658ff,ea0cf639-f4b4-47cb-ade0-1f71a76ca2d2,NYU_Form,Arguments,3,,{},5,721,910,"If there were an (R) after his name, this would be front-page headline news. Not that the Media(D) cares about such things when they can\u2019t be weaponized against their Republican adversaries"
230,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,100042,SchiffNamedinWHOfficial.txt,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,Adjudicator scottpeterson task 2029 article number 100042,True,c3d0fcef-66ab-476c-8188-d48ccc9658ff,ea0cf639-f4b4-47cb-ade0-1f71a76ca2d2,NYU_Form,Arguments,3,,{},5,4935,5152,"Politico\u2019s decision to print the false testimony of Hill and Vindman as fact, which Patel\u2019s lawsuit makes clear was in close coordination with Schiff and his team on Capitol Hill, could seriously cost the media outlet"
231,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,100042,SchiffNamedinWHOfficial.txt,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,Adjudicator scottpeterson task 2029 article number 100042,True,c3d0fcef-66ab-476c-8188-d48ccc9658ff,ea0cf639-f4b4-47cb-ade0-1f71a76ca2d2,NYU_Form,Arguments,3,,{},5,5332,5562,What will it take to force a return to professionalism in an industry that has shown a 95% Anti-Trump bias during this Impeachment witchhunt? Maybe watching a large media outlet or two sued into insolvency will get their attention
232,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,100042,SchiffNamedinWHOfficial.txt,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,Adjudicator scottpeterson task 2029 article number 100042,True,c3d0fcef-66ab-476c-8188-d48ccc9658ff,ea0cf639-f4b4-47cb-ade0-1f71a76ca2d2,NYU_Form,Arguments,3,,{},5,4162,4286,"Significantly, they also knew that Schiff was a wholly unreliable source because of his penchant to tell lies and to mislead"
