schema_namespace,schema_sha256,quiz_task_uuid,task_url,article_batch_name,article_number,article_filename,article_sha256,article_text_length,quiz_taskrun_uuid,contributor_uuid,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,start_pos,end_pos,target_text
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,8614287c-a0ac-4122-8f05-6507ce2460df,https://pe.goodlylabs.org/project/Demo1Lang2/task/1311,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,db687893-1f2d-44bc-917b-deb69b893218,c2f193ad-2cdc-46b8-a5bf-c45cfbee3da7,Language Specialist V3,T1.Q8,Is the slang used to denigrate a group or perspective?,T1.Q8.A5,Not at all,45049e96-4f36-40cb-b6c5-7d0dc94e83ed,db687893-1f2d-44bc-917b-deb69b893218,Not at all,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,8614287c-a0ac-4122-8f05-6507ce2460df,https://pe.goodlylabs.org/project/Demo1Lang2/task/1311,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,f87dbf8b-dbf6-483c-ad5e-cc76943e5a3b,c2f193ad-2cdc-46b8-a5bf-c45cfbee3da7,Language Specialist V3,T1.Q10,How misleading or otherwise problematic is the colorful language?,T1.Q10.A3,Mildly,34c0a01f-623e-4005-a8db-79e891182118,f87dbf8b-dbf6-483c-ad5e-cc76943e5a3b,Mildly,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,8614287c-a0ac-4122-8f05-6507ce2460df,https://pe.goodlylabs.org/project/Demo1Lang2/task/1311,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,1d59d47e-9ab8-4c3b-b000-48042dd9519e,c2f193ad-2cdc-46b8-a5bf-c45cfbee3da7,Language Specialist V3,T1.Q11,"Does the bolded passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q11.A1,Nope,450384e6-f939-455f-838f-0b6de27a40bc,1d59d47e-9ab8-4c3b-b000-48042dd9519e,Nope,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,8614287c-a0ac-4122-8f05-6507ce2460df,https://pe.goodlylabs.org/project/Demo1Lang2/task/1311,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,94324b9d-61db-43c7-bcfe-5ccaef60cb33,c2f193ad-2cdc-46b8-a5bf-c45cfbee3da7,Language Specialist V3,T1.Q12,"How confident are you about your answers, on the whole?",T1.Q12.A6,6,454ae799-4f7d-4d03-a13b-005553d0e1d4,94324b9d-61db-43c7-bcfe-5ccaef60cb33,6,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,8614287c-a0ac-4122-8f05-6507ce2460df,https://pe.goodlylabs.org/project/Demo1Lang2/task/1311,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,53113d7a-a2c2-4fbd-9154-4fe8a999b181,f18207d6-37cb-4349-a31e-a4ff2adcf299,Language Specialist V3,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A5,Shock or surprise,954af8f4-c84d-4d6c-b6ff-ae1ebe6d16b9,53113d7a-a2c2-4fbd-9154-4fe8a999b181,Shock or surprise,1,1,585,603,so shockingly high
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,8614287c-a0ac-4122-8f05-6507ce2460df,https://pe.goodlylabs.org/project/Demo1Lang2/task/1311,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,ec028411-5b22-4965-8d89-f56906b44e2b,f18207d6-37cb-4349-a31e-a4ff2adcf299,Language Specialist V3,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A6,Slang,5c5392dc-2638-4ffc-819e-c26b7a4b9a7b,ec028411-5b22-4965-8d89-f56906b44e2b,Slang,1,1,844,858,wind up hooked
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,8614287c-a0ac-4122-8f05-6507ce2460df,https://pe.goodlylabs.org/project/Demo1Lang2/task/1311,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,60a740f1-618c-46f2-b486-1396585ae241,f18207d6-37cb-4349-a31e-a4ff2adcf299,Language Specialist V3,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A10,Other unnecessary or misleading coloring of language,de570555-8a35-4250-b340-437eb2a180bc,60a740f1-618c-46f2-b486-1396585ae241,Other unnecessary or misleading coloring of language,1,1,768,781,minor problem
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,8614287c-a0ac-4122-8f05-6507ce2460df,https://pe.goodlylabs.org/project/Demo1Lang2/task/1311,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,77acd2a1-2412-4b86-9a82-8bf0db588110,f18207d6-37cb-4349-a31e-a4ff2adcf299,Language Specialist V3,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A2,Exaggeration,9220ea60-e59b-453f-b2d1-fdf99c0c289f,77acd2a1-2412-4b86-9a82-8bf0db588110,Exaggeration,1,3,585,603,so shockingly high
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,8614287c-a0ac-4122-8f05-6507ce2460df,https://pe.goodlylabs.org/project/Demo1Lang2/task/1311,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,77acd2a1-2412-4b86-9a82-8bf0db588110,f18207d6-37cb-4349-a31e-a4ff2adcf299,Language Specialist V3,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A2,Exaggeration,9220ea60-e59b-453f-b2d1-fdf99c0c289f,77acd2a1-2412-4b86-9a82-8bf0db588110,Exaggeration,1,3,768,781,minor problem
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,8614287c-a0ac-4122-8f05-6507ce2460df,https://pe.goodlylabs.org/project/Demo1Lang2/task/1311,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,77acd2a1-2412-4b86-9a82-8bf0db588110,f18207d6-37cb-4349-a31e-a4ff2adcf299,Language Specialist V3,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A2,Exaggeration,9220ea60-e59b-453f-b2d1-fdf99c0c289f,77acd2a1-2412-4b86-9a82-8bf0db588110,Exaggeration,1,3,2167,2173,hugely
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,8614287c-a0ac-4122-8f05-6507ce2460df,https://pe.goodlylabs.org/project/Demo1Lang2/task/1311,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,f3d67288-ba4f-4be7-b9b2-89211838d162,f18207d6-37cb-4349-a31e-a4ff2adcf299,Language Specialist V3,T1.Q3,How much does the exaggeration misrepresent reality?,T1.Q3.A3,Some misrepresentation,ff2dc973-7591-42f6-887b-9417b5f8c4d2,f3d67288-ba4f-4be7-b9b2-89211838d162,Some misrepresentation,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,8614287c-a0ac-4122-8f05-6507ce2460df,https://pe.goodlylabs.org/project/Demo1Lang2/task/1311,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,cbaff0ea-8ffb-4f6e-aa40-a45adc2d630f,f18207d6-37cb-4349-a31e-a4ff2adcf299,Language Specialist V3,T1.Q7,How inappropriate is the slang?,T1.Q7.A2,Somewhat inappropriate,94982c66-6329-4d30-9c41-1ec4513e6078,cbaff0ea-8ffb-4f6e-aa40-a45adc2d630f,Somewhat inappropriate,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,8614287c-a0ac-4122-8f05-6507ce2460df,https://pe.goodlylabs.org/project/Demo1Lang2/task/1311,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,e649740e-7ef1-4ddd-a09d-47803dbd024b,f18207d6-37cb-4349-a31e-a4ff2adcf299,Language Specialist V3,T1.Q8,Is the slang used to denigrate a group or perspective?,T1.Q8.A5,Not at all,45049e96-4f36-40cb-b6c5-7d0dc94e83ed,e649740e-7ef1-4ddd-a09d-47803dbd024b,Not at all,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,8614287c-a0ac-4122-8f05-6507ce2460df,https://pe.goodlylabs.org/project/Demo1Lang2/task/1311,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,cb0b236f-e0d9-4848-ab39-27f11955fa31,f18207d6-37cb-4349-a31e-a4ff2adcf299,Language Specialist V3,T1.Q10,How misleading or otherwise problematic is the colorful language?,T1.Q10.A4,Very Mildly,1632486c-d4fb-449b-97e2-fae055d387f5,cb0b236f-e0d9-4848-ab39-27f11955fa31,Very Mildly,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,8614287c-a0ac-4122-8f05-6507ce2460df,https://pe.goodlylabs.org/project/Demo1Lang2/task/1311,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,dbc138b6-7a83-4266-ae17-7ccf4912aa3c,f18207d6-37cb-4349-a31e-a4ff2adcf299,Language Specialist V3,T1.Q11,"Does the bolded passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q11.A1,Nope,450384e6-f939-455f-838f-0b6de27a40bc,dbc138b6-7a83-4266-ae17-7ccf4912aa3c,Nope,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,8614287c-a0ac-4122-8f05-6507ce2460df,https://pe.goodlylabs.org/project/Demo1Lang2/task/1311,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,06c9b76c-ac00-404f-9731-3a4e0fd4c0dc,f18207d6-37cb-4349-a31e-a4ff2adcf299,Language Specialist V3,T1.Q12,"How confident are you about your answers, on the whole?",T1.Q12.A7,7,ec5c353c-560e-41e9-a9f0-6882e5cebd21,06c9b76c-ac00-404f-9731-3a4e0fd4c0dc,7,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,2633533d-4af6-441f-985f-2bd7b5433549,https://pe.goodlylabs.org/project/Demo1Lang2/task/1312,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,6f60f098-c00c-4d55-9cc7-6f4c578dce15,a2c02f27-95a3-4b31-9f31-bd024c0c0517,Language Specialist V3,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A10,Other unnecessary or misleading coloring of language,de570555-8a35-4250-b340-437eb2a180bc,6f60f098-c00c-4d55-9cc7-6f4c578dce15,Other unnecessary or misleading coloring of language,1,1,641,656,A common belief
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,2633533d-4af6-441f-985f-2bd7b5433549,https://pe.goodlylabs.org/project/Demo1Lang2/task/1312,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,ff42bbb2-8d11-4bb7-9fa5-4a9621e21ac1,a2c02f27-95a3-4b31-9f31-bd024c0c0517,Language Specialist V3,T1.Q10,How misleading or otherwise problematic is the colorful language?,T1.Q10.A4,Very Mildly,1632486c-d4fb-449b-97e2-fae055d387f5,ff42bbb2-8d11-4bb7-9fa5-4a9621e21ac1,Very Mildly,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,2633533d-4af6-441f-985f-2bd7b5433549,https://pe.goodlylabs.org/project/Demo1Lang2/task/1312,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,56cd239f-801f-435d-b174-d400a7e59023,a2c02f27-95a3-4b31-9f31-bd024c0c0517,Language Specialist V3,T1.Q11,"Does the bolded passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q11.A1,Nope,450384e6-f939-455f-838f-0b6de27a40bc,56cd239f-801f-435d-b174-d400a7e59023,Nope,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,2633533d-4af6-441f-985f-2bd7b5433549,https://pe.goodlylabs.org/project/Demo1Lang2/task/1312,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,6fc32861-4200-4748-a63d-87288925fba4,a2c02f27-95a3-4b31-9f31-bd024c0c0517,Language Specialist V3,T1.Q12,"How confident are you about your answers, on the whole?",T1.Q12.A6,6,454ae799-4f7d-4d03-a13b-005553d0e1d4,6fc32861-4200-4748-a63d-87288925fba4,6,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,2633533d-4af6-441f-985f-2bd7b5433549,https://pe.goodlylabs.org/project/Demo1Lang2/task/1312,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,5ecc75b5-fb4d-4786-9b03-d0082c87819a,3a6b0929-a821-4616-8599-9b860526d09d,Language Specialist V3,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A13,Nothing wrong with language,0cc9ecc9-b72a-4098-9015-0cce7df5597d,5ecc75b5-fb4d-4786-9b03-d0082c87819a,Nothing wrong with language,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,2633533d-4af6-441f-985f-2bd7b5433549,https://pe.goodlylabs.org/project/Demo1Lang2/task/1312,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,b09fca13-e133-402f-9584-9283c5f4caf3,3a6b0929-a821-4616-8599-9b860526d09d,Language Specialist V3,T1.Q11,"Does the bolded passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q11.A2,Good job!,0e8e4fc2-523f-4578-a6b9-f2f9a9b0777f,b09fca13-e133-402f-9584-9283c5f4caf3,Good job!,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,2633533d-4af6-441f-985f-2bd7b5433549,https://pe.goodlylabs.org/project/Demo1Lang2/task/1312,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,1061bcea-90f1-4090-b530-88a7b0c2f555,3a6b0929-a821-4616-8599-9b860526d09d,Language Specialist V3,T1.Q12,"How confident are you about your answers, on the whole?",T1.Q12.A7,7,ec5c353c-560e-41e9-a9f0-6882e5cebd21,1061bcea-90f1-4090-b530-88a7b0c2f555,7,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,66a3d733-bbd2-49bb-82a3-ff3a7af11986,https://pe.goodlylabs.org/project/Demo1Lang2/task/1310,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,2342,fa0e6c04-ab79-43c4-9c2b-79445c118c53,f18207d6-37cb-4349-a31e-a4ff2adcf299,Language Specialist V3,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A2,Exaggeration,9220ea60-e59b-453f-b2d1-fdf99c0c289f,fa0e6c04-ab79-43c4-9c2b-79445c118c53,Exaggeration,1,1,2054,2062,dramatic
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,66a3d733-bbd2-49bb-82a3-ff3a7af11986,https://pe.goodlylabs.org/project/Demo1Lang2/task/1310,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,2342,8e61239a-c07a-4a50-ab9a-5b8e0afe5911,f18207d6-37cb-4349-a31e-a4ff2adcf299,Language Specialist V3,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A5,Shock or surprise,954af8f4-c84d-4d6c-b6ff-ae1ebe6d16b9,8e61239a-c07a-4a50-ab9a-5b8e0afe5911,Shock or surprise,1,1,633,641,shocking
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,66a3d733-bbd2-49bb-82a3-ff3a7af11986,https://pe.goodlylabs.org/project/Demo1Lang2/task/1310,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,2342,f2e788e0-508e-4be9-9510-558d7099ff4b,f18207d6-37cb-4349-a31e-a4ff2adcf299,Language Specialist V3,T1.Q3,How much does the exaggeration misrepresent reality?,T1.Q3.A4,Minor misrepresentation,ff2b7247-a125-42f5-bca3-ff663b60bc46,f2e788e0-508e-4be9-9510-558d7099ff4b,Minor misrepresentation,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,66a3d733-bbd2-49bb-82a3-ff3a7af11986,https://pe.goodlylabs.org/project/Demo1Lang2/task/1310,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,2342,67668e1c-e8d5-4298-84ca-c304f1f9a114,f18207d6-37cb-4349-a31e-a4ff2adcf299,Language Specialist V3,T1.Q10,How misleading or otherwise problematic is the colorful language?,T1.Q10.A4,Very Mildly,1632486c-d4fb-449b-97e2-fae055d387f5,67668e1c-e8d5-4298-84ca-c304f1f9a114,Very Mildly,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,66a3d733-bbd2-49bb-82a3-ff3a7af11986,https://pe.goodlylabs.org/project/Demo1Lang2/task/1310,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,2342,93f4b58b-04d8-4fdb-ae56-48a3c36f1932,f18207d6-37cb-4349-a31e-a4ff2adcf299,Language Specialist V3,T1.Q11,"Does the bolded passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q11.A1,Nope,450384e6-f939-455f-838f-0b6de27a40bc,93f4b58b-04d8-4fdb-ae56-48a3c36f1932,Nope,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,66a3d733-bbd2-49bb-82a3-ff3a7af11986,https://pe.goodlylabs.org/project/Demo1Lang2/task/1310,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,2342,2d3b8b1c-db1b-4d2f-8f6c-39310961652e,f18207d6-37cb-4349-a31e-a4ff2adcf299,Language Specialist V3,T1.Q12,"How confident are you about your answers, on the whole?",T1.Q12.A8,8,aab7f4b2-0ee7-4620-afbc-3ae84503a210,2d3b8b1c-db1b-4d2f-8f6c-39310961652e,8,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,2633533d-4af6-441f-985f-2bd7b5433549,https://pe.goodlylabs.org/project/Demo1Lang2/task/1312,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,5a979cc1-6b80-4364-aa87-c9255c158069,f18207d6-37cb-4349-a31e-a4ff2adcf299,Language Specialist V3,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A2,Exaggeration,9220ea60-e59b-453f-b2d1-fdf99c0c289f,5a979cc1-6b80-4364-aa87-c9255c158069,Exaggeration,1,1,641,656,A common belief
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,2633533d-4af6-441f-985f-2bd7b5433549,https://pe.goodlylabs.org/project/Demo1Lang2/task/1312,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,4b75485b-03a2-485e-9fc0-1f93e7afc16c,f18207d6-37cb-4349-a31e-a4ff2adcf299,Language Specialist V3,T1.Q3,How much does the exaggeration misrepresent reality?,T1.Q3.A3,Some misrepresentation,ff2dc973-7591-42f6-887b-9417b5f8c4d2,4b75485b-03a2-485e-9fc0-1f93e7afc16c,Some misrepresentation,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,2633533d-4af6-441f-985f-2bd7b5433549,https://pe.goodlylabs.org/project/Demo1Lang2/task/1312,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,43c7ca57-2b34-4134-b83b-707b55319ae8,f18207d6-37cb-4349-a31e-a4ff2adcf299,Language Specialist V3,T1.Q11,"Does the bolded passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q11.A1,Nope,450384e6-f939-455f-838f-0b6de27a40bc,43c7ca57-2b34-4134-b83b-707b55319ae8,Nope,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,2633533d-4af6-441f-985f-2bd7b5433549,https://pe.goodlylabs.org/project/Demo1Lang2/task/1312,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,ebe3b964-4d40-4dd7-a30d-03a59ba0e56a,f18207d6-37cb-4349-a31e-a4ff2adcf299,Language Specialist V3,T1.Q12,"How confident are you about your answers, on the whole?",T1.Q12.A9,9,15a22f3f-85ca-4c53-b594-fcb12d362218,ebe3b964-4d40-4dd7-a30d-03a59ba0e56a,9,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,66a3d733-bbd2-49bb-82a3-ff3a7af11986,https://pe.goodlylabs.org/project/Demo1Lang2/task/1310,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,2342,0ba72d86-5f7d-4039-a7d8-240047dc2bec,93b5d16a-4388-49d6-9217-d6607167f6c2,Language Specialist V3,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A5,Shock or surprise,954af8f4-c84d-4d6c-b6ff-ae1ebe6d16b9,0ba72d86-5f7d-4039-a7d8-240047dc2bec,Shock or surprise,1,1,633,641,shocking
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,66a3d733-bbd2-49bb-82a3-ff3a7af11986,https://pe.goodlylabs.org/project/Demo1Lang2/task/1310,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,2342,ba312bfe-740f-48b0-b29f-8418e4aaf2e1,93b5d16a-4388-49d6-9217-d6607167f6c2,Language Specialist V3,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A2,Exaggeration,9220ea60-e59b-453f-b2d1-fdf99c0c289f,ba312bfe-740f-48b0-b29f-8418e4aaf2e1,Exaggeration,1,1,2054,2062,dramatic
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,66a3d733-bbd2-49bb-82a3-ff3a7af11986,https://pe.goodlylabs.org/project/Demo1Lang2/task/1310,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,2342,3d471a2c-7e35-42aa-bdaf-efcf9d23d453,93b5d16a-4388-49d6-9217-d6607167f6c2,Language Specialist V3,T1.Q3,How much does the exaggeration misrepresent reality?,T1.Q3.A4,Minor misrepresentation,ff2b7247-a125-42f5-bca3-ff663b60bc46,3d471a2c-7e35-42aa-bdaf-efcf9d23d453,Minor misrepresentation,0,0,,,
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,66a3d733-bbd2-49bb-82a3-ff3a7af11986,https://pe.goodlylabs.org/project/Demo1Lang2/task/1310,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,2342,93ff1822-e05c-4b24-98d0-28a3c72929d9,93b5d16a-4388-49d6-9217-d6607167f6c2,Language Specialist V3,T1.Q10,How misleading or otherwise problematic is the colorful language?,T1.Q10.A4,Very Mildly,1632486c-d4fb-449b-97e2-fae055d387f5,93ff1822-e05c-4b24-98d0-28a3c72929d9,Very Mildly,0,0,,,
