,article_num,article_sha256,article_id,quiz_task_uuid,tua_uuid,schema_namespace,schema_sha256,question_Number,answer_uuid,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,num_users,num_answer_choices,target_text,question_text,answer_content,prereq_passed
781,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8522d0bc-4208-4806-97ef-51ccb6e2064d,bfdcf244-5b6c-42cd-ae3f-3860f39292d7,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,M,0.3333333333333333,0.6666666666666667,M,M,M,0.16666666666666666,3,13,M,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",M,True
782,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8522d0bc-4208-4806-97ef-51ccb6e2064d,bfdcf244-5b6c-42cd-ae3f-3860f39292d7,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
783,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8522d0bc-4208-4806-97ef-51ccb6e2064d,bfdcf244-5b6c-42cd-ae3f-3860f39292d7,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,M,0.3333333333333333,0.6666666666666667,M,M,M,0.16666666666666666,3,13,M,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",M,True
784,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8522d0bc-4208-4806-97ef-51ccb6e2064d,bfdcf244-5b6c-42cd-ae3f-3860f39292d7,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
1677,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,f9c6e1ab-249c-40ed-96b0-516053ee1d66,4051fec8-e8e4-4d7e-91de-7dcbb08a8913,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
860,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8e43a151-cacb-4617-9adf-c7b199ad1b06,85a96ba8-deb1-4364-8f10-6e15b4cbaada,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
849,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8e43a151-cacb-4617-9adf-c7b199ad1b06,85a96ba8-deb1-4364-8f10-6e15b4cbaada,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,d7c386c4-e19e-4612-8887-a0d091968a31,checklist,1,0.6666666666666666,0.33333333333333337,"[1149, 1150, 1151, 1152, 1153, 1154, 1155, 1156, 1157, 1158, 1159, 1160, 1161, 1162, 1163, 1164, 1165, 1166, 1167, 1168, 1169, 1170, 1171, 1172, 1173, 1174, 1175, 1176, 1177, 1178, 1179, 1180, 1181, 1182, 1183, 1184, 1185, 1240, 1241, 1242, 1243, 1244, 1245, 1246, 1247, 1248, 1249, 1250, 1251, 1252, 1253, 1254, 1255, 1256, 1257, 1258, 1259, 1260, 1261, 1262, 1263, 1264, 1265, 1266, 1267, 1268, 1269, 1270, 1271, 1272, 1273, 1274, 1275, 1276]",0.2913103908218456,0.2913103908218456,0.4789885287442561,3,13,one apparently heartless board member//make the Navari’s lives a living hell,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",Metaphorical Language,True
850,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8e43a151-cacb-4617-9adf-c7b199ad1b06,85a96ba8-deb1-4364-8f10-6e15b4cbaada,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,7a146b92-9a34-4cf6-b678-714ac53a02a8,checklist,2,0.6666666666666666,0.33333333333333337,"[1153, 1154, 1155, 1156, 1157, 1158, 1159, 1160, 1161, 1162, 1163, 1164, 1165, 1166, 1167, 1168, 1169, 1170, 1171, 1172, 1264, 1265, 1266, 1267, 1268, 1269, 1270, 1271, 1272, 1273, 1274, 1275, 1276]",-0.0039746615327287405,-0.0039746615327287405,0.3313460025669689,3,13,apparently heartless//a living hell,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",Exaggeration,True
851,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8e43a151-cacb-4617-9adf-c7b199ad1b06,85a96ba8-deb1-4364-8f10-6e15b4cbaada,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
852,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8e43a151-cacb-4617-9adf-c7b199ad1b06,85a96ba8-deb1-4364-8f10-6e15b4cbaada,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,M,0.3333333333333333,0.6666666666666667,M,M,M,0.16666666666666666,3,13,M,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",M,True
853,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8e43a151-cacb-4617-9adf-c7b199ad1b06,85a96ba8-deb1-4364-8f10-6e15b4cbaada,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,M,0.3333333333333333,0.6666666666666667,M,M,M,0.16666666666666666,3,13,M,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",M,True
854,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8e43a151-cacb-4617-9adf-c7b199ad1b06,85a96ba8-deb1-4364-8f10-6e15b4cbaada,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,9242d69f-e0d0-41b0-8a90-a3802f41bd52,checklist,6,0.6666666666666666,0.33333333333333337,"[1658, 1659, 1660, 1661]",1.0,1.0,0.8333333333333333,3,13,GTFO,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",Slang,True
855,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8e43a151-cacb-4617-9adf-c7b199ad1b06,85a96ba8-deb1-4364-8f10-6e15b4cbaada,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
856,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8e43a151-cacb-4617-9adf-c7b199ad1b06,85a96ba8-deb1-4364-8f10-6e15b4cbaada,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
857,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8e43a151-cacb-4617-9adf-c7b199ad1b06,85a96ba8-deb1-4364-8f10-6e15b4cbaada,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
780,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8522d0bc-4208-4806-97ef-51ccb6e2064d,bfdcf244-5b6c-42cd-ae3f-3860f39292d7,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,360999dc-9ae5-40c1-9d76-9b9ef1401442,checklist,8,0.6666666666666666,0.33333333333333337,"[3738, 3739, 3740, 3741, 3742, 3743, 3744, 3745, 3746, 3747, 3748, 3749, 3750, 3751, 3752, 3753, 3754, 3755, 3756, 3757, 3758, 3759, 3760, 3761, 3762, 3763, 3764, 3765, 3766, 3767, 3768, 3769, 3770, 3771, 3772, 3773, 3774, 3775, 3776, 3777, 3778, 3779, 3780, 3781, 3782, 3783, 3784, 3785, 3786, 3787, 3788, 3789, 3790, 3791, 3792, 3793, 3794, 3795, 3796, 3797, 3798, 3799, 3800, 3801, 3802, 3803, 3804, 3805, 3806, 3807, 3808, 3809, 3810, 3811, 3812, 3813, 3814, 3815, 3816, 3817, 3818, 3819, 3820, 3821, 3822, 3823, 3824, 3825, 3826, 3827, 3828, 3829, 3830, 3831, 3832, 3833, 3834, 3835, 3836, 3837, 3838, 3839, 3840, 3841, 3842, 3843]",1.0,1.0,0.8333333333333333,3,13,And this is what a family attempting to rebuild their home after a fire looks like in the land of the free,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",Bad grammar,True
858,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8e43a151-cacb-4617-9adf-c7b199ad1b06,85a96ba8-deb1-4364-8f10-6e15b4cbaada,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
779,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8522d0bc-4208-4806-97ef-51ccb6e2064d,bfdcf244-5b6c-42cd-ae3f-3860f39292d7,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
777,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8522d0bc-4208-4806-97ef-51ccb6e2064d,bfdcf244-5b6c-42cd-ae3f-3860f39292d7,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
1679,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,f9c6e1ab-249c-40ed-96b0-516053ee1d66,4051fec8-e8e4-4d7e-91de-7dcbb08a8913,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
1675,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,f9c6e1ab-249c-40ed-96b0-516053ee1d66,4051fec8-e8e4-4d7e-91de-7dcbb08a8913,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
1680,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,f9c6e1ab-249c-40ed-96b0-516053ee1d66,4051fec8-e8e4-4d7e-91de-7dcbb08a8913,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
1681,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,f9c6e1ab-249c-40ed-96b0-516053ee1d66,4051fec8-e8e4-4d7e-91de-7dcbb08a8913,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,M,0.3333333333333333,0.6666666666666667,M,M,M,0.16666666666666666,3,13,M,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",M,True
1682,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,f9c6e1ab-249c-40ed-96b0-516053ee1d66,4051fec8-e8e4-4d7e-91de-7dcbb08a8913,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
1683,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,f9c6e1ab-249c-40ed-96b0-516053ee1d66,4051fec8-e8e4-4d7e-91de-7dcbb08a8913,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
1684,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,f9c6e1ab-249c-40ed-96b0-516053ee1d66,4051fec8-e8e4-4d7e-91de-7dcbb08a8913,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,M,0.3333333333333333,0.6666666666666667,M,M,M,0.16666666666666666,3,13,M,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",M,True
1685,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,f9c6e1ab-249c-40ed-96b0-516053ee1d66,4051fec8-e8e4-4d7e-91de-7dcbb08a8913,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
1676,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,f9c6e1ab-249c-40ed-96b0-516053ee1d66,4051fec8-e8e4-4d7e-91de-7dcbb08a8913,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,6286858b-5437-4f79-b409-8ad9b0440fca,checklist,4,0.6666666666666666,0.33333333333333337,"[3945, 3946, 3947, 3948, 3949, 3950, 3951, 3952, 3953, 3954, 3955, 3956, 3957, 3958, 3959, 3960, 3961, 3962, 3963, 3964, 3965, 3966, 3967, 3968, 3969, 3970, 3971, 3972, 3973, 3974, 3975, 4026, 4027, 4028, 4029, 4030, 4031, 4032, 4033, 4034, 4035, 4036, 4037, 4038, 4039, 4040]",0.48800272985658044,0.48800272985658044,0.5773346982616235,3,13,they are willing to steal homes//Shameful indeed,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",Emotional tone (including expletives),True
1674,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,f9c6e1ab-249c-40ed-96b0-516053ee1d66,4051fec8-e8e4-4d7e-91de-7dcbb08a8913,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,7a146b92-9a34-4cf6-b678-714ac53a02a8,checklist,2,1.0,0.0,"[3945, 3946, 3947, 3948, 3949, 3950, 3951, 3952, 3953, 3954, 3955, 3956, 3957, 3958, 3959, 3960, 3961, 3962, 3963, 3964, 3965, 3966, 3967, 3968, 3969, 3970, 3971, 3972, 3973, 3974, 3975, 3976, 3977, 3978, 3979, 3980, 3981, 3982, 3983, 3984, 3985, 3986, 3987, 3988, 3989, 3990, 3991, 3992, 3993, 3994, 3995, 3996, 3997, 3998, 3999, 4000, 4001, 4002, 4003, 4004, 4005, 4006, 4007, 4008, 4009, 4010, 4011, 4012, 4013, 4014, 4015, 4016, 4017, 4018, 4019, 4020, 4021, 4022, 4023]",0.7731586460026666,0.7731586460026666,0.8865793230013332,3,13,they are willing to steal homes from elderly retirees over $8 in property taxes,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",Exaggeration,True
1673,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,f9c6e1ab-249c-40ed-96b0-516053ee1d66,4051fec8-e8e4-4d7e-91de-7dcbb08a8913,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
773,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8522d0bc-4208-4806-97ef-51ccb6e2064d,bfdcf244-5b6c-42cd-ae3f-3860f39292d7,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
774,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8522d0bc-4208-4806-97ef-51ccb6e2064d,bfdcf244-5b6c-42cd-ae3f-3860f39292d7,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
775,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8522d0bc-4208-4806-97ef-51ccb6e2064d,bfdcf244-5b6c-42cd-ae3f-3860f39292d7,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
776,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8522d0bc-4208-4806-97ef-51ccb6e2064d,bfdcf244-5b6c-42cd-ae3f-3860f39292d7,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,M,0.3333333333333333,0.6666666666666667,M,M,M,0.16666666666666666,3,13,M,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",M,True
778,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8522d0bc-4208-4806-97ef-51ccb6e2064d,bfdcf244-5b6c-42cd-ae3f-3860f39292d7,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
859,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8e43a151-cacb-4617-9adf-c7b199ad1b06,85a96ba8-deb1-4364-8f10-6e15b4cbaada,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,M,0.3333333333333333,0.6666666666666667,M,M,M,0.16666666666666666,3,13,M,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",M,True
785,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,8522d0bc-4208-4806-97ef-51ccb6e2064d,bfdcf244-5b6c-42cd-ae3f-3860f39292d7,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
1678,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_50ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,f9c6e1ab-249c-40ed-96b0-516053ee1d66,4051fec8-e8e4-4d7e-91de-7dcbb08a8913,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,3,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
669,100042,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,raw_50c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,6cc9431a-f4eb-494d-a67d-2b05c77027c1,f7460af1-fc01-4ad0-b1ea-5de363a018d0,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
