,Schema,Question_Number,Question_Number_V2,Question_Type,Answer_Number,Point_Recommendation,Label,Key Question,answer_uuid_x,Unnamed: 0,article_num,article_sha256,article_id,quiz_task_uuid,tua_uuid,schema_namespace,schema_sha256,answer_uuid_y,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,num_users,num_answer_choices,target_text,question_text,answer_content,prereq_passed,agreement_adjusted_points,schema
47,Language,12,,ordinal,1,0.0,Well-balanced,,,16,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_70ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,005ff42f-3e41-49a0-bbb7-f6366dfbf4b7,e36702b6-3c12-470c-8e1c-e883b6f75989,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,1.0,1.0,[],nan,nan,1.0,3,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
48,Language,12,,ordinal,1,0.0,Well-balanced,,,1341,100042,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,raw_70c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,cae356a6-3917-4a70-92c9-f886e6c0f53c,86f072f6-db3d-4829-8460-c458a7eb9616,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,0.9708536543404837,0.9708536543404837,[],nan,nan,0.9708536543404837,4,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
49,Language,12,,ordinal,1,0.0,Well-balanced,,,387,100042,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,raw_70c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,33bfc19b-697b-470c-aa50-7b085ae87df0,c239982e-2ecc-4b25-a179-7b136fb078c1,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,0.9707034049068496,0.9707034049068496,[],nan,nan,0.9707034049068496,4,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
50,Language,12,,ordinal,1,0.0,Well-balanced,,,808,100042,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,raw_70c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,877589ce-2a2a-400a-b18b-68e35cee52bc,4d1a4501-f8dc-4096-a58f-5bfdaf90b964,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,0.9781584535267784,0.9781584535267784,[],nan,nan,0.9781584535267784,4,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
51,Language,12,,ordinal,1,0.0,Well-balanced,,,677,100042,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,raw_70c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,6cc9431a-f4eb-494d-a67d-2b05c77027c1,f7460af1-fc01-4ad0-b1ea-5de363a018d0,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,0.989125230497106,0.989125230497106,[],nan,nan,0.989125230497106,4,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
52,Language,12,,ordinal,1,0.0,Well-balanced,,,1087,100044,ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,raw_70ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,b00a2380-ebe9-4a28-bfe9-20ff1e2dafa1,2b484bda-301c-4d00-bdeb-a317c67df3c8,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,1.0,1.0,[],nan,nan,1.0,3,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
53,Language,12,,ordinal,1,0.0,Well-balanced,,,1142,100045,c668f1d99cb59e7df1f13a6a3a4f1a6a0ffdb847d9f0441ee369cd4dd62c626c,raw_70c668f1d99cb59e7df1f13a6a3a4f1a6a0ffdb847d9f0441ee369cd4dd62c626c,b7c9b801-0803-4e07-941b-c1356637321b,b75b2d32-7623-4d41-a107-604252021e4b,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,1.0,1.0,[],nan,nan,1.0,3,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
54,Language,12,,ordinal,1,0.0,Well-balanced,,,370,100045,c668f1d99cb59e7df1f13a6a3a4f1a6a0ffdb847d9f0441ee369cd4dd62c626c,raw_70c668f1d99cb59e7df1f13a6a3a4f1a6a0ffdb847d9f0441ee369cd4dd62c626c,32403fce-5078-4f6d-b4f3-5d22bfc80d17,6ef787ac-f00e-44a6-a6d7-abebac29949a,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,1.0,1.0,[],nan,nan,1.0,3,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
55,Language,12,,ordinal,1,0.0,Well-balanced,,,732,100045,c668f1d99cb59e7df1f13a6a3a4f1a6a0ffdb847d9f0441ee369cd4dd62c626c,raw_70c668f1d99cb59e7df1f13a6a3a4f1a6a0ffdb847d9f0441ee369cd4dd62c626c,7fa368b0-34e3-4531-a2d0-022d06da3ca9,ff3707ca-7826-4217-9887-34a3669fb799,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,1.0,1.0,[],nan,nan,1.0,3,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
56,Language,12,,ordinal,1,0.0,Well-balanced,,,1220,100046,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,raw_70df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,bd4c5fe8-4225-45cf-98f9-851d31a5efc3,f9ea15fe-88f2-4bb7-a403-fdf2f501b241,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,1.0,1.0,[],nan,nan,1.0,3,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
57,Language,12,,ordinal,1,0.0,Well-balanced,,,347,100046,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,raw_70df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,2dc4d91e-6fc6-45dc-a209-949b6500ade1,4c2b050b-efa6-4bda-828a-eee16f4d8da1,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,1.0,1.0,[],nan,nan,1.0,3,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
58,Language,12,,ordinal,1,0.0,Well-balanced,,,292,100046,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,raw_70df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,257338eb-429b-4e98-9b6c-c1492e67b94b,446f2f3c-f8de-4de9-bc74-69c484c749a4,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,1.0,1.0,[],nan,nan,1.0,3,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
59,Language,12,,ordinal,1,0.0,Well-balanced,,,828,100046,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,raw_70df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,8c919172-047f-40e8-a552-99c111f2c493,81238b33-9fc1-4735-b5f0-83ff88dccf0a,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,1.0,1.0,[],nan,nan,1.0,3,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
60,Language,12,,ordinal,1,0.0,Well-balanced,,,546,100046,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,raw_70df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,4fd12f56-e414-467f-9f39-6f382d06a1fe,7a409307-869e-4b95-a37a-77313e3f5adc,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,1.0,1.0,[],nan,nan,1.0,3,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
61,Language,12,,ordinal,1,0.0,Well-balanced,,,91,100046,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,raw_70df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,07deda72-3ed4-4bbd-b2f0-d53210f48bb5,f39127fc-f73f-461d-971d-008c24309c4f,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,1.0,1.0,[],nan,nan,1.0,3,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
62,Language,12,,ordinal,1,0.0,Well-balanced,,,1613,100046,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,raw_70df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,e197f324-5b0f-4d2d-9dcb-ae6f8b4f73f9,43b8c26f-3f07-4c18-93a7-6ab7c865fc1b,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,1.0,1.0,[],nan,nan,1.0,3,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
63,Language,12,,ordinal,1,0.0,Well-balanced,,,1632,100046,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,raw_70df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,e9f81f5a-c74d-4aa6-9ff9-b10a46329b85,d3bce02a-41e3-45c7-b185-90699889ad83,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,1.0,1.0,[],nan,nan,1.0,3,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
64,Language,12,,ordinal,1,0.0,Well-balanced,,,152,100046,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,raw_70df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,12e1bef4-2f4b-4d3a-90bb-40e40f1102df,da441455-a447-499e-88ec-a66dc38ff70e,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,1.0,1.0,[],nan,nan,1.0,3,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
65,Language,12,,ordinal,1,0.0,Well-balanced,,,619,100048,451edcdfeb13e92a47319c8933da0a45dfc5c7baa616f64ed73bad2bd3b59b05,raw_70451edcdfeb13e92a47319c8933da0a45dfc5c7baa616f64ed73bad2bd3b59b05,56005bb2-1a93-4935-b735-d13b8a8af4ee,f07c76ee-dd4d-4144-b7f0-b7ff1e727020,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,0.5039663461771443,0.5039663461771443,[],nan,nan,0.5039663461771443,3,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
66,Language,12,,ordinal,1,0.0,Well-balanced,,,904,100048,451edcdfeb13e92a47319c8933da0a45dfc5c7baa616f64ed73bad2bd3b59b05,raw_70451edcdfeb13e92a47319c8933da0a45dfc5c7baa616f64ed73bad2bd3b59b05,901b5923-0273-4b6f-ae6c-79c10764c623,21c7fdf8-3ef7-46b0-9c48-7a407bbf36f3,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,0.9781584535267784,0.9781584535267784,[],nan,nan,0.9781584535267784,4,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
67,Language,12,,ordinal,1,0.0,Well-balanced,,,1781,100048,451edcdfeb13e92a47319c8933da0a45dfc5c7baa616f64ed73bad2bd3b59b05,raw_70451edcdfeb13e92a47319c8933da0a45dfc5c7baa616f64ed73bad2bd3b59b05,fe613101-2c64-4a1c-9a62-546eb4e7b32b,3f3704de-caa1-4858-b8cd-64745a12839f,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,0.9707034049068496,0.9707034049068496,[],nan,nan,0.9707034049068496,4,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
68,Language,12,,ordinal,1,0.0,Well-balanced,,,1032,100049,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,raw_70ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,9f746b4b-82d0-4311-9295-26e53e5f703e,41f0429f-aab0-41d0-904b-3fa0ce1c3116,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,0.5039663461771443,0.5039663461771443,[],nan,nan,0.5039663461771443,3,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
69,Language,12,,ordinal,1,0.0,Well-balanced,,,1746,100049,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,raw_70ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,fb62e1e4-0936-424f-9b08-a43f4714a999,afa237fa-a455-4909-beaa-3cdecc8f7eac,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,0.5039663461771443,0.5039663461771443,[],nan,nan,0.5039663461771443,3,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
70,Language,12,,ordinal,1,0.0,Well-balanced,,,1165,100049,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,raw_70ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,baca462b-88d0-4094-b3da-95b0da201e9d,d4f965a9-b781-4ae6-96b1-a4eee79168ba,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,0.989125230497106,0.989125230497106,[],nan,nan,0.989125230497106,4,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
71,Language,12,,ordinal,1,0.0,Well-balanced,,,1262,100049,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,raw_70ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,c5af4ab0-4931-47df-8377-df2528a101a4,4956cf50-b373-44df-8172-d2c34440706b,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,0.5039663461771443,0.5039663461771443,[],nan,nan,0.5039663461771443,3,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
72,Language,12,,ordinal,1,0.0,Well-balanced,,,229,100049,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,raw_70ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,1fcbab9e-5bf7-4a5a-8914-ec845ff4cbc7,d99eccbe-eb40-4856-94dd-3ceac619bf3d,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,0.9670398818264948,0.9670398818264948,[],nan,nan,0.9670398818264948,4,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
73,Language,12,,ordinal,1,0.0,Well-balanced,,,73,100049,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,raw_70ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,0778411a-0b04-40dc-acba-2f88bebbb14a,ad596d7e-6d11-4f4f-9070-5038cf25f224,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,0.5039663461771443,0.5039663461771443,[],nan,nan,0.5039663461771443,3,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
74,Language,12,,ordinal,1,0.0,Well-balanced,,,748,100049,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,raw_70ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,80a90158-667a-4543-8f35-53bd8ae733b7,0,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,0.5039663461771443,0.5039663461771443,[],nan,nan,0.5039663461771443,3,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
75,Language,12,,ordinal,1,0.0,Well-balanced,,,1104,100050,f2c5644fd843123eb829e81b49d5a0d1db54cb11f79d302fa6953756d5001e81,raw_70f2c5644fd843123eb829e81b49d5a0d1db54cb11f79d302fa6953756d5001e81,b0b55586-1239-4fc6-8c0a-540cddec189c,c93744f1-b4ff-4ec4-bb5c-ae6d3da4636c,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,0.9781394858317644,0.9781394858317644,[],nan,nan,0.9781394858317644,4,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
76,Language,12,,ordinal,1,0.0,Well-balanced,,,169,100050,f2c5644fd843123eb829e81b49d5a0d1db54cb11f79d302fa6953756d5001e81,raw_70f2c5644fd843123eb829e81b49d5a0d1db54cb11f79d302fa6953756d5001e81,1a4ecff6-31b5-4efd-b193-efdf2479b2b7,cd4922fb-3e21-4d08-adc7-cbb5d01a1791,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,ordinal,1,0.9707034049068496,0.9707034049068496,[],nan,nan,0.9707034049068496,4,4,nan,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True,0.0,Language
0,Language,3,,ordinal,3,-2.5,Exaggeration,,,1358,100030,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,raw_70dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,cb82f1f9-9383-49c9-a244-65e044e642d7,bec3f95b-c917-42b3-9619-0c9a31132479,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,eeb1946c-0054-45ae-ae67-ace18d009fa0,ordinal,3,0.9025772953579524,0.9025772953579524,"[2686.0, 2687.0, 2688.0, 2689.0, 2690.0, 2691.0, 2692.0, 2693.0, 2694.0, 2695.0, 2696.0, 2697.0, 2698.0, 2699.0, 2700.0, 2701.0, 2702.0, 2703.0, 2704.0, 2786.0, 2787.0, 2788.0, 2789.0, 2790.0, 2791.0, 2792.0, 2793.0, 2794.0, 2795.0, 2796.0, 2797.0, 2798.0, 2799.0, 2800.0, 2801.0, 2802.0, 2803.0]",0.757069303021829,0.757069303021829,0.9025772953579524,5,5,nan,How much does the exaggeration misrepresent reality?,Some misrepresentation,True,-2.256443238394881,Language
1,Language,3,,ordinal,3,-2.5,Exaggeration,,,1415,100036,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,raw_7095e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,cd6dacb2-189a-4298-a47a-8a00645de98e,2d1f2eaf-706a-4575-ab4d-3d2a4a31d04a,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,eeb1946c-0054-45ae-ae67-ace18d009fa0,ordinal,3,1.0,1.0,"[301.0, 302.0, 303.0, 304.0, 305.0, 306.0, 307.0, 308.0, 309.0, 435.0, 436.0, 437.0, 438.0, 439.0, 440.0, 441.0]",0.49805349742559335,0.49805349742559335,1.0,3,5,nan,How much does the exaggeration misrepresent reality?,Some misrepresentation,True,-2.5,Language
2,Language,3,,ordinal,3,-2.5,Exaggeration,,,1686,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,raw_70ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,f9c6e1ab-249c-40ed-96b0-516053ee1d66,4051fec8-e8e4-4d7e-91de-7dcbb08a8913,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,eeb1946c-0054-45ae-ae67-ace18d009fa0,ordinal,3,1.0,1.0,"[3945.0, 3946.0, 3947.0, 3948.0, 3949.0, 3950.0, 3951.0, 3952.0, 3953.0, 3954.0, 3955.0, 3956.0, 3957.0, 3958.0, 3959.0, 3960.0, 3961.0, 3962.0, 3963.0, 3964.0, 3965.0, 3966.0, 3967.0, 3968.0, 3969.0, 3970.0, 3971.0, 3972.0, 3973.0, 3974.0, 3975.0, 3976.0, 3977.0, 3978.0, 3979.0, 3980.0, 3981.0, 3982.0, 3983.0, 3984.0, 3985.0, 3986.0, 3987.0, 3988.0, 3989.0, 3990.0, 3991.0, 3992.0, 3993.0, 3994.0, 3995.0, 3996.0, 3997.0, 3998.0, 3999.0, 4000.0, 4001.0, 4002.0, 4003.0, 4004.0, 4005.0, 4006.0, 4007.0, 4008.0, 4009.0, 4010.0, 4011.0, 4012.0, 4013.0, 4014.0, 4015.0, 4016.0, 4017.0, 4018.0, 4019.0, 4020.0, 4021.0, 4022.0, 4023.0]",0.7731586460026666,0.7731586460026666,1.0,3,5,nan,How much does the exaggeration misrepresent reality?,Some misrepresentation,True,-2.5,Language
3,Language,9,,ordinal,4,-0.25,Inappropriate slang,,,1240,100032,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,raw_70832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,c3247759-6acc-470c-abad-363a6ddf71cf,7dc6b045-95bd-410c-9bff-3f41f6ccfd5d,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,14a4bb20-dde1-498a-8e29-f80bb0f07760,ordinal,4,0.9025772953579524,0.9025772953579524,"[771.0, 772.0, 773.0, 774.0, 775.0, 776.0, 777.0, 778.0, 1769.0, 1770.0, 1771.0, 1772.0, 1773.0, 1774.0, 1775.0, 1776.0, 1777.0, 1778.0]",0.4430058880147142,0.4430058880147142,0.9025772953579524,5,5,nan,How appropriate is the slang?,Mildly inappropriate,True,-0.2256443238394881,Language
4,Language,9,,ordinal,4,-0.25,Inappropriate slang,,,1067,100033,86d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,raw_7086d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,a5cd74e5-0be8-4307-96dd-52a197308fdf,c4692d72-62d6-43bb-8989-0b5640098950,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,14a4bb20-dde1-498a-8e29-f80bb0f07760,ordinal,4,0.9025772953579524,0.9025772953579524,"[1868.0, 1869.0, 1870.0, 1871.0, 1872.0, 1873.0, 1874.0, 1875.0, 1876.0, 1877.0, 1878.0, 1879.0, 1880.0, 1881.0, 1882.0, 1883.0, 1884.0, 1885.0, 1886.0, 1887.0]",0.7979520066197766,0.47926106569921767,0.9025772953579524,5,5,nan,How appropriate is the slang?,Mildly inappropriate,True,-0.2256443238394881,Language
