,Answer_Number,Key Question,Label,Point_Recommendation,Question_Number,Question_Number_V2,Question_Type,Schema,Unnamed: 0,Unnamed: 0.1,agreed_Answer,agreement_adjusted_points,agreement_score,alpha_unitizing_score,alpha_unitizing_score_inclusive,answer_content,answer_uuid_x,answer_uuid_y,arg_T1.Q1,arg_case_number,arg_match_score,arg_offsets,article_id,article_num,article_sha256,coding_perc_agreement,highlighted_indices,num_answer_choices,num_users,one_two_diff,points,prereq_passed,question_text,question_type,quiz_task_uuid,schema,schema_namespace,schema_sha256,source_T1.Q1,source_T1.Q2,source_T1.Q3,source_T1.Q4,source_match_score,src_case_number,src_offsets,target_text,tua_uuid
61,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,53.0,1142.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50c668f1d99cb59e7df1f13a6a3a4f1a6a0ffdb847d9f0441ee369cd4dd62c626c,100045.0,c668f1d99cb59e7df1f13a6a3a4f1a6a0ffdb847d9f0441ee369cd4dd62c626c,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,b7c9b801-0803-4e07-941b-c1356637321b,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,b75b2d32-7623-4d41-a107-604252021e4b
62,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,54.0,370.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50c668f1d99cb59e7df1f13a6a3a4f1a6a0ffdb847d9f0441ee369cd4dd62c626c,100045.0,c668f1d99cb59e7df1f13a6a3a4f1a6a0ffdb847d9f0441ee369cd4dd62c626c,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,32403fce-5078-4f6d-b4f3-5d22bfc80d17,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6ef787ac-f00e-44a6-a6d7-abebac29949a
63,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,55.0,732.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50c668f1d99cb59e7df1f13a6a3a4f1a6a0ffdb847d9f0441ee369cd4dd62c626c,100045.0,c668f1d99cb59e7df1f13a6a3a4f1a6a0ffdb847d9f0441ee369cd4dd62c626c,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,7fa368b0-34e3-4531-a2d0-022d06da3ca9,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ff3707ca-7826-4217-9887-34a3669fb799
64,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,56.0,1220.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,100046.0,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,bd4c5fe8-4225-45cf-98f9-851d31a5efc3,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,f9ea15fe-88f2-4bb7-a403-fdf2f501b241
65,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,57.0,347.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,100046.0,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,2dc4d91e-6fc6-45dc-a209-949b6500ade1,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4c2b050b-efa6-4bda-828a-eee16f4d8da1
66,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,58.0,292.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,100046.0,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,257338eb-429b-4e98-9b6c-c1492e67b94b,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,446f2f3c-f8de-4de9-bc74-69c484c749a4
67,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,59.0,828.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,100046.0,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,8c919172-047f-40e8-a552-99c111f2c493,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,81238b33-9fc1-4735-b5f0-83ff88dccf0a
68,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,60.0,546.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,100046.0,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,4fd12f56-e414-467f-9f39-6f382d06a1fe,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7a409307-869e-4b95-a37a-77313e3f5adc
69,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,61.0,91.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,100046.0,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,07deda72-3ed4-4bbd-b2f0-d53210f48bb5,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,f39127fc-f73f-461d-971d-008c24309c4f
70,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,62.0,1613.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,100046.0,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,e197f324-5b0f-4d2d-9dcb-ae6f8b4f73f9,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,43b8c26f-3f07-4c18-93a7-6ab7c865fc1b
71,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,63.0,1632.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,100046.0,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,e9f81f5a-c74d-4aa6-9ff9-b10a46329b85,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,d3bce02a-41e3-45c7-b185-90699889ad83
72,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,64.0,152.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,100046.0,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,12e1bef4-2f4b-4d3a-90bb-40e40f1102df,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,da441455-a447-499e-88ec-a66dc38ff70e
73,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,65.0,619.0,1.0,0.0,0.5039663461771443,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50451edcdfeb13e92a47319c8933da0a45dfc5c7baa616f64ed73bad2bd3b59b05,100048.0,451edcdfeb13e92a47319c8933da0a45dfc5c7baa616f64ed73bad2bd3b59b05,0.5039663461771443,[],4.0,3.0,0.5039663461771443,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,56005bb2-1a93-4935-b735-d13b8a8af4ee,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,f07c76ee-dd4d-4144-b7f0-b7ff1e727020
74,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,66.0,904.0,1.0,0.0,0.9781584535267784,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50451edcdfeb13e92a47319c8933da0a45dfc5c7baa616f64ed73bad2bd3b59b05,100048.0,451edcdfeb13e92a47319c8933da0a45dfc5c7baa616f64ed73bad2bd3b59b05,0.9781584535267784,[],4.0,4.0,0.9781584535267784,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,901b5923-0273-4b6f-ae6c-79c10764c623,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,21c7fdf8-3ef7-46b0-9c48-7a407bbf36f3
75,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,67.0,1781.0,1.0,0.0,0.9707034049068496,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50451edcdfeb13e92a47319c8933da0a45dfc5c7baa616f64ed73bad2bd3b59b05,100048.0,451edcdfeb13e92a47319c8933da0a45dfc5c7baa616f64ed73bad2bd3b59b05,0.9707034049068496,[],4.0,4.0,0.9707034049068496,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,fe613101-2c64-4a1c-9a62-546eb4e7b32b,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3f3704de-caa1-4858-b8cd-64745a12839f
76,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,68.0,1032.0,1.0,0.0,0.5039663461771443,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,100049.0,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,0.5039663461771443,[],4.0,3.0,0.5039663461771443,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,9f746b4b-82d0-4311-9295-26e53e5f703e,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41f0429f-aab0-41d0-904b-3fa0ce1c3116
77,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,69.0,1746.0,1.0,0.0,0.5039663461771443,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,100049.0,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,0.5039663461771443,[],4.0,3.0,0.5039663461771443,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,fb62e1e4-0936-424f-9b08-a43f4714a999,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,afa237fa-a455-4909-beaa-3cdecc8f7eac
78,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,70.0,1165.0,1.0,0.0,0.989125230497106,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,100049.0,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,0.989125230497106,[],4.0,4.0,0.989125230497106,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,baca462b-88d0-4094-b3da-95b0da201e9d,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,d4f965a9-b781-4ae6-96b1-a4eee79168ba
79,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,71.0,1262.0,1.0,0.0,0.5039663461771443,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,100049.0,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,0.5039663461771443,[],4.0,3.0,0.5039663461771443,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,c5af4ab0-4931-47df-8377-df2528a101a4,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4956cf50-b373-44df-8172-d2c34440706b
80,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,72.0,229.0,1.0,0.0,0.9670398818264948,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,100049.0,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,0.9670398818264948,[],4.0,4.0,0.9670398818264948,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,1fcbab9e-5bf7-4a5a-8914-ec845ff4cbc7,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,d99eccbe-eb40-4856-94dd-3ceac619bf3d
81,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,73.0,73.0,1.0,0.0,0.5039663461771443,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,100049.0,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,0.5039663461771443,[],4.0,3.0,0.5039663461771443,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,0778411a-0b04-40dc-acba-2f88bebbb14a,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ad596d7e-6d11-4f4f-9070-5038cf25f224
82,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,74.0,748.0,1.0,0.0,0.5039663461771443,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,100049.0,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,0.5039663461771443,[],4.0,3.0,0.5039663461771443,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,80a90158-667a-4543-8f35-53bd8ae733b7,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
83,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,75.0,1104.0,1.0,0.0,0.9781394858317644,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50f2c5644fd843123eb829e81b49d5a0d1db54cb11f79d302fa6953756d5001e81,100050.0,f2c5644fd843123eb829e81b49d5a0d1db54cb11f79d302fa6953756d5001e81,0.9781394858317644,[],4.0,4.0,0.9781394858317644,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,b0b55586-1239-4fc6-8c0a-540cddec189c,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,c93744f1-b4ff-4ec4-bb5c-ae6d3da4636c
84,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,76.0,169.0,1.0,0.0,0.9707034049068496,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,raw_50f2c5644fd843123eb829e81b49d5a0d1db54cb11f79d302fa6953756d5001e81,100050.0,f2c5644fd843123eb829e81b49d5a0d1db54cb11f79d302fa6953756d5001e81,0.9707034049068496,[],4.0,4.0,0.9707034049068496,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,1a4ecff6-31b5-4efd-b193-efdf2479b2b7,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,cd4922fb-3e21-4d08-adc7-cbb5d01a1791
