task_pybossa_id,taskrun_pybossa_id,task_url,taskrun_article_batch_name,taskrun_article_number,taskrun_article_filename,contributor_id,created,finish_time,elapsed_seconds,anno_id,namespace,topic_name,case_number,start_pos,end_pos,target_text,source_text_length
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,210,,Quoted Sources,6,4986,5097,You could imagine that a similar subtle effect may be present in those who were exposed prenatally to marijuana,10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,211,,Quoted Sources,7,5735,5798,I don’t think public health officials should be alarming people,10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,211,,Quoted Sources,7,5806,5822,Marian Jarlenski,10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,211,,Quoted Sources,7,5942,6018,"They just have to say, ‘There have been studies done, and there is some risk",10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,212,,Quoted Sources,8,6425,6607,"While current evidence on health consequences is inconsistent, some studies have found risks associated with marijuana use during pregnancy, such as low birth weight or preterm birth",10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,212,,Quoted Sources,8,6610,6620,the agency,10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,213,,Quoted Sources,9,6801,6867,"does confer, in terms of birth weight, the same risk as cigarettes",10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,213,,Quoted Sources,9,6628,6647,Dr. Marie McCormick,10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,214,,Quoted Sources,10,7008,7078,That’s why some providers and lay people alike think there’s no effect,10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,214,,Quoted Sources,10,7086,7102,Dr. Erica Wymore,10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,214,,Quoted Sources,10,7170,7313,Just because they don’t have a major birth defect or overt withdrawal symptoms doesn’t mean the baby’s neurological development is not impacted,10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,215,,Quoted Sources,11,7516,7651,All those really good earlier studies on marijuana effects aren’t telling us what we need to know now about higher concentration levels,10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,215,,Quoted Sources,11,7659,7672,Therese Grant,10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,215,,Quoted Sources,11,7769,7812,We need to do a whole lot more research now,10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,216,,Quoted Sources,12,9455,9543,Women are thinking of this as medical marijuana in that they are treating some condition,10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,216,,Quoted Sources,12,9551,9565,Elizabeth Nash,10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,216,,Quoted Sources,12,9659,9703,If you’re going to consider it like medicine,10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,216,,Quoted Sources,12,9717,9777,then treat it like medicine and talk to your doctor about it,10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,217,,Quoted Sources,13,10073,10110,I don’t have to smoke as much anymore,10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,217,,Quoted Sources,13,10113,10116,she,10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,218,,Fact-check,1,1092,1148,expectant mothers are taking it up in increasing numbers,10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,218,,Fact-check,1,1043,1090,As states legalize marijuana or its medical use,10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,219,,Fact-check,2,1760,2040,"But preliminary research suggests otherwise: Marijuana’s main psychoactive ingredient — tetrahydrocannabinol, or THC — can cross the placenta to reach the fetus, experts say, potentially harming brain development, cognition and birth weight. THC can also be present in breast milk",10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,220,,Fact-check,3,3966,4231,"Several studies have found changes in the brains of fetuses, 18 to 22 weeks old, linked to maternal marijuana use. In male fetuses who were exposed, for instance, researchers have noted abnormal function of the amygdala, the part of the brain that regulates emotion",10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,221,,Fact-check,4,5112,5376,The American Academy of Pediatrics and the American College of Obstetricians and Gynecologists both advise against prenatal cannabis use because of its links to cognitive impairment and academic underachievement. But many state and federal agencies avoid the topic,10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,222,,Arguments,1,1673,1758,Often pregnant women presume that cannabis has no consequences for developing infants,10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,223,,Arguments,2,3280,3583,"In Pittsburgh, 6-year-olds born to mothers who had smoked one joint or more daily in the first trimester showed a decreased ability to understand concepts in listening and reading. At age 10, children exposed to THC in utero were more impulsive than other children and less able to focus their attention",10122
1014,2419,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,23,22:30.1,50:08.3,1658.190224,224,,Arguments,3,8259,8453,"Few realize that THC is stored in fat and therefore can linger in a mother’s body for weeks, if not months. It’s not known whether the fetus’s exposure is limited to the hours a woman feels high",10122
1015,2420,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,23,22:30.6,08:01.5,2730.899857,225,,Quoted Sources,1,2111,2378,"In a Universe which is dominated by matter, one would expect gravity eventually should make the expansion slow down. Imagine then the utter astonishment when two groups of scientists ... discovered that the expansion was not slowing down, it was actually accelerating",6532
1015,2420,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,23,22:30.6,08:01.5,2730.899857,225,,Quoted Sources,1,2381,2747,"By comparing the brightness of distant, far-away supernovae with the brightness of nearby supernovae, the scientists discovered that the far-away supernovae were about 25 percent too faint. They were too far away. The Universe was accelerating. And so this discovery is fundamental and a milestone for cosmology. And a challenge for generations of scientists to come",6532
1015,2420,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,23,22:30.6,08:01.5,2730.899857,225,,Quoted Sources,1,2016,2037,Royal Swedish Academy,6532
1015,2420,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,23,22:30.6,08:01.5,2730.899857,226,,Quoted Sources,2,3319,3340,Brendan Cole reported,6532
1015,2420,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,23,22:30.6,08:01.5,2730.899857,226,,Quoted Sources,2,3358,3651,"There's something pervading the Universe that physically spreads space apart faster than gravity can pull things together. The effect is small - it's only noticeable when you look at far-away galaxies - but it's there. It's become known as dark energy - 'dark', because no one knows what it is",6532
1015,2420,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,23,22:30.6,08:01.5,2730.899857,227,,Quoted Sources,3,4510,4755,"We analysed the latest catalogue of 740 Type Ia supernovae - over 10 times bigger than the original samples on which the discovery claim was based - and found that the evidence for accelerated expansion is, at most, what physicists call '3 sigma",6532
1015,2420,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,23,22:30.6,08:01.5,2730.899857,227,,Quoted Sources,3,4784,4796,Subir Sarkar,6532
1015,2420,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,23,22:30.6,08:01.5,2730.899857,227,,Quoted Sources,3,4831,4932,This is far short of the '5 sigma' standard required to claim a discovery of fundamental significance,6532
1015,2420,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,23,22:30.6,08:01.5,2730.899857,228,,Quoted Sources,4,5180,5483,"A more sophisticated theoretical framework accounting for the observation that the Universe is not exactly homogeneous, and that its matter content may not behave as an ideal gas - two key assumptions of standard cosmology - may well be able to account for all observations without requiring dark energy",6532
1015,2420,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,23,22:30.6,08:01.5,2730.899857,228,,Quoted Sources,4,5018,5041,Sarkar and his team say,6532
1015,2420,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,23,22:30.6,08:01.5,2730.899857,229,,Quoted Sources,5,6176,6365,"Naturally, a lot of work will be necessary to convince the physics community of this, but our work serves to demonstrate that a key pillar of the standard cosmological model is rather shaky",6532
1015,2420,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,23,22:30.6,08:01.5,2730.899857,229,,Quoted Sources,5,6373,6379,Sarkar,6532
1015,2420,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,23,22:30.6,08:01.5,2730.899857,229,,Quoted Sources,5,6383,6529,"Hopefully, this will motivate better analyses of cosmological data, as well as inspiring theorists to investigate more nuanced cosmological models",6532
1015,2420,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,23,22:30.6,08:01.5,2730.899857,230,,Fact-check,1,2752,2912,The find was backed up by data collected separately on things like clustering galaxies and the cosmic microwave background - the faint afterglow of the Big Bang,6532
1015,2420,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,23,22:30.6,08:01.5,2730.899857,231,,Fact-check,2,2939,3053,NASA and ESA scientists found that the Universe could be expanding around 8 percent faster than originally thought,6532
1015,2420,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,23,22:30.6,08:01.5,2730.899857,232,,Arguments,1,277,564,"The discovery led to the widespread acceptance of the idea that our Universe is dominated by a mysterious force called dark energy, and altered the standard model of cosmology forever. But now physicists are questioning the conclusion, and they have a much larger dataset to back them up",6532
1015,2420,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,23,22:30.6,08:01.5,2730.899857,232,,Arguments,1,100,274,"Back in 2011, three astronomers were awarded the Nobel Prize in Physics for their discovery that the Universe wasn't just expanding - it was expanding at an accelerating rate",6532
1015,2420,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,23,22:30.6,08:01.5,2730.899857,232,,Arguments,1,4363,4506,"They also mention that the cosmic microwave background isn't directly affected by dark energy, so only serves as an ""indirect"" type of evidence",6532
1016,2421,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1016,SSSPETest2,1740,1740SSSArticle (1).txt,23,50:08.4,12:49.4,1361.03463,233,,Fact-check,1,343,424,No team over the past two decades has been better at getting stops than the Spurs,3110
1016,2421,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1016,SSSPETest2,1740,1740SSSArticle (1).txt,23,50:08.4,12:49.4,1361.03463,234,,Fact-check,2,777,939,"after holding opponents to 33 percent from the corners last season (second best, behind the Clippers), is limiting foes to an NBA-low 33 percent again this season",3110
1016,2421,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1016,SSSPETest2,1740,1740SSSArticle (1).txt,23,50:08.4,12:49.4,1361.03463,235,,Fact-check,3,1630,1828,"where players complained about struggling with depth perception, there isn’t a clear explanation as to how the Spurs defend corner 3’s so much better than other teams without actually defending them",3110
1016,2421,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1016,SSSPETest2,1740,1740SSSArticle (1).txt,23,50:08.4,12:49.4,1361.03463,236,,Arguments,1,129,340,s nothing new to hear the San Antonio Spurs described as machinelike. But far too often that label seems to focus solely on the team’s offensive precision as opposed to the club’s perennially outstanding defense,3110
1017,2422,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,23,08:01.7,21:13.3,791.646801,237,,Quoted Sources,1,383,523,"A Mediterranean diet rich in virgin olive oil improves the function of high-density lipoproteins, HDL, popularly known as `good’ cholesterol",3796
1017,2422,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,23,08:01.7,21:13.3,791.646801,237,,Quoted Sources,1,549,567,Dr. Alvaro Hernáez,3796
1017,2422,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,23,08:01.7,21:13.3,791.646801,238,,Quoted Sources,2,909,1036,Our hypothesis is that these dietary antioxidants may bind to HDL particles and protect them against different kinds of attacks,3796
1017,2422,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,23,08:01.7,21:13.3,791.646801,238,,Quoted Sources,2,1039,1046,Hernáez,3796
1017,2422,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,23,08:01.7,21:13.3,791.646801,238,,Quoted Sources,2,1063,1277,"As HDLs are more protected, they can perform their biological functions more efficiently and, therefore, they are able to remove cholesterol from arteries or contribute to the relaxation of blood vessels for longer",3796
1017,2422,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,23,08:01.7,21:13.3,791.646801,239,,Quoted Sources,3,3086,3179,We know the Mediterranean diet reduces risk of heart disease but still don’t know exactly why,3796
1017,2422,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,23,08:01.7,21:13.3,791.646801,239,,Quoted Sources,3,3182,3187,Rader,3796
1017,2422,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,23,08:01.7,21:13.3,791.646801,239,,Quoted Sources,3,3204,3352,"There is probably more than one reason, and this study suggests that one mechanism might be that the Mediterranean diet improves the function of HDL",3796
1017,2422,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,23,08:01.7,21:13.3,791.646801,240,,Quoted Sources,4,3495,3636,"For people who are interested in reducing their risk of heart disease, the Mediterranean diet is probably the best proven diet to reduce risk",3796
1017,2422,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,23,08:01.7,21:13.3,791.646801,240,,Quoted Sources,4,3639,3644,Rader,3796
1017,2422,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,23,08:01.7,21:13.3,791.646801,240,,Quoted Sources,4,3652,3787,I think the majority of people who don’t have other major dietary concerns should look toward the Mediterranean diet as a heart healthy,3796
1017,2422,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,23,08:01.7,21:13.3,791.646801,241,,Fact-check,1,2044,2210,"Only the low-fat diet was associated with reduced LDL and total cholesterol levels, researchers report in a paper scheduled for publication in the journal Circulation",3796
1017,2422,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,23,08:01.7,21:13.3,791.646801,241,,Fact-check,1,2213,2265,None of the diets increased HDL levels significantly,3796
1017,2422,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,23,08:01.7,21:13.3,791.646801,242,,Arguments,1,164,353,traditional Mediterranean diet with added olive oil may be tied to a lower risk of heart disease at least in part because it helps maintain healthy blood flow and clear debris from arteries,3796
1018,2423,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1018,SSSPETest2,1734,1734SSSArticle.txt,23,12:49.6,25:34.4,764.810101,243,,Quoted Sources,1,647,664,Dr Kenneth Wright,3769
1018,2423,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1018,SSSPETest2,1734,1734SSSArticle.txt,23,12:49.6,25:34.4,764.810101,243,,Quoted Sources,1,549,646,"If a person wants to go to bed at an earlier hour, then a weekend camping could be just the thing",3769
1018,2423,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1018,SSSPETest2,1734,1734SSSArticle.txt,23,12:49.6,25:34.4,764.810101,244,,Quoted Sources,2,1510,1607,"If a person wants to go to bed at an earlier hour, then a weekend camping could be just the thing",3769
1018,2423,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1018,SSSPETest2,1734,1734SSSArticle.txt,23,12:49.6,25:34.4,764.810101,244,,Quoted Sources,2,1615,1632,Dr Kenneth Wright,3769
1018,2423,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1018,SSSPETest2,1734,1734SSSArticle.txt,23,12:49.6,25:34.4,764.810101,244,,Quoted Sources,2,1658,1838,Our findings demonstrate that living in our modern environment contributes to late circadian timing regardless of season and that a weekend camping trip can reset our clock rapidly,3769
1018,2423,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1018,SSSPETest2,1734,1734SSSArticle.txt,23,12:49.6,25:34.4,764.810101,245,,Quoted Sources,3,2744,3043,"Our findings highlight an opportunity for architectural design to bring in more natural sunlight into the modern built environment and to work with lighting companies to incorporate tunable lighting that would be able to change across the day and night to enhance performance, health, and well-being",3769
1018,2423,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1018,SSSPETest2,1734,1734SSSArticle.txt,23,12:49.6,25:34.4,764.810101,245,,Quoted Sources,3,2636,2645,Dr Wright,3769
1018,2423,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1018,SSSPETest2,1734,1734SSSArticle.txt,23,12:49.6,25:34.4,764.810101,246,,Fact-check,1,852,980,"Modern living is increasingly depriving people of sufficient natural light, causing the timing of their circadian rhythm to slip",3769
1018,2423,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1018,SSSPETest2,1734,1734SSSArticle.txt,23,12:49.6,25:34.4,764.810101,247,,Fact-check,2,3161,3349,"Earlier this week, Norwegian researchers reported a link between sleepless nights and asthma, saying chronic insomnia could triple the chances of developing the potentially fatal condition",3769
1018,2423,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1018,SSSPETest2,1734,1734SSSArticle.txt,23,12:49.6,25:34.4,764.810101,248,,Arguments,1,251,383,"But it now turns out that a far simpler solution has always been at hand, and one that is, literally, all around: the great outdoors",3769
1018,2423,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1018,SSSPETest2,1734,1734SSSArticle.txt,23,12:49.6,25:34.4,764.810101,248,,Arguments,1,386,546,"New research suggests that rather than lying in bed miserably counting imaginary sheep, insomniacs should get out among some real ones and try a spot of camping",3769
1019,2424,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1019,SSSPETest2,1738,1738SSSArticle.txt,23,21:13.4,33:16.3,722.908062,249,,Quoted Sources,1,717,778,This shows that our disparities are even worse than we feared,6672
1019,2424,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1019,SSSPETest2,1738,1738SSSArticle.txt,23,21:13.4,33:16.3,722.908062,249,,Quoted Sources,1,786,810,Dr. Kathleen M. Schmeler,6672
1019,2424,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1019,SSSPETest2,1738,1738SSSArticle.txt,23,21:13.4,33:16.3,722.908062,249,,Quoted Sources,1,917,1057,"We have screenings that are great, but many women in America are not getting them. And now I have even more concerns going forward, with the",6672
1019,2424,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1019,SSSPETest2,1738,1738SSSArticle.txt,23,21:13.4,33:16.3,722.908062,249,,Quoted Sources,1,1073,1207,"repeal of the Affordable Care Act, which covers screening, and the closing of family planning clinics, which do much of that screening",6672
1019,2424,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1019,SSSPETest2,1738,1738SSSArticle.txt,23,21:13.4,33:16.3,722.908062,250,,Quoted Sources,2,2274,2438,"We don’t include men in our calculation because they are not at risk for cervical cancer and by the same measure, we shouldn’t include women who don’t have a cervix",6672
1019,2424,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1019,SSSPETest2,1738,1738SSSArticle.txt,23,21:13.4,33:16.3,722.908062,250,,Quoted Sources,2,2446,2461,Anne F. Rositch,6672
1019,2424,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1019,SSSPETest2,1738,1738SSSArticle.txt,23,21:13.4,33:16.3,722.908062,250,,Quoted Sources,2,2579,2678,"If we want to look at how well our programs are doing, we have to look at the women we’re targeting",6672
1019,2424,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1019,SSSPETest2,1738,1738SSSArticle.txt,23,21:13.4,33:16.3,722.908062,251,,Quoted Sources,3,5071,5090,Dr. Otis W. Brawley,6672
1019,2424,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1019,SSSPETest2,1738,1738SSSArticle.txt,23,21:13.4,33:16.3,722.908062,251,,Quoted Sources,3,5227,5328,"When we look at the difference between black and white, and rich and poor, we find the same disparity",6672
1019,2424,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1019,SSSPETest2,1738,1738SSSArticle.txt,23,21:13.4,33:16.3,722.908062,251,,Quoted Sources,3,5341,5483,The quality of assessment and follow-up treatment can be different. The question becomes: how do we get adequate preventive care to all people,6672
1019,2424,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1019,SSSPETest2,1738,1738SSSArticle.txt,23,21:13.4,33:16.3,722.908062,252,,Quoted Sources,4,6619,6629,One was 39,6672
1019,2424,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1019,SSSPETest2,1738,1738SSSArticle.txt,23,21:13.4,33:16.3,722.908062,252,,Quoted Sources,4,6632,6642,Dr. Kemeny,6672
1019,2424,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1019,SSSPETest2,1738,1738SSSArticle.txt,23,21:13.4,33:16.3,722.908062,252,,Quoted Sources,4,6650,6667,and the other was,6672
1019,2424,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1019,SSSPETest2,1738,1738SSSArticle.txt,23,21:13.4,33:16.3,722.908062,253,,Fact-check,1,1441,1557,"In the new analysis, the mortality rate for black women was 10.1 per 100,000. For white women, it is 4.7 per 100,000",6672
1019,2424,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1019,SSSPETest2,1738,1738SSSArticle.txt,23,21:13.4,33:16.3,722.908062,254,,Fact-check,2,3600,3890,"Certainly removing women who had hysterectomies from the data pool had a significant effect. About 20 percent of women in the United States have a hysterectomy, often for problems unrelated to cancer, like excessive bleeding and fibroids, with prevalence higher among black women than white",6672
1019,2424,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1019,SSSPETest2,1738,1738SSSArticle.txt,23,21:13.4,33:16.3,722.908062,255,,Arguments,1,100,358,"The death rate from cervical cancer in the United States is considerably higher than previously estimated and the disparity in death rates between black women and white women is significantly wider, according to a study published Monday in the journal Cancer",6672
1020,2425,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1020,SSSPETest2,1729,1729SSSArticle.txt,23,25:34.5,40:49.4,914.908277,256,,Quoted Sources,1,225,298,"As of Tuesday, it looks like we hit a new record low in the satellite era",4629
1020,2425,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1020,SSSPETest2,1729,1729SSSArticle.txt,23,25:34.5,40:49.4,914.908277,256,,Quoted Sources,1,301,313,Mark Serreze,4629
1020,2425,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1020,SSSPETest2,1729,1729SSSArticle.txt,23,25:34.5,40:49.4,914.908277,257,,Quoted Sources,2,1074,1111,It has certainly caught our attention,4629
1020,2425,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1020,SSSPETest2,1729,1729SSSArticle.txt,23,25:34.5,40:49.4,914.908277,257,,Quoted Sources,2,1119,1126,Serreze,4629
1020,2425,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1020,SSSPETest2,1729,1729SSSArticle.txt,23,25:34.5,40:49.4,914.908277,258,,Quoted Sources,3,1241,1292,the changes in sea ice in the Antarctic are amazing,4629
1020,2425,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1020,SSSPETest2,1729,1729SSSArticle.txt,23,25:34.5,40:49.4,914.908277,258,,Quoted Sources,3,1141,1152,Eric Rignot,4629
1020,2425,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1020,SSSPETest2,1729,1729SSSArticle.txt,23,25:34.5,40:49.4,914.908277,258,,Quoted Sources,3,1415,1428,mind-boggling,4629
1020,2425,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1020,SSSPETest2,1729,1729SSSArticle.txt,23,25:34.5,40:49.4,914.908277,259,,Quoted Sources,4,1884,1894,Walt Meier,4629
1020,2425,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1020,SSSPETest2,1729,1729SSSArticle.txt,23,25:34.5,40:49.4,914.908277,259,,Quoted Sources,4,1828,1869,very credible evidence for global warming,4629
1020,2425,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1020,SSSPETest2,1729,1729SSSArticle.txt,23,25:34.5,40:49.4,914.908277,259,,Quoted Sources,4,2111,2193,It has a much higher seasonal variability (change from min to max) than the Arctic,4629
