highlight_task_uuid,task_url,article_batch_name,article_number,article_filename,article_sha256,task_redundancy,taskrun_count,ah_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,hg_tua_uuid,namespace,topic_name,case_number,start_pos,end_pos,target_text,source_text_length
8e850b28-7600-4431-97e6-0f9bc4775609,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1798,Articles-March-2019/Here_s How to Tell if You Have a Cold or the Flu.txt,100016,Here_s How to Tell if You Have a Cold or the Flu.txt,8135e0406e5b9b5509a393a30991494b5b70ad78baaab53bb56061b41ed943e1,21,3,791ccef2-936f-4138-a295-f281f47b35ae,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:41:54.049693,2019-03-28 03:49:56.082065,482.032372,b03d84d2-ca0a-47df-9c21-aa0ae549023a,,Evidence,1,1473,2671,"A cold typically lasts about three to five days, while a flu tends to linger about twice that long, Steinbauer says. Also, a fever is much more common among flu patients, and the same is true of headaches, body aches and a dry cough. On the other hand, if you have a cough that produces a lot of fluid or mucous, you have a sore throat and you\u2019re sneezing or dealing with a runny nose or head congestion, all of those symptoms are more typical of colds, he says. (Worth noting: a stomachache, diarrhea, and other GI symptoms can crop up in kids, but they\u2019re not common among adults suffering from either a cold or flu. If you have these symptoms, you\u2019re probably dealing with a stomach virus or a food-borne illness.)\r\n\r\nThe timing of your symptoms can also be revealing. Colds are most common in early fall (usually right when students return to school) and in spring. But they\u2019re a year-round concern, says Dr. William Norcross, a principal investigator in public health at the University of California, San Diego. \u201cThey are somewhat more common in winter when people commonly gather indoors,\u201d he says. But you can catch a cold any time, whereas the flu is usually confined to its winter schedule",6895
8e850b28-7600-4431-97e6-0f9bc4775609,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1798,Articles-March-2019/Here_s How to Tell if You Have a Cold or the Flu.txt,100016,Here_s How to Tell if You Have a Cold or the Flu.txt,8135e0406e5b9b5509a393a30991494b5b70ad78baaab53bb56061b41ed943e1,21,3,791ccef2-936f-4138-a295-f281f47b35ae,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:41:54.049693,2019-03-28 03:49:56.082065,482.032372,b03d84d2-ca0a-47df-9c21-aa0ae549023a,,Evidence,1,2676,3042,"Look at the two under a microscope, and you\u2019ll see more differences. The flu is spread by two families of virus known as influenza A and influenza B, Norcross explains. Within these two families there\u2019s a great deal of variation, which is why the composition of the flu vaccine changes from year to year and is not always as effective as public health officials hope",6895
8e850b28-7600-4431-97e6-0f9bc4775609,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1798,Articles-March-2019/Here_s How to Tell if You Have a Cold or the Flu.txt,100016,Here_s How to Tell if You Have a Cold or the Flu.txt,8135e0406e5b9b5509a393a30991494b5b70ad78baaab53bb56061b41ed943e1,21,3,791ccef2-936f-4138-a295-f281f47b35ae,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:41:54.049693,2019-03-28 03:49:56.082065,482.032372,b03d84d2-ca0a-47df-9c21-aa0ae549023a,,Evidence,1,3047,3425,"Common colds, on the other hand, are caused by more than 200 different subtypes of respiratory virus, says Dr. Kyle Sue, a clinical assistant professor of family medicine at Memorial University of Newfoundland in Canada. These include rhinovirus, coronavirus, adenovirus, respiratory syncytial virus (RSV) and others\u2014each of which can result in different symptoms and severities",6895
8e850b28-7600-4431-97e6-0f9bc4775609,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1798,Articles-March-2019/Here_s How to Tell if You Have a Cold or the Flu.txt,100016,Here_s How to Tell if You Have a Cold or the Flu.txt,8135e0406e5b9b5509a393a30991494b5b70ad78baaab53bb56061b41ed943e1,21,3,791ccef2-936f-4138-a295-f281f47b35ae,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:41:54.049693,2019-03-28 03:49:56.082065,482.032372,b03d84d2-ca0a-47df-9c21-aa0ae549023a,,Evidence,1,3382,3425,result in different symptoms and severities,6895
8e850b28-7600-4431-97e6-0f9bc4775609,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1798,Articles-March-2019/Here_s How to Tell if You Have a Cold or the Flu.txt,100016,Here_s How to Tell if You Have a Cold or the Flu.txt,8135e0406e5b9b5509a393a30991494b5b70ad78baaab53bb56061b41ed943e1,21,3,791ccef2-936f-4138-a295-f281f47b35ae,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:41:54.049693,2019-03-28 03:49:56.082065,482.032372,b03d84d2-ca0a-47df-9c21-aa0ae549023a,,Evidence,1,3430,3648,"While the common cold and flu can seem quite alike, there\u2019s one very important distinction: one is deadly, and the other is not. \u201cInfluenza kills about 35,000 Americans per year, whereas colds rarely cause lasting harm",6895
8e850b28-7600-4431-97e6-0f9bc4775609,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1798,Articles-March-2019/Here_s How to Tell if You Have a Cold or the Flu.txt,100016,Here_s How to Tell if You Have a Cold or the Flu.txt,8135e0406e5b9b5509a393a30991494b5b70ad78baaab53bb56061b41ed943e1,21,3,791ccef2-936f-4138-a295-f281f47b35ae,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:41:54.049693,2019-03-28 03:49:56.082065,482.032372,b03d84d2-ca0a-47df-9c21-aa0ae549023a,,Evidence,1,3891,5023,"Because of these risks, and because the symptoms of colds and flu can be hard to tell apart, experts say that it\u2019s vital for people to take steps to prevent the spread of these viruses. \u201cWhen you are sick with influenza or a cold, your mucus, saliva and everything coming from your nose, mouth and throat down to your lungs is teeming with millions of highly infectious virus particles,\u201d Norcross says. Sneezing, coughing or any other activities that transfer your mucous to your environment could make other people sick.\r\n\r\nIf you\u2019re feeling unwell, the best thing you can do is to isolate yourself until your symptoms go away. \u201cIf you go to work, the store or take the subway, you are likely to spread the illness,\u201d he says. If you have to leave the house, avoid touching your mouth or nose, wash your hands frequently and try to cough or sneeze into the crook of your arm.\r\n\r\nIt\u2019s also crucial that you get a flu shot\u2014preferably before the end of October. Depending on how well the vaccine\u2019s developers did at anticipating the season\u2019s influenza strains, the flu shot\u2019s effectiveness can vary from about 50% to 90%, Norcross says",6895
8e850b28-7600-4431-97e6-0f9bc4775609,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1798,Articles-March-2019/Here_s How to Tell if You Have a Cold or the Flu.txt,100016,Here_s How to Tell if You Have a Cold or the Flu.txt,8135e0406e5b9b5509a393a30991494b5b70ad78baaab53bb56061b41ed943e1,21,3,791ccef2-936f-4138-a295-f281f47b35ae,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:41:54.049693,2019-03-28 03:49:56.082065,482.032372,b03d84d2-ca0a-47df-9c21-aa0ae549023a,,Evidence,1,5369,5884,"When it comes to treating the flu, antiviral drugs (such as Tamiflu) can reduce the illness\u2019s length and severity, Barrett says. But these drugs need to be taken right away\u2014within 36 hours once symptoms begin. \u201cThey\u2019re useless after that,\u201d he says. If flu symptoms hit you hard and you can see a doctor right away, these drugs may be helpful. Also, anyone at risk for serious complications\u2014the very old, the very young and those with weakened immune systems\u2014should tell their doctor if they\u2019re experiencing symptoms",6895
8e850b28-7600-4431-97e6-0f9bc4775609,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1798,Articles-March-2019/Here_s How to Tell if You Have a Cold or the Flu.txt,100016,Here_s How to Tell if You Have a Cold or the Flu.txt,8135e0406e5b9b5509a393a30991494b5b70ad78baaab53bb56061b41ed943e1,21,3,791ccef2-936f-4138-a295-f281f47b35ae,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:41:54.049693,2019-03-28 03:49:56.082065,482.032372,ae719ecc-8080-44f5-b90e-abe413172b8e,,Probability,1,4850,5023,"Depending on how well the vaccine\u2019s developers did at anticipating the season\u2019s influenza strains, the flu shot\u2019s effectiveness can vary from about 50% to 90%, Norcross says",6895
8e850b28-7600-4431-97e6-0f9bc4775609,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1798,Articles-March-2019/Here_s How to Tell if You Have a Cold or the Flu.txt,100016,Here_s How to Tell if You Have a Cold or the Flu.txt,8135e0406e5b9b5509a393a30991494b5b70ad78baaab53bb56061b41ed943e1,21,3,791ccef2-936f-4138-a295-f281f47b35ae,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:41:54.049693,2019-03-28 03:49:56.082065,482.032372,ae719ecc-8080-44f5-b90e-abe413172b8e,,Probability,1,5254,5342,"If we can get 30% to 40% of the population vaccinated, we\u2019ll save 10,000 lives,\u201d he adds",6895
8e850b28-7600-4431-97e6-0f9bc4775609,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1798,Articles-March-2019/Here_s How to Tell if You Have a Cold or the Flu.txt,100016,Here_s How to Tell if You Have a Cold or the Flu.txt,8135e0406e5b9b5509a393a30991494b5b70ad78baaab53bb56061b41ed943e1,21,3,1c0fcd97-f2c2-4a71-b419-3f7781f98f3a,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:47:50.885394,2019-04-01 21:51:34.337021,223.451627,d10de850-da8f-46e4-bd5e-d019b3d747ed,,Evidence,1,124,214,"Your nose is dripping like a leaky faucet, your throat is sore and you can\u2019t stop sneezing",6895
8e850b28-7600-4431-97e6-0f9bc4775609,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1798,Articles-March-2019/Here_s How to Tell if You Have a Cold or the Flu.txt,100016,Here_s How to Tell if You Have a Cold or the Flu.txt,8135e0406e5b9b5509a393a30991494b5b70ad78baaab53bb56061b41ed943e1,21,3,1c0fcd97-f2c2-4a71-b419-3f7781f98f3a,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:47:50.885394,2019-04-01 21:51:34.337021,223.451627,d10de850-da8f-46e4-bd5e-d019b3d747ed,,Evidence,1,1187,1339,"colds usually take a few days to build up, while the flu comes on more abruptly. \u201cSometimes [a flu] patient goes from well to very sick in a few minutes",6895
8e850b28-7600-4431-97e6-0f9bc4775609,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1798,Articles-March-2019/Here_s How to Tell if You Have a Cold or the Flu.txt,100016,Here_s How to Tell if You Have a Cold or the Flu.txt,8135e0406e5b9b5509a393a30991494b5b70ad78baaab53bb56061b41ed943e1,21,3,1c0fcd97-f2c2-4a71-b419-3f7781f98f3a,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:47:50.885394,2019-04-01 21:51:34.337021,223.451627,d10de850-da8f-46e4-bd5e-d019b3d747ed,,Evidence,1,1473,1571,"A cold typically lasts about three to five days, while a flu tends to linger about twice that long",6895
8e850b28-7600-4431-97e6-0f9bc4775609,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1798,Articles-March-2019/Here_s How to Tell if You Have a Cold or the Flu.txt,100016,Here_s How to Tell if You Have a Cold or the Flu.txt,8135e0406e5b9b5509a393a30991494b5b70ad78baaab53bb56061b41ed943e1,21,3,1c0fcd97-f2c2-4a71-b419-3f7781f98f3a,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:47:50.885394,2019-04-01 21:51:34.337021,223.451627,d10de850-da8f-46e4-bd5e-d019b3d747ed,,Evidence,1,1596,1705,"a fever is much more common among flu patients, and the same is true of headaches, body aches and a dry cough",6895
8e850b28-7600-4431-97e6-0f9bc4775609,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1798,Articles-March-2019/Here_s How to Tell if You Have a Cold or the Flu.txt,100016,Here_s How to Tell if You Have a Cold or the Flu.txt,8135e0406e5b9b5509a393a30991494b5b70ad78baaab53bb56061b41ed943e1,21,3,1c0fcd97-f2c2-4a71-b419-3f7781f98f3a,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:47:50.885394,2019-04-01 21:51:34.337021,223.451627,d10de850-da8f-46e4-bd5e-d019b3d747ed,,Evidence,1,2245,2375,"Colds are most common in early fall (usually right when students return to school) and in spring. But they\u2019re a year-round concern",6895
8e850b28-7600-4431-97e6-0f9bc4775609,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1798,Articles-March-2019/Here_s How to Tell if You Have a Cold or the Flu.txt,100016,Here_s How to Tell if You Have a Cold or the Flu.txt,8135e0406e5b9b5509a393a30991494b5b70ad78baaab53bb56061b41ed943e1,21,3,1c0fcd97-f2c2-4a71-b419-3f7781f98f3a,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:47:50.885394,2019-04-01 21:51:34.337021,223.451627,d10de850-da8f-46e4-bd5e-d019b3d747ed,,Evidence,1,3560,3648,"Influenza kills about 35,000 Americans per year, whereas colds rarely cause lasting harm",6895
8e850b28-7600-4431-97e6-0f9bc4775609,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1798,Articles-March-2019/Here_s How to Tell if You Have a Cold or the Flu.txt,100016,Here_s How to Tell if You Have a Cold or the Flu.txt,8135e0406e5b9b5509a393a30991494b5b70ad78baaab53bb56061b41ed943e1,21,3,1c0fcd97-f2c2-4a71-b419-3f7781f98f3a,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:47:50.885394,2019-04-01 21:51:34.337021,223.451627,d10de850-da8f-46e4-bd5e-d019b3d747ed,,Evidence,1,5777,5884,"very young and those with weakened immune systems\u2014should tell their doctor if they\u2019re experiencing symptoms",6895
8e850b28-7600-4431-97e6-0f9bc4775609,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1798,Articles-March-2019/Here_s How to Tell if You Have a Cold or the Flu.txt,100016,Here_s How to Tell if You Have a Cold or the Flu.txt,8135e0406e5b9b5509a393a30991494b5b70ad78baaab53bb56061b41ed943e1,21,3,e1fb71c7-317a-46de-b60c-1b046faa7c73,51070825-cd78-4f02-9da1-c50bcc491cf7,2019-04-02 21:48:35.302108,2019-04-02 21:50:43.951033,128.648925,dba7a67f-360a-4c66-90ba-d7edbaa8b0ad,,Language,1,6543,6584,If your symptoms are making you miserable,6895
7c634828-6640-4f18-93f3-c2756dec730e,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1799,Articles-March-2019/Is everything you think you know about depression wrong.txt,100017,Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,21,3,7284007a-c18e-4fff-85e4-0b7842c14a5d,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:46:39.797674,2019-03-28 04:01:16.737397,876.939723,034ab079-d917-495b-ad4d-b41feb4bc3b7,,Probability,1,6051,6134,Around one in five US adults are taking at least one drug for a psychiatric problem,20328
7c634828-6640-4f18-93f3-c2756dec730e,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1799,Articles-March-2019/Is everything you think you know about depression wrong.txt,100017,Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,21,3,7284007a-c18e-4fff-85e4-0b7842c14a5d,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:46:39.797674,2019-03-28 04:01:16.737397,876.939723,034ab079-d917-495b-ad4d-b41feb4bc3b7,,Probability,1,6136,6284,"In Britain, antidepressant prescriptions have doubled in a decade, to the point where now one in 11 of us drug ourselves to deal with these feelings",20328
7c634828-6640-4f18-93f3-c2756dec730e,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1799,Articles-March-2019/Is everything you think you know about depression wrong.txt,100017,Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,21,3,7284007a-c18e-4fff-85e4-0b7842c14a5d,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:46:39.797674,2019-03-28 04:01:16.737397,876.939723,034ab079-d917-495b-ad4d-b41feb4bc3b7,,Probability,1,8021,8073,70% of people who took them got significantly better,20328
7c634828-6640-4f18-93f3-c2756dec730e,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1799,Articles-March-2019/Is everything you think you know about depression wrong.txt,100017,Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,21,3,7284007a-c18e-4fff-85e4-0b7842c14a5d,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:46:39.797674,2019-03-28 04:01:16.737397,876.939723,034ab079-d917-495b-ad4d-b41feb4bc3b7,,Probability,1,9160,9259,It turns out that between 65 and 80% of people on antidepressants are depressed again within a year,20328
7c634828-6640-4f18-93f3-c2756dec730e,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1799,Articles-March-2019/Is everything you think you know about depression wrong.txt,100017,Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,21,3,7284007a-c18e-4fff-85e4-0b7842c14a5d,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:46:39.797674,2019-03-28 04:01:16.737397,876.939723,034ab079-d917-495b-ad4d-b41feb4bc3b7,,Probability,1,12053,12312,"They found that 13% of people say they are \u201cengaged\u201d in their work \u2013 they find it meaningful and look forward to it. Some 63% say they are \u201cnot engaged\u201d, which is defined as \u201csleepwalking through their workday\u201d. And 24% are \u201cactively disengaged\u201d: they hate it",20328
7c634828-6640-4f18-93f3-c2756dec730e,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1799,Articles-March-2019/Is everything you think you know about depression wrong.txt,100017,Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,21,3,7284007a-c18e-4fff-85e4-0b7842c14a5d,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:46:39.797674,2019-03-28 04:01:16.737397,876.939723,5fbf7c7c-a39b-473b-83b4-12b387e28f9f,,Language,1,272,307,"too inconvenient, and too explosive",20328
7c634828-6640-4f18-93f3-c2756dec730e,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1799,Articles-March-2019/Is everything you think you know about depression wrong.txt,100017,Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,21,3,7284007a-c18e-4fff-85e4-0b7842c14a5d,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:46:39.797674,2019-03-28 04:01:16.737397,876.939723,5fbf7c7c-a39b-473b-83b4-12b387e28f9f,,Language,1,3178,3308,"Now, if your baby dies at 10am, your doctor can diagnose you with a mental illness at 10.01am and start drugging you straight away",20328
7c634828-6640-4f18-93f3-c2756dec730e,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1799,Articles-March-2019/Is everything you think you know about depression wrong.txt,100017,Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,21,3,7284007a-c18e-4fff-85e4-0b7842c14a5d,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:46:39.797674,2019-03-28 04:01:16.737397,876.939723,1c87a484-2d6a-4105-830b-de7e7226c542,,Evidence,1,11235,11550,"And there is growing evidence that our culture isn\u2019t meeting those psychological needs for many \u2013 perhaps most \u2013 people. I kept learning that, in very different ways, we have become disconnected from things we really need, and this deep disconnection is driving this epidemic of depression and anxiety all around us",20328
7c634828-6640-4f18-93f3-c2756dec730e,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1799,Articles-March-2019/Is everything you think you know about depression wrong.txt,100017,Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,21,3,7284007a-c18e-4fff-85e4-0b7842c14a5d,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:46:39.797674,2019-03-28 04:01:16.737397,876.939723,1c87a484-2d6a-4105-830b-de7e7226c542,,Evidence,1,11555,12312,"Let\u2019s look at one of those causes, and one of the solutions we can begin to see if we understand it differently. There is strong evidence that human beings need to feel their lives are meaningful \u2013 that they are doing something with purpose that makes a difference. It\u2019s a natural psychological need. But between 2011 and 2012, the polling company Gallup conducted the most detailed study ever carried out of how people feel about the thing we spend most of our waking lives doing \u2013 our paid work. They found that 13% of people say they are \u201cengaged\u201d in their work \u2013 they find it meaningful and look forward to it. Some 63% say they are \u201cnot engaged\u201d, which is defined as \u201csleepwalking through their workday\u201d. And 24% are \u201cactively disengaged\u201d: they hate it",20328
7c634828-6640-4f18-93f3-c2756dec730e,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1799,Articles-March-2019/Is everything you think you know about depression wrong.txt,100017,Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,21,3,7284007a-c18e-4fff-85e4-0b7842c14a5d,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:46:39.797674,2019-03-28 04:01:16.737397,876.939723,1c87a484-2d6a-4105-830b-de7e7226c542,,Evidence,1,12317,13112,"Most of the depressed and anxious people I know, I realised, are in the 87% who don\u2019t like their work. I started to dig around to see if there is any evidence that this might be related to depression. It turned out that a breakthrough had been made in answering this question in the 1970s, by an Australian scientist called Michael Marmot. He wanted to investigate what causes stress in the workplace and believed he\u2019d found the perfect lab in which to discover the answer: the British civil service, based in Whitehall. This small army of bureaucrats was divided into 19 different layers, from the permanent secretary at the top, down to the typists. What he wanted to know, at first, was: who\u2019s more likely to have a stress-related heart attack \u2013 the big boss at the top, or somebody below him",20328
7c634828-6640-4f18-93f3-c2756dec730e,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1799,Articles-March-2019/Is everything you think you know about depression wrong.txt,100017,Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,21,3,7284007a-c18e-4fff-85e4-0b7842c14a5d,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:46:39.797674,2019-03-28 04:01:16.737397,876.939723,1c87a484-2d6a-4105-830b-de7e7226c542,,Evidence,1,16367,16875,"Professor John Cacioppo of the University of Chicago taught me that being acutely lonely is as stressful as being punched in the face by a stranger \u2013 and massively increases your risk of depression. Dr Vincent Felitti in San Diego showed me that surviving severe childhood trauma makes you 3,100% more likely to attempt suicide as an adult. Professor Michael Chandler in Vancouver explained to me that if a community feels it has no control over the big decisions affecting it, the suicide rate will shoot up",20328
7c634828-6640-4f18-93f3-c2756dec730e,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1799,Articles-March-2019/Is everything you think you know about depression wrong.txt,100017,Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,21,3,7284007a-c18e-4fff-85e4-0b7842c14a5d,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:46:39.797674,2019-03-28 04:01:16.737397,876.939723,1c87a484-2d6a-4105-830b-de7e7226c542,,Evidence,1,18269,18741,"To them, finding an antidepressant didn\u2019t mean finding a way to change your brain chemistry. It meant finding a way to solve the problem that was causing the depression in the first place. We can do the same. Some of these solutions are things we can do as individuals, in our private lives. Some require bigger social shifts, which we can only achieve together, as citizens. But all of them require us to change our understanding of what depression and anxiety really are",20328
7c634828-6640-4f18-93f3-c2756dec730e,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1799,Articles-March-2019/Is everything you think you know about depression wrong.txt,100017,Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,21,3,73ee5a7c-695a-435e-aedc-dc6eb5c46f50,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:49:47.530188,2019-04-01 22:09:20.301226,1172.771038,8b1df634-f329-4eb5-afeb-8ca1f1d4a67f,,Language,1,272,462,"too inconvenient, and too explosive. American psychiatrists had produced a book that would lay out, in detail, all the symptoms of different mental illnesses, so they could be identified and",20328
7c634828-6640-4f18-93f3-c2756dec730e,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1799,Articles-March-2019/Is everything you think you know about depression wrong.txt,100017,Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,21,3,73ee5a7c-695a-435e-aedc-dc6eb5c46f50,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:49:47.530188,2019-04-01 22:09:20.301226,1172.771038,8b1df634-f329-4eb5-afeb-8ca1f1d4a67f,,Language,1,936,1121,"diagnose people. However, after a while they came back to the authors and pointed out something that was bothering them. If they followed this guide, they had to diagnose every grieving",20328
7c634828-6640-4f18-93f3-c2756dec730e,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1799,Articles-March-2019/Is everything you think you know about depression wrong.txt,100017,Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,21,3,73ee5a7c-695a-435e-aedc-dc6eb5c46f50,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:49:47.530188,2019-04-01 22:09:20.301226,1172.771038,8b1df634-f329-4eb5-afeb-8ca1f1d4a67f,,Language,1,1403,1412,conferred,20328
7c634828-6640-4f18-93f3-c2756dec730e,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1799,Articles-March-2019/Is everything you think you know about depression wrong.txt,100017,Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,21,3,73ee5a7c-695a-435e-aedc-dc6eb5c46f50,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:49:47.530188,2019-04-01 22:09:20.301226,1172.771038,8b1df634-f329-4eb5-afeb-8ca1f1d4a67f,,Language,1,2619,2651,have blasted a hole in the claim,20328
7c634828-6640-4f18-93f3-c2756dec730e,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1799,Articles-March-2019/Is everything you think you know about depression wrong.txt,100017,Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,21,3,73ee5a7c-695a-435e-aedc-dc6eb5c46f50,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:49:47.530188,2019-04-01 22:09:20.301226,1172.771038,8b1df634-f329-4eb5-afeb-8ca1f1d4a67f,,Language,1,2836,2842,debate,20328
7c634828-6640-4f18-93f3-c2756dec730e,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1799,Articles-March-2019/Is everything you think you know about depression wrong.txt,100017,Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,21,3,73ee5a7c-695a-435e-aedc-dc6eb5c46f50,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:49:47.530188,2019-04-01 22:09:20.301226,1172.771038,8b1df634-f329-4eb5-afeb-8ca1f1d4a67f,,Language,1,3525,3533,mentally,20328
7c634828-6640-4f18-93f3-c2756dec730e,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1799,Articles-March-2019/Is everything you think you know about depression wrong.txt,100017,Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,21,3,73ee5a7c-695a-435e-aedc-dc6eb5c46f50,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:49:47.530188,2019-04-01 22:09:20.301226,1172.771038,8b1df634-f329-4eb5-afeb-8ca1f1d4a67f,,Language,1,3534,3537,ill,20328
7c634828-6640-4f18-93f3-c2756dec730e,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1799,Articles-March-2019/Is everything you think you know about depression wrong.txt,100017,Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,21,3,73ee5a7c-695a-435e-aedc-dc6eb5c46f50,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:49:47.530188,2019-04-01 22:09:20.301226,1172.771038,8b1df634-f329-4eb5-afeb-8ca1f1d4a67f,,Language,1,5121,5144,started to seep through,20328
