schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1.A1,T1.Q1.A2,T1.Q1.A3,T1.Q1.A4,T1.Q1.A5,T1.Q2.A1,T1.Q2.A2,T1.Q2.A3,T1.Q2.A4,T1.Q2.A5,T1.Q2.A6,T1.Q3.A1,T1.Q3.A2,T1.Q3.A3,T1.Q3.A4,T1.Q3.A5,T1.Q3.A6,T1.Q3.A7,T1.Q4,T1.Q5,T1.Q6.A1,T1.Q6.A2,T1.Q6.A3,T1.Q6.A4,T1.Q6.A5,T1.Q6.A6,T1.Q6.A7,T1.Q6.A8,T1.Q6.A9,T1.Q7,T1.Q8,T1.Q9,T1.Q10
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,9cec162a-1dc7-40b0-b022-a8c6cc5ce1f6,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1593,12,3,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,eac552a7-9377-4f6b-9755-802082388acc,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-03-12 05:05:00.191792,2019-03-12 05:23:28.422544,1108.230752,"T1.Q1, T1.Q2, T1.Q7, T1.Q9, T1.Q10",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,Slightly,,4,7
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,9cec162a-1dc7-40b0-b022-a8c6cc5ce1f6,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1593,12,3,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,bbd04a32-6390-4cd4-b876-59f70ba6af0a,93b5d16a-4388-49d6-9217-d6607167f6c2,2019-03-12 05:22:55.295452,2019-03-12 05:29:41.069011,405.773559,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,6
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,9cec162a-1dc7-40b0-b022-a8c6cc5ce1f6,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1593,12,3,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,6fd23a3f-703a-427b-8502-ccc8e928eecf,fb0bfdce-316c-46b8-a7f3-097457d92afb,2019-03-12 13:02:29.798943,2019-03-12 13:29:29.416659,1619.617716,"T1.Q1, T1.Q2, T1.Q3, T1.Q7, T1.Q8, T1.Q9, T1.Q10",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,Slightly,Making assumption on what is common knowledge,7,7
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,9cec162a-1dc7-40b0-b022-a8c6cc5ce1f6,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1593,12,3,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,aaca1cf7-9060-4feb-b229-2b14dafc1d45,7ae543c3-9854-4453-962d-01eb3b9805a5,2019-03-12 18:16:58.105860,2019-03-12 18:17:51.180448,53.074588,"T1.Q1, T1.Q3, T1.Q7, T1.Q8, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,Not at all,"something about ""long been known""",5: Middling difficulty,5: 50-50 that I had it on any given item
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,9cec162a-1dc7-40b0-b022-a8c6cc5ce1f6,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1593,12,3,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,9181812c-f442-4554-997b-7c599b2605b4,b359f9af-81af-4246-96d3-ee2c770022bb,2019-03-12 19:47:06.111952,2019-03-12 19:48:32.470368,86.358416,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,,,6,6
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,9cec162a-1dc7-40b0-b022-a8c6cc5ce1f6,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1593,12,3,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,22151ab1-b57a-4c43-99f5-e1ee1e5b8697,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-03-12 21:23:33.877390,2019-03-12 21:27:56.527046,262.649656,"T1.Q1, T1.Q3, T1.Q7, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,Slightly,,4,6
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,9cec162a-1dc7-40b0-b022-a8c6cc5ce1f6,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1593,12,3,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,b4533303-a097-4305-af8b-4d14cdf707e0,c2f193ad-2cdc-46b8-a5bf-c45cfbee3da7,2019-03-12 23:09:19.748192,2019-03-12 23:15:55.058860,395.310668,"T1.Q1, T1.Q3, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q10",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,1,Slightly,Appeal to common knowledge,4,7
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,d122b184-d61a-4080-858a-bf995697d823,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1594,13,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,e798cda1-94d8-408c-8026-3b9dec08f31a,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-03-06 04:33:38.810013,2019-03-06 04:44:20.295082,641.485069,"T1.Q1, T1.Q2, T1.Q3, T1.Q7, T1.Q8, T1.Q9, T1.Q10",1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,Extremely,,8,6
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,d122b184-d61a-4080-858a-bf995697d823,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1594,13,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,04a3b750-b059-49f8-b23e-a3554e4cdb7c,7b50486e-3d5e-474f-a40a-09c738f19bda,2019-03-06 06:42:20.555848,2019-03-06 06:57:48.568812,928.012964,"T1.Q1, T1.Q9, T1.Q10",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,6,6
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,d122b184-d61a-4080-858a-bf995697d823,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1594,13,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,0b21c99a-1ffb-4b06-90a7-efcf1f2c7a67,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-07 03:45:29.314859,2019-03-07 03:52:39.595388,430.280529,"T1.Q1, T1.Q9, T1.Q10",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,5: 50-50 that I had it on any given item
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,d122b184-d61a-4080-858a-bf995697d823,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1594,13,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,7f5357b8-5a19-4d67-9a40-91a834be0faa,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-03-10 03:56:36.069519,2019-03-10 04:15:38.113979,1142.04446,"T1.Q1, T1.Q2, T1.Q7, T1.Q9, T1.Q10",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,Somewhat,,6,6
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,d122b184-d61a-4080-858a-bf995697d823,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1594,13,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,f0233ebc-a33a-4f0b-96c8-af00fd900793,3a6b0929-a821-4616-8599-9b860526d09d,2019-03-11 20:56:47.549548,2019-03-11 20:59:35.254677,167.705129,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,5: 50-50 that I had it on any given item
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,d122b184-d61a-4080-858a-bf995697d823,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1594,13,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,40f680d1-fefa-47b7-ae92-1671a0945a76,93b5d16a-4388-49d6-9217-d6607167f6c2,2019-03-12 05:27:00.764740,2019-03-12 05:33:00.794433,360.029693,"T1.Q1, T1.Q2, T1.Q7, T1.Q9, T1.Q10",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,Somewhat,,6,7
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,d122b184-d61a-4080-858a-bf995697d823,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1594,13,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,c10437f2-d403-4d6d-a3fd-fed9df7fe806,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-03-12 05:20:06.810487,2019-03-12 05:39:31.397325,1164.586838,"T1.Q1, T1.Q3, T1.Q7, T1.Q8, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,Somewhat,"Type of red herring argument, trying to diver to another controversial topic.",3,7
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,d122b184-d61a-4080-858a-bf995697d823,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1594,13,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,0211a635-0520-4790-a66a-70dca829d607,fb0bfdce-316c-46b8-a7f3-097457d92afb,2019-03-12 13:26:48.055111,2019-03-12 13:41:35.895455,887.840344,"T1.Q1, T1.Q3, T1.Q6, T1.Q7, T1.Q9, T1.Q10",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,0,0,0,0,0,1,0,0,Somewhat,,6,7
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,d122b184-d61a-4080-858a-bf995697d823,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1594,13,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,66c446d7-0cf9-4eaa-8b80-540be2c80e6e,7ae543c3-9854-4453-962d-01eb3b9805a5,2019-03-12 18:41:50.112237,2019-03-12 18:56:16.350084,866.237847,"T1.Q1, T1.Q3, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q10",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,1,Very,false,6,6
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,d122b184-d61a-4080-858a-bf995697d823,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1594,13,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,06d05ef9-8fd7-47e5-a82a-ffa4c4e8d5e9,b359f9af-81af-4246-96d3-ee2c770022bb,2019-03-12 19:48:03.432878,2019-03-12 19:49:43.148301,99.715423,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,,,3,7
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,d122b184-d61a-4080-858a-bf995697d823,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1594,13,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,1c9a39cf-1c01-495e-ad9b-626318102910,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-03-12 21:26:45.968925,2019-03-12 21:28:33.400172,107.431247,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,5: 50-50 that I had it on any given item
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,d122b184-d61a-4080-858a-bf995697d823,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1594,13,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,a8215442-4df2-40d3-a512-ecd474747037,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-06-15 19:33:04.758961,2019-06-15 19:33:04.800333,0.041372,"T1.Q1, T1.Q6, T1.Q9, T1.Q10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,,,2,7
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,d122b184-d61a-4080-858a-bf995697d823,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1594,13,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,e9f1c256-a83c-4a0b-8ccf-a3b4cc537c2b,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-06-15 20:34:00.487418,2019-06-15 20:52:42.423135,1121.935717,"T1.Q1, T1.Q3, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q10",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,1,0,0,0,0,0,1,0,Very,Appeal to principle without reason; and assuming appearances are correct,7,7
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,68a76ed1-a5f3-4077-aa76-8d82478dbb93,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1595,11,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,ff998767-0074-437c-9d63-8ffa763de097,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-03-06 04:35:14.363750,2019-03-06 04:48:02.008597,767.644847,"T1.Q1, T1.Q3, T1.Q6, T1.Q7, T1.Q9, T1.Q10",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,Somewhat,,5: Middling difficulty,6
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,68a76ed1-a5f3-4077-aa76-8d82478dbb93,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1595,11,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,7ae484a5-c588-4a62-bfdb-db41035fd92c,7b50486e-3d5e-474f-a40a-09c738f19bda,2019-03-06 06:55:53.511233,2019-03-06 07:00:17.654861,264.143628,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,5: 50-50 that I had it on any given item
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,68a76ed1-a5f3-4077-aa76-8d82478dbb93,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1595,11,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,2e3122be-acda-4372-8975-66c5185e16da,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-07 03:47:27.996494,2019-03-07 03:56:43.644638,555.648144,"T1.Q1, T1.Q9, T1.Q10",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,4,5: 50-50 that I had it on any given item
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,68a76ed1-a5f3-4077-aa76-8d82478dbb93,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1595,11,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,109def8f-8fb9-4ac5-84c2-d83c44b300c5,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-03-10 04:07:13.217788,2019-03-10 04:20:40.086747,806.868959,"T1.Q1, T1.Q6, T1.Q7, T1.Q9, T1.Q10",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,Very,,7,6
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,68a76ed1-a5f3-4077-aa76-8d82478dbb93,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1595,11,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,3f205438-65cb-4660-ad7f-11584269df82,3a6b0929-a821-4616-8599-9b860526d09d,2019-03-11 20:57:20.020909,2019-03-11 21:02:05.380109,285.3592,"T1.Q1, T1.Q3, T1.Q7, T1.Q8, T1.Q9, T1.Q10",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,Somewhat,"Narrator shows extreme distrust of everything, so their view may be more extreme than what really is.",5: Middling difficulty,7
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,68a76ed1-a5f3-4077-aa76-8d82478dbb93,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1595,11,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,372d3c5f-af27-4de6-ab81-1308575ed785,93b5d16a-4388-49d6-9217-d6607167f6c2,2019-03-12 05:29:41.434712,2019-03-12 05:38:43.068820,541.634108,"T1.Q1, T1.Q6, T1.Q7, T1.Q9, T1.Q10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,Very,,7,7
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,68a76ed1-a5f3-4077-aa76-8d82478dbb93,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1595,11,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,bc08ae0e-b60d-4696-9ee3-247ba0757138,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-03-12 05:23:28.743476,2019-03-12 05:45:32.206762,1323.463286,"T1.Q1, T1.Q6, T1.Q7, T1.Q9, T1.Q10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,1,0,0,0,Very,,4,7
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,68a76ed1-a5f3-4077-aa76-8d82478dbb93,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1595,11,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,87dadf92-c0af-468d-ba1e-ada412002c63,fb0bfdce-316c-46b8-a7f3-097457d92afb,2019-03-12 13:29:29.635108,2019-03-12 13:45:45.348178,975.71307,"T1.Q1, T1.Q3, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q10",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,0,0,1,0,0,0,0,0,Somewhat,Circular reasoning ,9,8
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,68a76ed1-a5f3-4077-aa76-8d82478dbb93,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1595,11,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,64feafd3-4fdc-4a4e-b5bc-5acf7cbcc6a6,7ae543c3-9854-4453-962d-01eb3b9805a5,2019-03-12 18:42:04.897823,2019-03-12 19:05:53.045448,1428.147625,"T1.Q1, T1.Q3, T1.Q7, T1.Q8, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,Slightly,personal,5: Middling difficulty,5: 50-50 that I had it on any given item
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,68a76ed1-a5f3-4077-aa76-8d82478dbb93,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1595,11,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,20254728-e0c3-4f26-8704-4883b4988505,b359f9af-81af-4246-96d3-ee2c770022bb,2019-03-12 19:48:32.724879,2019-03-12 19:50:18.350809,105.62593,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,8,2
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,68a76ed1-a5f3-4077-aa76-8d82478dbb93,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1595,11,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,c8d421b8-5db8-43c1-a9ce-794915d70d31,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-03-12 21:27:56.717701,2019-03-12 21:30:00.148762,123.431061,"T1.Q1, T1.Q3, T1.Q7, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,Very,,5: Middling difficulty,6
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,1693f591-e3e7-4697-ab0f-3b59d90e2b6e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1596,12,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,783eed8a-3fec-4bdc-a56c-7619f1cc411c,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-03-06 04:44:20.524938,2019-03-06 04:48:44.350937,263.825999,"T1.Q1, T1.Q9, T1.Q10",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,7
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,1693f591-e3e7-4697-ab0f-3b59d90e2b6e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1596,12,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,3ae061e1-40ac-417b-ac5b-612d7f002d9b,7b50486e-3d5e-474f-a40a-09c738f19bda,2019-03-06 06:57:48.751265,2019-03-06 07:19:49.004621,1320.253356,"T1.Q1, T1.Q2, T1.Q7, T1.Q9, T1.Q10",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,Extremely,,8,6
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,1693f591-e3e7-4697-ab0f-3b59d90e2b6e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1596,12,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,249fe0e5-9f96-4b15-b603-cc6336806159,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-07 03:52:39.786386,2019-03-07 03:58:10.764530,330.978144,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,7,4
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,1693f591-e3e7-4697-ab0f-3b59d90e2b6e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1596,12,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,d2ca940f-aa92-43d5-a439-280c697d938e,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-03-10 04:15:38.312009,2019-03-10 04:22:26.198798,407.886789,"T1.Q1, T1.Q9, T1.Q10",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,5: 50-50 that I had it on any given item
