schema_namespace,schema_sha256,quiz_task_uuid,task_url,article_batch_name,article_number,article_filename,article_sha256,article_text_length,quiz_taskrun_uuid,contributor_uuid,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,submitted_tua
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,a0676049-64a3-4b96-8a7d-a41eaaee3723,https://pe.goodlylabs.org/project/Sp19probability_1/task/1698,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,9802,849e9dd4-4e00-4c7a-9164-920bcda554ac,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q6,Are any numbers given?,T1.Q6.A1,No,54c3ed71-0715-4b42-af27-82b74af98706,849e9dd4-4e00-4c7a-9164-920bcda554ac,No,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,a0676049-64a3-4b96-8a7d-a41eaaee3723,https://pe.goodlylabs.org/project/Sp19probability_1/task/1698,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,9802,b22349b0-5fb2-4607-a2f5-8c4c11c026d6,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q11,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,T1.Q11.A2,"Yes, implicitly",4731c0ff-5306-4871-88ad-874e351d692f,b22349b0-5fb2-4607-a2f5-8c4c11c026d6,"Yes, implicitly",1,1,"[{""case_number"": 1, ""text"": ""we would all do well to be more flexible with our personal belief convictions, keeping an open mind to the possibility that we might be wrong"", ""answer_id"": 3620, ""end"": 9566, ""start"": 9425}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,a0676049-64a3-4b96-8a7d-a41eaaee3723,https://pe.goodlylabs.org/project/Sp19probability_1/task/1698,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,9802,cd7930f7-ed23-4059-8776-7dfaccbb4adb,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q12,Does the text acknowledge the possibility of additional evidence that would (check all that apply):,T1.Q12.A4,Illuminate further aspects of the claim,55138bbd-736b-46dd-9c88-159a4c17728b,cd7930f7-ed23-4059-8776-7dfaccbb4adb,Illuminate further aspects of the claim,1,1,"[{""case_number"": 1, ""text"": ""we would all do well to be more flexible with our personal belief convictions, keeping an open mind to the possibility that we might be wrong"", ""answer_id"": 3626, ""end"": 9566, ""start"": 9425}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,a0676049-64a3-4b96-8a7d-a41eaaee3723,https://pe.goodlylabs.org/project/Sp19probability_1/task/1698,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,9802,a3a6cdb0-42a2-4267-8832-8e8657bb0f89,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q12,Does the text acknowledge the possibility of additional evidence that would (check all that apply):,T1.Q12.A2,Challenge the claim,a72f398b-99c3-437d-8985-04fa9023e3ae,a3a6cdb0-42a2-4267-8832-8e8657bb0f89,Challenge the claim,1,1,"[{""case_number"": 1, ""text"": ""But at the same time, we would also do well to \u201cbelieve in\u201d the process of \u201cbelieving that"", ""answer_id"": 3624, ""end"": 9658, ""start"": 9568}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,a0676049-64a3-4b96-8a7d-a41eaaee3723,https://pe.goodlylabs.org/project/Sp19probability_1/task/1698,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,9802,b7e85bf2-0715-4300-9f9b-9a13c83e2637,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q14,"How confident are you about your answers, on the whole?",T1.Q14.A8,8,4ccdff5e-4750-4368-90f2-40de922c013f,b7e85bf2-0715-4300-9f9b-9a13c83e2637,8,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,d36cc9a6-fedd-4bd5-a7bc-978a12535c95,https://pe.goodlylabs.org/project/Sp19probability_1/task/1699,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,0e75f392-f731-4dd7-b5d8-24bfa89a41d6,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q1,Does the text make any claims with great confidence? Highlight the relevant part.,T1.Q1.A1,Yes,3bcd2782-28d2-4e2e-b7d7-d6f716395412,0e75f392-f731-4dd7-b5d8-24bfa89a41d6,Yes,1,1,"[{""case_number"": 1, ""text"": ""the same risk as"", ""answer_id"": 3597, ""end"": 6856, ""start"": 6840}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,d36cc9a6-fedd-4bd5-a7bc-978a12535c95,https://pe.goodlylabs.org/project/Sp19probability_1/task/1699,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,2a2092cd-960a-4ad9-8689-acbed3a75626,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q2,To what extent does the confidence seem justified?,T1.Q2.A2,Mostly justified,5aebf433-a606-4b5c-8e30-50afe39e951e,2a2092cd-960a-4ad9-8689-acbed3a75626,Mostly justified,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,d36cc9a6-fedd-4bd5-a7bc-978a12535c95,https://pe.goodlylabs.org/project/Sp19probability_1/task/1699,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,8d1dd218-15cc-45bb-95e4-a2fc47342156,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q5,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",T1.Q5.A3,No,ee7111c1-d9df-4d98-9c42-118bcaf64d04,8d1dd218-15cc-45bb-95e4-a2fc47342156,No,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,d36cc9a6-fedd-4bd5-a7bc-978a12535c95,https://pe.goodlylabs.org/project/Sp19probability_1/task/1699,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,40cd93ac-5621-4752-a915-31c8c1c71b03,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q6,Are any numbers given?,T1.Q6.A1,No,54c3ed71-0715-4b42-af27-82b74af98706,40cd93ac-5621-4752-a915-31c8c1c71b03,No,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,d36cc9a6-fedd-4bd5-a7bc-978a12535c95,https://pe.goodlylabs.org/project/Sp19probability_1/task/1699,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,93057a02-eb3f-4c0a-bd22-c250f002b711,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q11,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,T1.Q11.A3,I can't tell,9e097f70-8777-40ea-bb38-9a6143a15248,93057a02-eb3f-4c0a-bd22-c250f002b711,I can't tell,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,d36cc9a6-fedd-4bd5-a7bc-978a12535c95,https://pe.goodlylabs.org/project/Sp19probability_1/task/1699,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,ed29c410-94e8-44cb-bf77-8a50bcf228a6,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q14,"How confident are you about your answers, on the whole?",T1.Q14.A7,7,dd10b66b-584c-4e57-8fc0-fa738f1d2d89,ed29c410-94e8-44cb-bf77-8a50bcf228a6,7,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,89a5ffa6-3799-419e-9df5-1c69b25c7e55,https://pe.goodlylabs.org/project/Sp19probability_1/task/1700,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,9099c892-e05b-4646-b0a4-07d55f6d12e3,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q1,Does the text make any claims with great confidence? Highlight the relevant part.,T1.Q1.A2,Maybe,b95421a6-e17a-41d8-af7d-3d639bc534dc,9099c892-e05b-4646-b0a4-07d55f6d12e3,Maybe,1,1,"[{""case_number"": 1, ""text"": ""seem to agree"", ""answer_id"": 3598, ""end"": 1010, ""start"": 997}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,89a5ffa6-3799-419e-9df5-1c69b25c7e55,https://pe.goodlylabs.org/project/Sp19probability_1/task/1700,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,3871c792-cba6-4040-91fb-2488f766ac1d,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q2,To what extent does the confidence seem justified?,T1.Q2.A3,Somewhat justified,46b42a03-4765-4644-a834-b6755171bc54,3871c792-cba6-4040-91fb-2488f766ac1d,Somewhat justified,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,89a5ffa6-3799-419e-9df5-1c69b25c7e55,https://pe.goodlylabs.org/project/Sp19probability_1/task/1700,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,a5eabeda-025b-471b-8793-6bc2c421ed50,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q5,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",T1.Q5.A2,"Yes, implicitly",779779b2-6509-46c4-bbbc-18c1cc298422,a5eabeda-025b-471b-8793-6bc2c421ed50,"Yes, implicitly",1,1,"[{""case_number"": 1, ""text"": ""recent federal survey shows"", ""answer_id"": 3606, ""end"": 1041, ""start"": 1014}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,89a5ffa6-3799-419e-9df5-1c69b25c7e55,https://pe.goodlylabs.org/project/Sp19probability_1/task/1700,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,062071ab-39ec-4c7b-a3bf-638a41571d03,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q6,Are any numbers given?,T1.Q6.A1,No,54c3ed71-0715-4b42-af27-82b74af98706,062071ab-39ec-4c7b-a3bf-638a41571d03,No,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,89a5ffa6-3799-419e-9df5-1c69b25c7e55,https://pe.goodlylabs.org/project/Sp19probability_1/task/1700,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,27772b7c-0c70-4d14-9670-46191673cc79,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q11,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,T1.Q11.A3,I can't tell,9e097f70-8777-40ea-bb38-9a6143a15248,27772b7c-0c70-4d14-9670-46191673cc79,I can't tell,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,89a5ffa6-3799-419e-9df5-1c69b25c7e55,https://pe.goodlylabs.org/project/Sp19probability_1/task/1700,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,b75accaf-4e6c-4ae7-b8b0-db707893f7ca,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q14,"How confident are you about your answers, on the whole?",T1.Q14.A5,5: 50-50,4f09aca4-57c9-40a1-a33f-a490e8ee8485,b75accaf-4e6c-4ae7-b8b0-db707893f7ca,5: 50-50,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,8c112675-a79b-40c9-929d-9783ca5a4b07,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q1,Does the text make any claims with great confidence? Highlight the relevant part.,T1.Q1.A3,No,98ab30f2-722e-4d29-8de6-d39ba4816952,8c112675-a79b-40c9-929d-9783ca5a4b07,No,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,640ac790-509b-42f8-ad3b-7e368627552f,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q2,To what extent does the confidence seem justified?,T1.Q2.A1,Completely justified,6fbb26fe-b954-46df-998e-d104237a4007,640ac790-509b-42f8-ad3b-7e368627552f,Completely justified,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,38ffce79-f771-4ef5-aa07-cda47ff42825,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q5,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",T1.Q5.A3,No,ee7111c1-d9df-4d98-9c42-118bcaf64d04,38ffce79-f771-4ef5-aa07-cda47ff42825,No,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,8dab59a0-75a8-43c6-8085-cb9c3fedbeec,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q6,Are any numbers given?,T1.Q6.A1,No,54c3ed71-0715-4b42-af27-82b74af98706,8dab59a0-75a8-43c6-8085-cb9c3fedbeec,No,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,a8d121a3-b1ab-4fda-8028-ce8805ba56a4,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q11,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,T1.Q11.A3,I can't tell,9e097f70-8777-40ea-bb38-9a6143a15248,a8d121a3-b1ab-4fda-8028-ce8805ba56a4,I can't tell,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,d050a60b-fd10-4634-8e40-77151ad2dfeb,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q14,"How confident are you about your answers, on the whole?",T1.Q14.A5,5: 50-50,4f09aca4-57c9-40a1-a33f-a490e8ee8485,d050a60b-fd10-4634-8e40-77151ad2dfeb,5: 50-50,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,49af7261-174a-4ade-a2e1-8208050e50bf,https://pe.goodlylabs.org/project/Sp19probability_1/task/1702,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,2342,4b0c7019-840a-4c0f-9979-e59ec486190a,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q1,Does the text make any claims with great confidence? Highlight the relevant part.,T1.Q1.A2,Maybe,b95421a6-e17a-41d8-af7d-3d639bc534dc,4b0c7019-840a-4c0f-9979-e59ec486190a,Maybe,1,5,"[{""case_number"": 1, ""text"": ""prove that"", ""answer_id"": 3598, ""end"": 36, ""start"": 26}, {""case_number"": 1, ""text"": ""could be related to"", ""answer_id"": 3598, ""end"": 1333, ""start"": 1314}, {""case_number"": 1, ""text"": ""may result in"", ""answer_id"": 3598, ""end"": 1553, ""start"": 1540}, {""case_number"": 1, ""text"": ""believes that may be related to"", ""answer_id"": 3598, ""end"": 1919, ""start"": 1888}, {""case_number"": 1, ""text"": ""actually changed"", ""answer_id"": 3598, ""end"": 1644, ""start"": 1628}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,49af7261-174a-4ade-a2e1-8208050e50bf,https://pe.goodlylabs.org/project/Sp19probability_1/task/1702,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,2342,758d3fc1-ca92-4184-98e9-8c16fd12e573,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q2,To what extent does the confidence seem justified?,T1.Q2.A2,Mostly justified,5aebf433-a606-4b5c-8e30-50afe39e951e,758d3fc1-ca92-4184-98e9-8c16fd12e573,Mostly justified,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,49af7261-174a-4ade-a2e1-8208050e50bf,https://pe.goodlylabs.org/project/Sp19probability_1/task/1702,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,2342,7543090f-201a-484e-a44e-0517e1cfa2c6,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q5,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",T1.Q5.A2,"Yes, implicitly",779779b2-6509-46c4-bbbc-18c1cc298422,7543090f-201a-484e-a44e-0517e1cfa2c6,"Yes, implicitly",1,3,"[{""case_number"": 1, ""text"": ""may be related to"", ""answer_id"": 3606, ""end"": 1919, ""start"": 1902}, {""case_number"": 1, ""text"": ""may result"", ""answer_id"": 3606, ""end"": 1550, ""start"": 1540}, {""case_number"": 1, ""text"": ""could be related to"", ""answer_id"": 3606, ""end"": 1333, ""start"": 1314}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,49af7261-174a-4ade-a2e1-8208050e50bf,https://pe.goodlylabs.org/project/Sp19probability_1/task/1702,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,2342,8bab1c2a-ef38-4762-b17c-2b1ac685a38b,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q6,Are any numbers given?,T1.Q6.A2,"Yes, one number",48807311-39e2-40ac-b477-84b3e015572e,8bab1c2a-ef38-4762-b17c-2b1ac685a38b,"Yes, one number",1,1,"[{""case_number"": 1, ""text"": ""A total of 26 astronauts were scanned before and after their stays in space; 12 who were shuttle crew members spending two weeks in space, and 14"", ""answer_id"": 3609, ""end"": 789, ""start"": 644}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,49af7261-174a-4ade-a2e1-8208050e50bf,https://pe.goodlylabs.org/project/Sp19probability_1/task/1702,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,2342,c497495c-e7ed-44a1-a3d5-ab59ec227f98,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q7,"Since a number is given, is a comparison number for a similar case given for context?",T1.Q7.A2,"Number given, no comparison number given",1f85b507-ea4f-4764-8a8d-7cb36f730b53,c497495c-e7ed-44a1-a3d5-ab59ec227f98,"Number given, no comparison number given",1,1,"[{""case_number"": 1, ""text"": ""A total of 26 astronauts were scanned before and after their stays in space; 12 who were shuttle crew members spending two weeks in space, and 14"", ""answer_id"": 3612, ""end"": 789, ""start"": 644}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,49af7261-174a-4ade-a2e1-8208050e50bf,https://pe.goodlylabs.org/project/Sp19probability_1/task/1702,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,2342,a87e524b-6ab0-46d8-830a-8b0ae656dff6,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q10,"Does the text make a specific point estimate as if their probability estimate was definitely exactly right? (e.g. no “about,” “approximately,” or confidence intervals)",T1.Q10.A1,Explicitly,61968759-b4ea-4a5b-b0c3-23d881bee76a,a87e524b-6ab0-46d8-830a-8b0ae656dff6,Explicitly,1,1,"[{""case_number"": 1, ""text"": ""every single one of them saw noticeable changes in the amount and gray matter on various sections of their brains"", ""answer_id"": 3616, ""end"": 1034, ""start"": 921}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,49af7261-174a-4ade-a2e1-8208050e50bf,https://pe.goodlylabs.org/project/Sp19probability_1/task/1702,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,2342,3942503a-8788-4a49-ba3e-b453e210fec5,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q11,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,T1.Q11.A1,"Yes, explicitly",09202137-ffa1-4a79-8a0c-6055c96e25b9,3942503a-8788-4a49-ba3e-b453e210fec5,"Yes, explicitly",1,1,"[{""case_number"": 1, ""text"": ""The next step for the team is to determine how long the brain changes actually last, and whether trips into space have permanent or extremely long-lasting affects"", ""answer_id"": 3619, ""end"": 2341, ""start"": 2179}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,49af7261-174a-4ade-a2e1-8208050e50bf,https://pe.goodlylabs.org/project/Sp19probability_1/task/1702,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,2342,13242614-4cdf-4dc7-9c43-925988f3a447,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q12,Does the text acknowledge the possibility of additional evidence that would (check all that apply):,T1.Q12.A4,Illuminate further aspects of the claim,55138bbd-736b-46dd-9c88-159a4c17728b,13242614-4cdf-4dc7-9c43-925988f3a447,Illuminate further aspects of the claim,1,1,"[{""case_number"": 1, ""text"": ""The next step for the team is to determine how long the brain changes actually last, and whether trips into space have permanent or extremely long-lasting affects"", ""answer_id"": 3626, ""end"": 2341, ""start"": 2179}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,49af7261-174a-4ade-a2e1-8208050e50bf,https://pe.goodlylabs.org/project/Sp19probability_1/task/1702,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,2342,6613a285-f74b-4a1f-b9f1-e1bd16ab2daf,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q14,"How confident are you about your answers, on the whole?",T1.Q14.A8,8,4ccdff5e-4750-4368-90f2-40de922c013f,6613a285-f74b-4a1f-b9f1-e1bd16ab2daf,8,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,bdc4220c-ae4b-4678-a463-b05dca7b77d2,https://pe.goodlylabs.org/project/Sp19probability_1/task/1703,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,3796,7534bc73-0143-4959-a6d9-4aba0d2d44c7,fb0bfdce-316c-46b8-a7f3-097457d92afb,Probability Specialist V4,T1.Q1,Does the text make any claims with great confidence? Highlight the relevant part.,T1.Q1.A1,Yes,3bcd2782-28d2-4e2e-b7d7-d6f716395412,7534bc73-0143-4959-a6d9-4aba0d2d44c7,Yes,1,2,"[{""case_number"": 1, ""text"": ""We know"", ""answer_id"": 3597, ""end"": 3093, ""start"": 3086}, {""case_number"": 1, ""text"": ""can still"", ""answer_id"": 3597, ""end"": 3467, ""start"": 3458}]"
