task_pybossa_id,taskrun_pybossa_id,task_url,taskrun_article_batch_name,taskrun_article_number,taskrun_article_filename,contributor_id,created,finish_time,elapsed_seconds,anno_id,topic_namespace,topic_number,topic_name,question_number,question_text,answer_number,answer_text,case_number,start_pos,end_pos,target_text,source_text_length
790,2132,http://pe.goodlylabs.org/project/SSSPECaus2/task/790,SSSPETest3,1722,1722SSSArticle.txt,95,2018-03-21 06:21:04.771790,2018-03-21 06:48:57.819926,1673.048136,2003,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,12,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",4,Somewhat less likely,0,0,0,,0
790,2132,http://pe.goodlylabs.org/project/SSSPECaus2/task/790,SSSPETest3,1722,1722SSSArticle.txt,95,2018-03-21 06:21:04.771790,2018-03-21 06:48:57.819926,1673.048136,2004,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,13,"Last question: How credible do you find this article, as a whole?",2,Fairly credible,0,0,0,,0
791,2134,http://pe.goodlylabs.org/project/SSSPECaus2/task/791,SSSPETest2,1731,1731SSSArticle.txt,95,2018-03-21 06:21:05.047512,2018-03-21 06:55:07.272832,2042.22532,2005,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,1,"Please skim the article to the left; you will be answering questions about it.  How credible do you find this article, as a whole?",3,Somewhat credible,0,0,0,,0
791,2134,http://pe.goodlylabs.org/project/SSSPECaus2/task/791,SSSPETest2,1731,1731SSSArticle.txt,95,2018-03-21 06:21:05.047512,2018-03-21 06:55:07.272832,2042.22532,2006,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,2,No,0,0,0,,0
791,2134,http://pe.goodlylabs.org/project/SSSPECaus2/task/791,SSSPETest2,1731,1731SSSArticle.txt,95,2018-03-21 06:21:05.047512,2018-03-21 06:55:07.272832,2042.22532,2007,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,13,"Last question: How credible do you find this article, as a whole?",3,Somewhat credible,0,0,0,,0
791,2135,http://pe.goodlylabs.org/project/SSSPECaus2/task/791,SSSPETest2,1731,1731SSSArticle.txt,79,2018-03-21 06:27:00.329404,2018-03-21 06:57:49.178165,1848.848761,2008,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,1,"Please skim the article to the left; you will be answering questions about it.  How credible do you find this article, as a whole?",1,Very credible,0,0,0,,0
791,2135,http://pe.goodlylabs.org/project/SSSPECaus2/task/791,SSSPETest2,1731,1731SSSArticle.txt,79,2018-03-21 06:27:00.329404,2018-03-21 06:57:49.178165,1848.848761,2009,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,2,No,0,0,0,,0
791,2135,http://pe.goodlylabs.org/project/SSSPECaus2/task/791,SSSPETest2,1731,1731SSSArticle.txt,79,2018-03-21 06:27:00.329404,2018-03-21 06:57:49.178165,1848.848761,2010,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,13,"Last question: How credible do you find this article, as a whole?",1,Very credible,0,0,0,,0
792,2136,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,95,2018-03-21 06:48:57.988177,2018-03-21 07:09:04.023238,1206.035061,2011,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,1,"Please skim the article to the left; you will be answering questions about it.  How credible do you find this article, as a whole?",3,Somewhat credible,0,0,0,,0
792,2136,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,95,2018-03-21 06:48:57.988177,2018-03-21 07:09:04.023238,1206.035061,2012,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,100,218,An experimental new type of male contraceptive that blocks sperm flow with a gel has been successful in monkey trials.,3844
792,2136,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,95,2018-03-21 06:48:57.988177,2018-03-21 07:09:04.023238,1206.035061,2012,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,220,325,Vasalgel acts as a physical barrier once injected into the tubes that sperm would swim down to the penis.,3844
792,2136,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,95,2018-03-21 06:48:57.988177,2018-03-21 07:09:04.023238,1206.035061,2013,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),1,Correlation,0,2120,2280,"Mating did occur, but none of the female monkeys became pregnant over the course of the study, which included two full breeding periods for some of the animals.",3844
792,2136,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,95,2018-03-21 06:48:57.988177,2018-03-21 07:09:04.023238,1206.035061,2014,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),2,Cause precedes effect,0,1969,2118,The monkeys were monitored for a week after getting the injection and were then released back into their an enclosure to rejoin some fertile females.,3844
792,2136,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,95,2018-03-21 06:48:57.988177,2018-03-21 07:09:04.023238,1206.035061,2015,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),7,Experts are cited,0,2431,2606,"Allan Pacey, professor of andrology at the University of Sheffield, said: ""The study shows that, in adult male monkeys at least, the gel is an effective form of contraception.",3844
792,2136,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,95,2018-03-21 06:48:57.988177,2018-03-21 07:09:04.023238,1206.035061,2015,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),7,Experts are cited,0,3479,3614,"Dr Anatole Menon-Johanssonm from the sexual health charity Brook, said: ""Some men do want to be part of the solution and do their part.",3844
792,2136,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,95,2018-03-21 06:48:57.988177,2018-03-21 07:09:04.023238,1206.035061,2016,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),5,An experimental study was conducted (natural experiments OK),0,1853,1967,"The University of California researchers tested the gel on 16 adult male monkeys, 10 of whom were already fathers.",3844
792,2136,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,95,2018-03-21 06:48:57.988177,2018-03-21 07:09:04.023238,1206.035061,2017,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),4,A plausible mechanism is proposed,0,220,325,Vasalgel acts as a physical barrier once injected into the tubes that sperm would swim down to the penis.,3844
792,2136,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,95,2018-03-21 06:48:57.988177,2018-03-21 07:09:04.023238,1206.035061,2018,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,8,How representative is the sample of the population about which the claim is made?,4,Slightly representative,0,0,0,,0
792,2136,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,95,2018-03-21 06:48:57.988177,2018-03-21 07:09:04.023238,1206.035061,2019,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,9,"Was there an adequate control condition? If so, highlight section describing it.",4,There was no control condition,0,0,0,,0
792,2136,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,95,2018-03-21 06:48:57.988177,2018-03-21 07:09:04.023238,1206.035061,2020,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,10,"Was randomized assignment used? If so, highlight section describing it.",3,Can't tell; not enough info,0,0,0,,0
792,2136,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,95,2018-03-21 06:48:57.988177,2018-03-21 07:09:04.023238,1206.035061,2021,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,11,What is the best alternative explanation you can think of that could lead to the same set of evidence?,1,The female monkeys would not have gotten pregnant even if the contraceptive was not used.,0,0,0,,0
792,2136,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,95,2018-03-21 06:48:57.988177,2018-03-21 07:09:04.023238,1206.035061,2022,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,12,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",3,Equally likely,0,0,0,,0
792,2136,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,95,2018-03-21 06:48:57.988177,2018-03-21 07:09:04.023238,1206.035061,2023,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,13,"Last question: How credible do you find this article, as a whole?",4,Not very credible,0,0,0,,0
792,2138,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,99,2018-03-21 07:04:19.642946,2018-03-21 07:23:56.603146,1176.9602,2024,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,1,"Please skim the article to the left; you will be answering questions about it.  How credible do you find this article, as a whole?",2,Fairly credible,0,0,0,,0
792,2138,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,99,2018-03-21 07:04:19.642946,2018-03-21 07:23:56.603146,1176.9602,2025,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,2,No,0,0,0,,0
792,2138,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,99,2018-03-21 07:04:19.642946,2018-03-21 07:23:56.603146,1176.9602,2026,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,13,"Last question: How credible do you find this article, as a whole?",2,Fairly credible,0,0,0,,0
792,2139,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,102,2018-03-21 07:19:15.086081,2018-03-21 07:27:00.555668,465.469587,2027,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,1,"Please skim the article to the left; you will be answering questions about it.  How credible do you find this article, as a whole?",3,Somewhat credible,0,0,0,,0
792,2139,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,102,2018-03-21 07:19:15.086081,2018-03-21 07:27:00.555668,465.469587,2028,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,2120,2280,"Mating did occur, but none of the female monkeys became pregnant over the course of the study, which included two full breeding periods for some of the animals.",3844
792,2139,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,102,2018-03-21 07:19:15.086081,2018-03-21 07:27:00.555668,465.469587,2029,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),2,Cause precedes effect,0,1969,2118,The monkeys were monitored for a week after getting the injection and were then released back into their an enclosure to rejoin some fertile females.,3844
792,2139,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,102,2018-03-21 07:19:15.086081,2018-03-21 07:27:00.555668,465.469587,2030,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),7,Experts are cited,0,1857,1893,University of California researchers,3844
792,2139,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,102,2018-03-21 07:19:15.086081,2018-03-21 07:27:00.555668,465.469587,2030,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),7,Experts are cited,0,3000,3016,Prof Pacey said:,3844
792,2139,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,102,2018-03-21 07:19:15.086081,2018-03-21 07:27:00.555668,465.469587,2030,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),7,Experts are cited,0,3479,3544,"Dr Anatole Menon-Johanssonm from the sexual health charity Brook,",3844
792,2139,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,102,2018-03-21 07:19:15.086081,2018-03-21 07:27:00.555668,465.469587,2031,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),5,An experimental study was conducted (natural experiments OK),0,1912,1967,"16 adult male monkeys, 10 of whom were already fathers.",3844
792,2139,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,102,2018-03-21 07:19:15.086081,2018-03-21 07:27:00.555668,465.469587,2032,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,8,How representative is the sample of the population about which the claim is made?,5,Not at all representative,0,0,0,,0
792,2139,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,102,2018-03-21 07:19:15.086081,2018-03-21 07:27:00.555668,465.469587,2033,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,9,"Was there an adequate control condition? If so, highlight section describing it.",4,There was no control condition,0,0,0,,0
792,2139,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,102,2018-03-21 07:19:15.086081,2018-03-21 07:27:00.555668,465.469587,2034,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,10,"Was randomized assignment used? If so, highlight section describing it.",2,No,0,0,0,,0
792,2139,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,102,2018-03-21 07:19:15.086081,2018-03-21 07:27:00.555668,465.469587,2035,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,11,What is the best alternative explanation you can think of that could lead to the same set of evidence?,1,perhaps the effects of this birth control cannot be reversed and so maybe the monkey's didn't get pregnang ,0,0,0,,0
792,2139,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,102,2018-03-21 07:19:15.086081,2018-03-21 07:27:00.555668,465.469587,2036,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,12,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",4,Somewhat less likely,0,0,0,,0
792,2139,http://pe.goodlylabs.org/project/SSSPECaus2/task/792,SSSPETest2,1732,1732SSSArticle.txt,102,2018-03-21 07:19:15.086081,2018-03-21 07:27:00.555668,465.469587,2037,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,13,"Last question: How credible do you find this article, as a whole?",3,Somewhat credible,0,0,0,,0
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2038,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,1,"Please skim the article to the left; you will be answering questions about it.  How credible do you find this article, as a whole?",3,Somewhat credible,0,0,0,,0
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2039,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,2154,2379,"In past studies, masters athletes have been shown to have longer telomeres in their white blood cells than sedentary people of the same chronological years, suggesting that at a cellular level, the athletes are more youthful.",5452
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2039,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,182,363,"new study in mice that found that 30 minutes on a treadmill affects gene activity within cardiac cells in ways that, over the long haul, could slow the aging of the animals’ hearts.",5452
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2039,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,589,738,Many studies have found that people who regularly exercise are much less likely to develop or die from cardiac disease than people who are sedentary.,5452
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2039,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,3861,4019,"It turned out that immediately after a single, 30-minute jog, the runners’ heart cells were noticeably different than those of the animals that had not moved.",5452
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2039,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,4013,4281,"moved. In particular, they showed higher levels of the proteins directly related to telomere length. These increases were slight but consistent. The runners’ cells also had markers of greater activity in the genes that respond to DNA stress than the nonrunners’ cells.",5452
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2040,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),1,Correlation,0,0,0,,0
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2041,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),2,Cause precedes effect,0,2102,2153,"Aerobic exercise, in particular, affects telomeres.",5452
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2042,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),3,The correlation appears across multiple independent contexts,0,1212,1374,"more complex physiological modifications must simultaneously be taking place within the heart itself during and after exercise, these researchers have speculated.",5452
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2042,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),3,The correlation appears across multiple independent contexts,0,1002,1202,"study the links between exercise and heart health have pointed out that these changes, considered together, explain only about half of the reported statistical reductions in cardiac disease and death.",5452
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2042,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),3,The correlation appears across multiple independent contexts,0,827,976,"better. Exercise is known to improve our blood pressure, pulse rate and cholesterol profiles, all of which are associated with better cardiac health.",5452
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2042,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),3,The correlation appears across multiple independent contexts,0,589,738,Many studies have found that people who regularly exercise are much less likely to develop or die from cardiac disease than people who are sedentary.,5452
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2043,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),4,A plausible mechanism is proposed,0,1548,1693,"Telomeres are tiny caps on the ends of chromosomes, often compared to the tips of shoelaces, which help to prevent fraying and damage to our DNA.",5452
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2043,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),4,A plausible mechanism is proposed,0,1694,2100,"Young cells have relatively long telomeres. As a cell ages or undergoes significant stress, its telomeres shorten. If they become too abbreviated, the cell stops working well or dies.

But while shorter telomeres indicate biologically older cells, the process is not strictly chronological, scientists have found. Cells can age at different rates, depending on the lifestyle of the body that contains them.",5452
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2044,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),7,Experts are cited,0,4446,4498,University of Maryland and lead author of the study.,5452
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2044,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),7,Experts are cited,0,4395,4445,"Andrew Ludlow, who was a doctoral candidate at the",5452
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2044,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),7,Experts are cited,0,4499,4596,He currently is a postdoctoral researcher at the University of Texas Southwestern Medical Center.,5452
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2044,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),7,Experts are cited,0,5024,5040,"Dr. Ludlow says,",5452
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2044,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),7,Experts are cited,0,1409,1447,University of Maryland in College Park,5452
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2045,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,8,How representative is the sample of the population about which the claim is made?,4,Slightly representative,0,0,0,,0
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2046,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,11,What is the best alternative explanation you can think of that could lead to the same set of evidence?,1,Mice's bodies are different to human bodies and hence see more poignant effects of cell repair. ,0,0,0,,0
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2047,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,12,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",2,Somewhat more likely,0,0,0,,0
793,2144,http://pe.goodlylabs.org/project/SSSPECaus2/task/793,SSSPETest1,174,174SSSArticle.txt,102,2018-03-21 07:19:15.350932,2018-03-21 07:34:01.219579,885.868647,2048,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,13,"Last question: How credible do you find this article, as a whole?",3,Somewhat credible,0,0,0,,0
794,2146,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,102,2018-03-21 07:27:01.227013,2018-03-21 07:42:32.709048,931.482035,2049,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,1,"Please skim the article to the left; you will be answering questions about it.  How credible do you find this article, as a whole?",4,Not very credible,0,0,0,,0
794,2146,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,102,2018-03-21 07:27:01.227013,2018-03-21 07:42:32.709048,931.482035,2050,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,537,797,"In the first six months of the ban, the rate of heart attacks in the city plummeted by nearly 60 percent. Just as remarkably, when a judge struck down the smoking ban in November of that year, the rate of heart attacks shot right back up to its previous level.",17675
794,2146,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,102,2018-03-21 07:27:01.227013,2018-03-21 07:42:32.709048,931.482035,2051,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),2,Cause precedes effect,0,0,0,,0
